,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
99,48,19,48,24,46,19,46,35,0,1
100,49,16,32,9,36,9,14,9,12,9
101,50,47,4,29,28,29,36,9,39,9
102,0,35,26,35,22,35,44,35,43,13
103,1,25,1,28,22,35,22,35,32,9
104,2,16,39,16,23,29,24,40,24,29
105,3,35,46,19,48,24,47,23,16,39
106,4,29,32,9,35,21,35,38,19,1
107,5,6,5,6,5,6,27,6,5,6
108,6,29,32,9,39,16,50,29,28,47
109,7,19,1,19,7,19,47,23,47,49
110,8,35,30,28,44,35,16,32,9,36
111,9,11,29,49,29,10,29,35,22,35
112,10,29,19,1,35,8,35,20,35,17
113,11,29,19,48,19,47,4,16,49,47
114,12,9,39,47,49,16,50,16,32,29
115,13,28,16,15,16,39,9,39,16,39
116,14,40,24,48,23,47,19,1,19,48
117,15,47,50,29,11,29,32,16,32,29
118,16,39,9,11,29,11,31,35,37,1
119,17,35,32,16,32,9,32,16,39,16
120,18,35,37,35,26,6,26,35,47,49
121,19,0,1,19,0,1,28,13,47,49
122,20,35,33,35,18,35,16,49,16,39
123,21,35,38,19,48,24,40,24,48,24
124,22,35,0,1,0,19,29,28,47,50
125,23,47,24,48,24,48,23,48,23,29
126,24,40,24,1,0,35,18,35,32,29
127,25,1,28,13,43,28,31,28,30,28
128,26,35,27,6,26,39,9,35,21,35
129,27,6,5,6,27,35,30,28,30,28
130,28,29,6,27,35,31,28,31,11,9
131,29,49,29,39,16,32,16,32,35,46
132,30,28,29,32,16,39,29,4,16,35
133,31,35,46,35,33,35,46,35,0,19
134,32,9,36,29,39,9,36,9,35,8
135,33,35,34,35,32,16,39,26,13,47
136,34,35,3,35,22,28,43,13,26,35
137,35,47,19,47,13,1,37,35,18,35
138,36,29,15,16,4,29,11,31,28,31
139,37,35,46,35,37,1,13,16,49,16
140,38,35,47,19,48,23,16,32,29,32
141,39,29,4,29,49,47,23,48,24,48
142,40,24,47,19,46,24,46,24,48,24
143,41,35,20,35,27,35,45,35,27,35
144,42,35,45,28,1,0,1,28,9,14
145,43,13,26,35,26,13,44,35,41,35
146,44,28,30,35,42,35,37,1,28,9
147,45,35,37,1,0,1,24,29,35,33
148,46,19,9,39,9,35,3,35,20,35
149,47,13,28,1,0,1,28,44,35,34
150,48,23,48,24,48,19,1,19,47,23
151,49,47,13,30,35,21,23,16,32,29
152,50,47,23,47,4,47,19,1,28,30
153,0,1,19,46,19,47,13,47,23,21
154,1,19,48,24,47,35,16,32,35,42
155,2,16,49,47,28,30,28,31,28,30
156,3,35,46,24,47,19,29,28,1,37
157,4,29,12,29,23,48,24,1,0,1
158,5,6,27,6,27,35,26,6,27,6
159,6,5,6,27,6,16,28,30,35,1
160,7,19,1,28,29,15,47,49,47,15
161,8,35,31,35,27,6,16,39,9,11
162,9,12,9,39,16,32,35,29,11,9
163,10,17,10,17,35,31,11,31,35,26
164,11,29,32,35,37,6,26,35,32,16
165,12,29,15,29,23,47,19,0,1,28
166,13,26,39,47,4,29,23,48,19,7
167,14,29,28,1,24,29,13,47,4,47
168,15,47,24,48,19,46,19,29,49,16
169,16,2,16,39,29,23,16,4,29,39
170,17,35,27,6,27,6,27,35,8,35
171,18,35,31,35,32,16,39,47,49,16
172,19,1,24,48,23,47,4,29,23,47
173,20,35,37,1,28,47,19,1,0,19
174,21,35,45,28,30,28,30,28,29,39
175,22,35,16,2,16,39,29,19,48,19
176,23,29,28,1,0,1,24,40,24,40
177,24,47,28,31,28,16,49,29,11,9
178,25,1,0,19,0,19,47,19,1,19
179,26,13,17,35,43,35,43,13,26,13
180,27,35,30,35,34,35,42,35,17,13
181,28,30,13,28,1,19,47,35,9,36
182,29,50,29,10,29,4,29,32,16,13
183,30,28,13,1,37,35,27,6,26,6
184,31,35,41,35,27,35,22,28,30,35
185,32,16,23,48,19,7,19,46,35,33
186,33,35,44,35,33,35,31,28,44,13
187,34,35,41,35,27,6,27,6,26,6
188,35,41,35,30,28,30,28,9,11,31
189,36,9,32,16,35,0,19,9,11,9
190,37,35,47,15,16,49,47,49,47,13
191,38,19,47,49,47,13,47,13,17,13
192,39,16,13,43,28,31,35,45,28,31
193,40,24,29,32,16,32,16,28,31,35
194,41,35,0,19,7,19,1,28,1,0
195,42,35,26,39,16,32,9,14,9,39
196,43,35,30,28,31,35,32,29,19,7
197,44,28,29,14,9,36,9,39,29,28
198,45,28,30,35,22,35,37,35,20,35
199,46,24,40,24,48,19,9,39,16,32
200,47,13,29,35,37,35,33,35,27,35
201,48,24,46,19,48,24,47,23,21,23
202,49,29,14,29,19,1,37,1,24,1
203,50,47,49,47,50,47,15,29,23,47
204,0,35,30,28,29,50,47,24,1,0
205,1,13,28,31,11,9,12,9,12,9
206,2,16,32,9,39,29,14,9,14,9
207,3,35,43,35,31,11,9,11,9,36
208,4,29,32,29,13,16,35,17,10,17
209,5,6,5,6,16,32,9,39,16,39
210,6,5,6,5,6,5,6,5,6,27
211,7,19,46,35,16,39,9,28,16,39
212,8,35,38,35,47,13,26,35,32,9
213,9,11,31,11,9,14,29,12,9,14
214,10,17,35,30,28,47,39,26,35,38
215,11,9,36,29,28,43,28,47,50,16
216,12,9,39,16,39,9,36,29,6,5
217,13,28,22,28,29,24,46,24,46,35
218,14,29,36,9,32,16,49,29,50,47
219,15,29,23,47,50,29,50,16,35,33
220,16,50,47,24,47,49,16,23,47,4
221,17,10,17,10,17,35,34,35,21,23
222,18,35,8,35,37,1,0,19,38,19
223,19,0,35,16,35,33,35,26,39,9
224,20,35,30,35,8,35,34,35,26,6
225,21,35,17,35,47,50,47,13,28,47
226,22,35,18,35,31,28,44,35,34,35
227,23,16,23,16,28,1,13,26,6,29
228,24,40,14,9,12,9,12,9,32,16
229,25,1,37,1,28,29,28,1,28,31
230,26,35,9,11,29,6,5,6,5,6
231,27,35,45,35,29,36,9,32,9,11
232,28,30,35,8,35,27,6,37,6,27
233,29,11,29,39,47,39,26,35,22,28
234,30,28,1,25,1,35,47,49,47,35
235,31,11,31,28,9,28,1,28,9,12
236,32,16,35,26,39,9,36,29,19,0
237,33,35,33,35,45,35,26,35,31,28
238,34,35,31,28,16,13,26,35,1,28
239,35,22,28,1,19,7,19,46,24,48
240,36,9,35,38,19,48,24,47,39,16
241,37,6,27,6,29,28,30,28,29,24
242,38,35,34,35,32,35,27,35,27,6
243,39,16,15,29,39,9,36,29,13,26
244,40,24,48,19,1,13,30,13,28,29
245,41,35,37,6,16,39,29,23,16,32
246,42,35,44,35,29,11,9,32,35,32
247,43,28,30,28,16,35,0,35,32,9
248,44,35,43,28,31,35,27,6,5,6
249,45,28,31,28,30,35,1,35,33,35
250,46,19,48,19,47,49,16,39,16,32
251,47,35,46,19,29,12,9,19,38,35
252,48,19,1,19,46,19,48,23,47,28
253,49,47,50,16,15,16,39,16,35,42
254,50,16,15,16,39,9,36,9,39,9
255,0,35,18,35,32,16,39,16,23,21
256,1,13,28,1,28,29,39,9,39,9
257,2,16,32,16,28,9,35,17,10,17
258,3,35,45,35,31,35,33,35,1,0
259,4,47,13,44,13,28,13,47,23,29
260,5,6,27,35,42,35,33,35,37,6
261,6,27,6,27,6,16,23,16,39,9
262,7,19,29,32,16,32,35,33,35,9
263,8,35,27,6,27,6,5,6,27,6
264,9,32,16,13,16,6,27,35,27,35
265,10,29,50,47,4,47,24,40,24,29
266,11,9,36,9,19,9,36,9,11,29
267,12,9,35,37,35,30,13,1,13,44
268,13,28,1,28,9,36,9,11,31,35
269,14,29,28,9,39,29,36,9,11,9
270,15,29,4,29,4,29,35,31,28,31
271,16,23,16,50,16,39,16,32,9,39
272,17,13,17,13,17,10,17,35,34,35
273,18,35,27,6,29,4,47,15,29,32
274,19,1,0,1,0,19,46,24,29,19
275,20,35,42,35,29,4,29,39,16,32
276,21,23,48,24,48,24,47,24,48,19
277,22,35,41,35,43,28,30,28,16,15
278,23,47,15,47,19,46,19,47,23,47
279,24,29,4,47,19,46,24,48,23,47
280,25,1,24,40,24,48,19,48,23,16
281,26,6,5,6,37,35,33,35,29,49
282,27,6,5,6,5,6,5,6,5,6
283,28,22,28,1,0,19,46,24,1,13
284,29,19,1,25,1,13,26,39,16,6
285,30,28,29,32,35,46,35,43,13,29
286,31,35,38,35,20,35,26,6,29,35
287,32,29,50,47,49,16,39,47,50,16
288,33,35,17,13,43,13,47,4,29,4
289,34,35,31,28,30,13,43,13,44,28
290,35,31,28,13,47,13,17,10,29,28
291,36,9,35,27,6,27,6,27,6,27
292,37,35,46,19,47,19,1,0,19,7
293,38,35,44,35,29,32,29,23,47,23
294,39,29,39,16,15,47,50,47,23,48
295,40,24,46,19,1,28,43,28,30,13
296,41,35,44,28,1,24,48,24,48,24
297,42,35,38,35,26,35,8,35,0,19
298,43,35,30,28,9,32,16,23,21,23
299,44,13,47,15,16,15,47,13,28,1
300,45,35,44,13,47,50,47,49,16,39
301,46,19,1,24,40,24,48,19,48,19
302,47,13,28,1,0,35,21,35,46,19
303,48,23,47,23,21,35,38,35,27,35
304,49,47,19,1,19,0,1,37,35,20
305,50,16,50,16,6,5,6,37,35,47
306,0,1,19,38,19,47,50,29,12,29
307,1,37,1,28,45,35,26,35,41,35
308,2,16,35,34,35,17,35,37,35,20
309,3,35,26,13,29,32,29,28,1,37
310,4,47,39,16,32,9,28,43,35,37
311,5,6,27,6,16,50,47,28,29,23
312,6,27,6,27,35,27,35,1,28,30
313,7,19,46,35,20,35,31,11,9,32
314,8,35,46,24,46,24,48,19,1,35
315,9,39,9,39,47,49,16,32,29,50
316,10,17,13,26,39,9,32,16,4,47
317,11,31,11,31,28,1,19,1,0,1
318,12,29,39,9,14,40,24,48,19,9
319,13,47,15,16,6,29,28,31,35,22
320,14,9,32,16,39,47,24,47,24,48
321,15,16,23,47,50,29,36,29,12,9
322,16,50,47,19,47,39,16,39,16,32
323,17,35,34,35,44,13,44,28,31,28
324,18,35,37,35,46,19,48,19,46,35
325,19,46,24,29,32,16,13,29,23,16
326,20,35,1,19,46,19,9,19,29,14
327,21,35,0,35,21,35,26,13,1,24
328,22,35,30,28,30,28,29,32,35,33
329,23,21,23,16,13,47,35,34,35,45
330,24,46,24,46,19,48,19,29,15,47
331,25,1,28,30,35,31,28,29,24,47
332,26,35,27,35,17,35,26,39,26,6
333,27,6,27,6,27,35,30,28,30,28
334,28,1,28,22,28,45,35,42,35,26
335,29,39,29,11,9,11,31,11,9,39
336,30,28,1,25,1,28,31,11,31,28
337,31,35,37,35,26,35,27,6,29,32
338,32,35,31,28,45,28,1,28,29,6
339,33,35,45,35,30,28,43,35,27,35
340,34,35,33,35,9,14,40,14,29,24
341,35,0,1,0,35,1,0,35,22,28
342,36,9,11,29,19,0,19,46,19,0
343,37,35,8,35,0,19,9,35,27,35
344,38,35,33,35,26,6,16,6,27,35
345,39,16,23,16,32,9,14,40,14,9
346,40,24,40,14,29,35,27,35,17,13
347,41,35,21,35,17,10,29,32,9,39
348,42,35,32,35,30,13,43,28,43,35
349,43,28,45,35,37,6,29,12,9,28
350,44,13,28,30,35,30,35,45,35,30
351,45,35,29,35,1,19,0,1,19,9
352,46,19,1,0,1,13,29,32,16,28
353,47,50,29,24,46,35,21,23,16,32
354,48,24,47,19,1,24,46,35,26,35
355,49,16,32,9,39,29,19,0,35,41
356,50,29,11,29,36,29,15,47,23,16
357,0,19,46,35,32,29,50,29,10,29
358,1,0,1,19,1,28,1,37,1,25
359,2,16,39,9,39,16,32,35,37,35
360,3,35,31,35,20,35,34,35,18,35
361,4,47,50,47,15,16,15,16,32,35
362,5,6,26,35,0,1,25,1,28,13
363,6,27,35,0,1,13,1,28,30,28
364,7,19,38,19,1,19,48,23,16,39
365,8,35,32,35,27,6,27,6,5,6
366,9,12,9,39,26,13,16,39,9,39
367,10,29,32,16,15,16,4,47,23,21
368,11,31,28,1,19,48,24,47,13,16
369,12,9,11,29,35,30,35,46,24,46
370,13,43,13,30,13,28,31,28,16,23
371,14,9,36,29,28,31,28,31,28,1
372,15,47,15,29,23,29,49,29,49,47
373,16,50,47,15,47,49,16,6,29,19
374,17,13,1,28,30,28,31,11,9,36
375,18,35,32,16,2,16,23,47,50,29
376,19,48,24,1,28,44,28,30,28,22
377,20,35,31,35,8,35,29,50,29,19
378,21,23,47,28,30,28,31,35,42,35
379,22,35,32,9,39,9,32,35,30,28
380,23,47,15,47,23,29,28,16,28,1
381,24,48,24,47,28,1,0,1,24,40
382,25,1,24,1,28,1,0,1,35,26
383,26,35,26,6,5,6,5,6,27,6
384,27,35,17,35,34,35,42,35,30,35
385,28,43,13,26,35,26,6,29,12,9
386,29,24,47,35,8,35,42,35,27,35
387,30,28,1,28,1,25,1,0,19,9
388,31,28,30,35,33,35,1,24,46,35
389,32,16,23,16,15,16,2,16,13,28
390,33,35,32,16,32,9,12,9,36,9
391,34,35,26,6,27,6,16,28,1,35
392,35,32,29,28,30,35,42,35,45,28
393,36,29,19,9,28,30,13,43,35,27
394,37,6,16,28,9,12,9,39,9,11
395,38,19,1,28,43,28,30,35,26,39
396,39,16,35,37,6,37,6,16,39,47
397,40,14,29,14,40,24,46,35,0,19
398,41,35,45,35,26,13,47,19,9,39
399,42,35,31,11,29,19,48,23,16,49
400,43,13,44,35,32,16,39,29,36,9
401,44,28,16,15,47,49,47,35,46,35
402,45,35,21,23,47,50,47,19,0,19
403,46,35,21,23,29,11,9,28,47,23
404,47,49,47,13,16,23,29,12,29,19
405,48,19,0,35,33,35,33,35,34,35
406,49,47,23,48,23,47,24,46,24,29
407,50,47,50,47,49,29,28,1,28,13
408,0,19,0,1,25,1,37,6,27,6
409,1,19,9,36,29,28,1,19,9,14
410,2,16,6,29,14,40,14,40,24,29
411,3,35,34,35,0,1,19,38,19,47
412,4,47,39,16,15,29,13,30,28,1
413,5,6,27,35,32,35,42,35,33,35
414,6,29,35,41,35,22,35,26,35,1
415,7,19,1,35,3,35,9,39,47,39
416,8,35,18,35,20,35,18,35,9,28
417,9,11,31,11,31,35,21,35,3,35
418,10,29,6,16,28,16,39,9,36,9
419,11,31,35,26,35,44,28,1,19,0
420,12,9,32,29,4,16,6,16,4,47
421,13,47,4,47,35,44,13,16,50,29
422,14,40,24,29,14,29,10,17,10,29
423,15,47,13,1,25,1,28,1,28,1
424,16,32,35,21,23,16,23,48,24,48
425,17,35,27,6,27,6,26,39,9,36
426,18,35,9,11,29,6,27,6,16,23
427,19,1,25,1,24,29,12,9,11,9
428,20,35,18,35,32,9,19,9,35,37
429,21,35,0,1,0,19,0,19,38,35
430,22,35,33,35,1,13,17,35,22,28
431,23,47,19,1,19,47,23,21,35,27
432,24,48,23,29,19,48,24,47,28,30
433,25,1,19,1,28,30,35,37,6,27
434,26,39,16,39,16,49,47,39,9,39
435,27,6,27,6,26,35,26,35,29,49
436,28,22,28,45,28,44,28,9,36,9
437,29,32,9,19,9,12,9,12,29,50
438,30,35,27,6,27,6,26,6,27,6
439,31,28,30,28,29,23,47,49,16,50
440,32,35,26,13,44,35,33,35,37,35
441,33,35,27,35,46,24,47,49,29,24
442,34,35,33,35,37,35,27,35,31,28
443,35,3,35,21,35,3,35,3,35,0
444,36,9,28,31,35,1,13,16,49,29
445,37,6,27,6,27,6,27,35,45,28
446,38,35,46,24,48,24,47,39,16,49
447,39,9,28,1,24,48,19,38,35,37
448,40,14,40,24,40,14,40,14,29,10
449,41,35,20,35,43,13,44,28,29,32
450,42,35,3,35,46,24,29,24,40,24
451,43,28,44,35,21,23,29,19,7,19
452,44,13,26,13,17,35,26,6,27,35
453,45,35,44,35,0,1,13,17,10,29
454,46,35,17,10,17,10,17,13,29,36
455,47,23,48,23,29,28,29,35,1,0
456,48,19,46,24,48,24,48,19,29,15
457,49,16,32,16,32,29,36,9,32,16
458,50,16,32,9,11,9,32,35,32,16
459,0,1,28,9,36,29,6,37,35,33
460,1,25,1,24,46,24,40,14,9,28
461,2,16,49,29,15,29,50,29,32,9
462,3,35,42,35,32,29,13,44,28,9
463,4,29,23,48,19,47,13,30,28,1
464,5,6,26,6,16,28,45,28,31,11
465,6,26,35,33,35,42,35,43,35,38
466,7,19,9,36,29,23,21,23,48,24
467,8,35,32,35,26,6,26,13,17,35
468,9,36,9,39,16,32,16,6,27,6
469,10,29,49,47,50,47,23,29,50,47
470,11,31,28,29,23,48,19,1,19,47
471,12,9,36,9,35,32,16,39,16,39
472,13,47,23,47,4,16,2,16,32,16
473,14,9,19,9,32,29,32,16,23,48
474,15,47,13,44,35,33,35,26,35,43
475,16,39,26,39,9,19,1,19,48,24
476,17,13,30,28,31,35,41,35,18,35
477,18,35,0,19,48,23,48,24,48,24
478,19,1,28,47,19,46,35,16,6,5
479,20,35,1,28,22,28,1,0,35,8
480,21,35,38,19,47,50,16,39,9,11
481,22,28,1,37,1,19,7,19,29,23
482,23,47,49,16,32,9,32,29,23,48
483,24,48,19,1,28,47,24,46,19,0
484,25,1,24,40,14,29,13,29,24,48
485,26,13,26,39,29,19,48,19,9,39
486,27,6,37,1,19,48,19,48,19,48
487,28,30,13,44,28,31,28,29,19,9
488,29,11,9,12,29,28,45,28,9,39
489,30,28,30,28,1,13,43,13,28,30
490,31,28,1,25,1,28,1,19,48,19
491,32,16,49,16,39,29,15,16,49,47
492,33,35,26,39,29,35,32,9,32,16
493,34,35,37,6,26,13,28,30,28,22
494,35,31,28,1,28,31,35,30,35,17
495,36,29,36,9,36,9,36,29,32,16
496,37,35,29,23,47,50,29,10,17,10
497,38,35,33,35,20,35,20,35,46,24
498,39,16,32,9,39,9,19,1,19,7
499,40,14,40,24,29,12,29,49,16,39
500,41,35,33,35,33,35,17,13,28,16
501,42,35,27,35,3,35,31,28,29,19
502,43,13,44,13,43,28,30,13,29,39
503,44,28,9,39,16,39,9,36,9,19
504,45,35,43,35,29,23,21,23,29,23
505,46,19,48,19,7,19,46,24,1,37
506,47,19,29,35,31,11,9,12,9,39
507,48,19,7,19,1,28,30,35,37,6
508,49,47,24,48,19,29,24,48,19,1
509,50,16,2,16,32,9,19,47,50,16
