,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
63,12,32,4,12,36,12,14,11,39,32
64,13,16,9,21,47,44,18,9,41,32
65,14,28,35,39,32,15,32,11,19,39
66,15,24,0,33,9,17,8,20,41,37
67,16,29,35,9,29,1,16,26,43,32
68,17,1,9,16,29,1,22,31,29,9
69,18,34,33,17,18,3,37,20,27,9
70,19,50,4,32,39,49,32,38,33,21
71,20,38,44,31,30,1,9,29,16,9
72,21,27,30,9,16,29,16,9,29,44
73,22,8,38,0,9,27,31,30,45,22
74,23,39,50,39,23,50,39,13,35,39
75,24,28,39,32,27,32,35,32,39,14
76,25,0,28,0,25,24,49,35,14,36
77,26,31,9,26,9,48,40,48,0,37
78,27,5,16,41,32,11,32,35,16,9
79,28,1,30,33,0,46,47,32,36,11
80,29,30,26,3,21,41,42,3,47,22
81,30,0,30,44,1,3,26,27,16,9
82,31,13,39,13,11,12,32,13,28,19
83,32,28,11,36,11,39,36,35,32,12
84,33,26,33,37,41,29,47,31,13,16
85,34,20,21,34,26,9,43,30,9,16
86,35,13,36,14,4,39,32,35,36,35
87,36,39,50,6,14,39,6,28,6,24
88,37,44,47,48,16,9,29,45,31,9
89,38,37,32,41,20,0,42,3,27,17
90,39,23,14,36,14,39,49,28,23,35
91,40,48,47,13,44,30,29,30,31,43
92,41,3,34,47,26,29,47,16,34,21
93,42,33,42,45,31,43,22,29,13,37
94,43,22,16,47,16,43,1,37,41,31
95,44,26,18,3,26,29,33,35,15,28
96,45,31,45,47,30,26,16,9,16,9
97,46,1,46,1,13,35,11,28,6,39
98,47,30,46,30,31,17,3,30,37,3
99,48,1,8,31,20,9,31,9,8,17
100,49,32,30,16,29,20,9,22,27,26
101,50,15,50,6,50,39,36,35,33,35
102,0,13,12,49,4,50,23,13,23,35
103,1,29,48,16,5,29,16,9,29,16
104,2,32,2,39,50,19,11,36,13,43
105,3,30,46,48,40,29,26,17,1,20
106,4,24,23,50,49,35,6,12,19,24
107,5,26,47,1,48,29,48,16,22,45
108,6,35,6,35,50,6,28,23,19,49
109,7,0,9,35,16,31,1,22,26,27
110,8,26,16,1,43,1,22,45,31,8
111,9,46,0,31,38,21,37,20,38,31
112,10,35,1,43,31,1,0,19,24,19
113,11,14,24,37,8,22,26,0,13,43
114,12,6,39,35,28,19,24,28,50,32
115,13,19,50,10,32,36,10,24,35,29
116,14,49,23,12,35,28,39,36,12,4
117,15,24,28,35,23,32,12,32,9,16
118,16,1,47,16,9,16,29,5,29,46
119,17,31,18,1,47,40,1,9,46,0
120,18,26,33,34,30,16,33,27,5,29
121,19,25,19,28,24,36,39,11,12,49
122,20,41,32,23,13,31,37,21,44,22
123,21,9,47,30,33,0,42,45,1,44
124,22,26,33,47,40,29,16,35,19,13
125,23,49,28,12,36,50,39,6,35,19
126,24,28,0,37,9,47,29,47,44,32
127,25,28,23,32,39,14,24,23,13,19
128,26,9,22,1,22,37,27,17,18,26
129,27,22,34,37,20,33,16,26,29,13
130,28,37,13,50,23,24,28,32,10,36
131,29,47,27,42,32,3,9,13,31,29
132,30,34,29,35,32,30,31,45,20,32
133,31,27,33,41,37,33,30,16,9,16
134,32,15,11,12,14,35,6,13,32,45
135,33,41,26,46,29,31,29,7,0,26
136,34,43,30,21,43,27,42,47,1,35
137,35,9,47,31,16,33,32,12,32,4
138,36,32,36,14,32,0,29,30,31,27
139,37,18,3,17,38,0,48,47,29,30
140,38,1,48,1,44,29,46,38,22,26
141,39,50,28,32,42,30,41,27,45,0
142,40,48,29,21,46,48,46,44,37,18
143,41,38,34,9,26,37,38,44,26,43
144,42,43,33,32,23,6,35,39,50,23
145,43,1,31,44,29,43,16,47,32,49
146,44,1,9,29,9,16,29,26,8,33
147,45,30,1,46,40,48,0,20,41,21
148,46,41,3,27,41,0,47,30,9,29
149,47,17,46,48,1,35,28,32,16,37
150,48,29,30,0,9,26,1,30,43,16
151,49,15,35,39,12,36,35,9,0,27
152,50,39,23,49,13,2,4,14,12,39
153,0,47,9,37,32,36,39,28,39,12
154,1,47,21,9,1,7,9,29,38,8
155,2,28,39,14,11,10,13,15,13,6
156,3,37,47,29,41,38,1,30,9,43
157,4,50,28,35,10,15,23,32,11,39
158,5,27,38,33,21,47,1,22,0,38
159,6,35,11,39,6,15,13,35,13,29
160,7,0,34,46,16,29,47,9,29,1
161,8,31,43,26,9,30,9,30,1,35
162,9,31,33,46,27,33,37,18,3,33
163,10,39,32,11,24,19,39,28,35,6
164,11,36,39,50,32,35,13,28,0,38
165,12,35,6,32,12,39,50,32,26,31
166,13,28,39,32,12,36,15,23,39,2
167,14,12,36,35,25,28,37,19,35,14
168,15,49,35,16,9,30,1,19,23,19
169,16,29,16,9,29,16,30,21,29,47
170,17,47,16,9,30,1,9,20,33,47
171,18,29,35,19,10,32,12,35,33,27
172,19,24,32,44,30,1,9,26,8,1
173,20,3,26,34,9,16,42,30,27,29
174,21,29,35,28,35,39,6,4,28,23
175,22,16,9,16,33,3,33,30,29,17
176,23,32,37,1,26,45,26,31,1,44
177,24,28,35,32,34,43,29,27,16,47
178,25,28,35,28,39,28,0,43,27,46
179,26,42,0,13,28,1,47,31,46,1
180,27,9,16,46,38,0,21,31,1,13
181,28,50,32,23,24,28,35,2,13,35
182,29,16,9,16,42,26,16,38,21,26
183,30,32,4,15,28,39,2,23,39,2
184,31,44,9,47,7,38,33,26,45,27
185,32,23,28,13,11,32,4,39,36,11
186,33,47,29,16,29,9,38,1,35,19
187,34,37,16,9,27,16,31,33,26,32
188,35,39,12,36,39,28,13,29,9,33
189,36,19,13,24,15,49,32,27,33,17
190,37,28,15,23,35,33,43,30,0,47
191,38,9,29,16,29,21,27,43,31,9
192,39,35,13,28,35,13,39,28,11,36
193,40,47,22,27,41,9,16,9,16,47
194,41,37,25,28,49,4,15,32,13,32
195,42,46,48,47,16,9,16,47,16,33
196,43,38,27,47,1,31,30,45,16,44
197,44,30,26,27,16,47,29,9,29,17
198,45,8,42,33,9,1,45,13,19,13
199,46,27,17,44,17,47,9,47,48,1
200,47,16,8,43,37,26,30,26,43,46
201,48,46,9,32,37,32,1,29,30,16
202,49,6,23,19,35,15,49,28,39,32
203,50,35,39,36,50,39,23,36,35,50
204,0,32,46,21,18,46,44,30,31,30
205,1,47,1,30,29,47,29,16,35,29
206,2,4,39,28,36,12,39,36,28,39
207,3,37,34,31,17,31,45,37,27,26
208,4,32,6,12,32,12,35,9,16,26
209,5,29,16,35,19,35,13,39,32,50
210,6,32,39,19,49,28,35,19,14,36
211,7,48,29,16,26,32,10,39,6,35
212,8,37,45,1,8,26,30,43,20,41
213,9,29,31,38,44,30,33,30,9,18
214,10,13,36,32,49,32,6,35,9,47
215,11,14,32,9,29,35,28,19,39,23
216,12,19,4,28,23,49,39,11,35,6
217,13,23,35,39,15,24,6,39,15,11
218,14,10,15,36,32,4,19,23,49,23
219,15,6,35,36,14,49,13,0,25,0
220,16,48,46,1,17,41,38,29,47,45
221,17,30,29,16,47,30,45,38,3,27
222,18,34,20,29,35,28,19,24,12,28
223,19,36,32,11,39,15,49,23,49,28
224,20,26,30,44,31,38,0,25,24,6
225,21,29,42,33,34,41,16,9,29,16
226,22,33,30,33,20,8,34,33,30,31
227,23,13,28,0,29,30,33,32,33,37
228,24,19,28,35,6,36,23,24,15,39
229,25,19,32,13,28,23,36,12,36,28
230,26,37,45,43,30,16,29,16,26,16
231,27,1,44,30,22,31,30,27,42,45
232,28,15,4,10,13,39,13,30,31,30
233,29,26,44,34,20,27,32,26,31,17
234,30,33,45,9,47,16,21,33,16,29
235,31,30,1,35,50,4,32,31,9,22
236,32,33,18,46,16,43,47,48,1,34
237,33,31,17,47,16,9,31,16,44,47
238,34,42,47,37,22,8,1,9,29,45
239,35,6,15,28,32,14,6,32,36,28
240,36,35,28,36,10,28,50,28,11,14
241,37,32,23,2,13,35,16,26,18,9
242,38,43,29,34,17,26,34,26,3,20
243,39,23,50,24,28,0,47,3,17,0
244,40,29,26,21,34,33,31,38,29,47
245,41,42,43,33,31,34,37,9,29,33
246,42,31,22,37,27,26,9,17,27,46
247,43,18,27,16,48,38,9,47,26,34
248,44,33,41,26,34,37,18,17,0,1
249,45,47,30,31,30,13,12,11,28,39
250,46,26,32,21,16,20,37,42,37,46
251,47,16,35,1,31,47,1,8,43,47
252,48,29,44,43,27,32,39,13,29,1
253,49,13,19,12,36,35,23,39,36,12
254,50,13,31,37,28,50,13,49,15,36
255,0,19,39,32,15,36,11,39,36,28
256,1,44,43,31,17,29,30,46,0,32
257,2,39,36,32,6,49,19,12,32,28
258,3,32,28,0,26,27,26,22,13,23
259,4,12,36,19,12,10,36,11,35,28
260,5,37,47,43,31,38,32,39,35,39
261,6,35,36,13,11,28,25,19,50,32
262,7,48,46,22,1,13,19,28,39,36
263,8,26,37,34,37,34,20,29,9,32
264,9,35,39,12,36,12,39,11,32,23
265,10,23,36,32,19,24,19,23,2,4
266,11,32,6,36,4,6,36,39,4,39
267,12,28,13,19,24,23,39,32,39,28
268,13,45,27,33,26,37,26,30,9,47
269,14,32,39,28,23,49,39,23,32,31
270,15,39,2,39,28,35,28,13,23,24
271,16,35,28,26,37,18,26,1,30,29
272,17,26,46,16,37,3,38,43,21,29
273,18,3,37,27,18,20,46,31,33,35
274,19,36,6,35,9,1,46,9,3,30
275,20,18,30,44,16,1,46,8,17,16
276,21,27,37,38,46,47,21,26,9,47
277,22,21,16,47,41,16,32,4,50,36
278,23,2,4,13,32,17,20,18,17,32
279,24,23,28,23,24,49,23,32,42,37
280,25,13,35,50,39,19,12,28,13,11
281,26,29,30,22,16,26,29,16,44,43
282,27,0,27,26,1,46,34,29,31,26
283,28,35,4,28,35,28,15,14,11,19
284,29,37,26,17,47,16,33,27,26,38
285,30,33,26,44,1,16,9,48,47,38
286,31,33,47,38,29,7,47,31,20,16
287,32,18,27,37,38,34,20,31,22,27
288,33,29,21,32,11,39,36,39,12,32
289,34,17,28,35,13,24,50,32,23,6
290,35,23,50,10,24,0,35,10,32,33
291,36,32,15,19,35,16,9,31,32,30
292,37,8,30,29,0,28,36,35,16,30
293,38,1,30,45,30,22,21,32,35,4
294,39,49,50,23,10,39,36,10,28,49
295,40,29,32,23,13,39,49,23,50,23
296,41,34,20,26,42,8,33,21,38,22
297,42,18,1,30,43,9,16,47,26,37
298,43,29,48,38,1,46,1,28,36,19
299,44,45,31,13,28,36,23,32,33,30
300,45,38,47,3,32,14,28,12,32,12
301,46,33,46,0,27,37,1,43,31,8
302,47,9,46,47,29,22,9,35,13,36
303,48,16,29,26,30,29,41,22,31,46
304,49,36,10,35,6,35,23,39,23,4
305,50,13,15,35,29,20,44,1,29,16
306,0,30,1,9,35,29,1,29,16,33
307,1,44,32,8,21,18,21,47,30,41
308,2,28,6,49,36,39,32,19,4,39
309,3,30,27,5,16,43,1,7,46,1
310,4,28,49,6,39,35,0,34,26,45
311,5,37,33,27,31,47,46,42,46,1
312,6,35,11,36,39,2,32,12,11,12
313,7,1,26,9,37,27,46,8,46,22
314,8,31,29,30,45,27,21,16,9,47
315,9,16,26,3,33,30,16,27,30,32
316,10,28,19,32,1,9,16,9,21,29
317,11,50,23,32,24,39,6,35,1,29
318,12,49,4,49,39,32,39,14,10,13
319,13,23,32,16,9,29,22,32,21,37
320,14,12,32,41,20,38,33,32,9,16
321,15,49,13,16,47,16,37,21,47,9
322,16,46,20,33,47,34,42,1,29,16
323,17,29,9,7,48,40,48,29,9,16
324,18,47,27,26,22,29,16,27,1,22
325,19,35,28,43,9,29,16,9,1,47
326,20,33,44,26,1,9,16,9,1,0
327,21,0,33,35,13,45,41,3,8,26
328,22,1,29,16,22,1,9,13,28,39
329,23,50,32,11,32,11,28,24,23,24
330,24,4,23,32,17,27,3,8,47,31
331,25,24,28,29,9,35,12,35,28,36
332,26,9,29,9,29,33,37,30,31,46
333,27,26,38,42,45,16,29,9,29,7
334,28,10,4,10,35,25,28,13,50,35
335,29,47,48,1,48,47,16,29,9,31
336,30,8,21,47,0,37,44,1,29,30
337,31,3,26,20,27,37,8,30,16,43
338,32,22,44,30,47,43,41,0,28,19
339,33,42,32,39,10,23,39,14,28,11
340,34,0,33,3,29,35,6,39,28,49
341,35,11,10,49,28,6,39,50,39,13
342,36,13,28,19,25,13,15,39,32,39
343,37,26,20,32,36,32,4,36,50,49
344,38,31,30,20,32,35,39,32,45,30
345,39,32,44,30,1,43,42,44,13,32
346,40,47,45,27,38,33,9,31,37,22
347,41,33,31,26,33,27,18,26,3,16
348,42,27,38,31,16,35,23,39,19,24
349,43,44,45,44,17,29,16,29,9,48
350,44,20,33,3,17,44,1,29,9,45
351,45,1,37,32,39,19,39,36,32,37
352,46,32,39,13,4,39,24,23,24,6
353,47,37,29,47,17,28,13,49,28,14
354,48,29,31,29,9,31,16,30,16,43
355,49,32,39,35,36,32,14,28,35,13
356,50,2,49,6,23,39,36,12,32,37
357,0,35,11,36,6,39,32,39,12,19
358,1,47,41,16,9,29,26,38,37,33
359,2,32,37,18,32,12,32,23,6,35
360,3,17,29,5,16,26,30,31,41,26
361,4,23,15,28,37,41,31,38,32,49
362,5,37,17,30,8,17,37,27,26,3
363,6,32,35,16,9,32,36,19,0,19
364,7,29,43,0,25,19,49,13,43,26
365,8,3,27,34,16,9,29,16,47,29
366,9,46,38,31,44,33,30,29,17,37
367,10,6,15,23,24,0,13,49,24,23
368,11,28,35,14,28,39,13,24,25,13
369,12,28,50,24,12,35,24,19,28,1
370,13,4,32,15,36,10,49,24,49,14
371,14,6,49,50,35,16,47,22,30,26
372,15,28,32,19,1,42,21,26,18,8
373,16,35,6,14,36,19,0,48,1,27
374,17,26,37,27,5,29,1,35,1,45
375,18,30,42,41,33,30,22,42,8,20
376,19,32,37,38,30,1,38,27,47,28
377,20,42,27,5,37,45,37,41,32,29
378,21,46,29,1,48,46,48,38,29,9
379,22,44,1,26,47,31,29,47,16,33
380,23,49,15,28,26,17,3,21,9,29
381,24,14,12,36,13,28,19,36,11,49
382,25,19,36,39,35,9,47,1,22,32
383,26,30,29,16,30,31,37,45,22,44
384,27,30,20,47,16,26,16,9,16,3
385,28,39,6,23,19,23,35,39,24,14
386,29,27,26,18,31,1,7,1,30,31
387,30,43,9,16,21,3,1,7,48,16
388,31,30,8,37,33,17,27,37,17,30
389,32,39,15,13,15,13,35,19,28,29
390,33,35,28,35,13,49,32,39,32,31
391,34,17,9,16,30,21,0,25,24,15
392,35,23,49,24,14,39,14,36,12,32
393,36,39,11,32,23,35,13,28,6,35
394,37,26,32,39,32,28,39,23,6,49
395,38,17,9,1,38,33,26,22,42,33
396,39,13,50,35,2,50,10,28,23,10
397,40,46,29,27,5,16,9,7,0,45
398,41,27,9,29,45,30,34,37,5,37
399,42,30,8,37,41,30,45,29,9,16
400,43,30,22,47,30,38,9,16,26,3
401,44,29,9,29,16,47,29,34,0,27
402,45,18,26,44,33,26,29,16,35,13
403,46,37,27,22,31,46,47,44,26,8
404,47,20,38,29,45,1,9,18,45,1
405,48,0,22,47,16,33,16,9,31,33
406,49,32,39,19,23,6,4,50,35,6
407,50,28,39,36,14,28,14,32,39,28
408,0,34,32,50,23,13,1,35,28,19
409,1,9,29,26,45,46,32,28,47,31
410,2,23,50,32,43,29,9,47,9,16
411,3,33,47,30,29,16,9,31,26,30
412,4,49,50,15,10,39,2,23,10,32
413,5,27,16,48,46,32,23,35,36,32
414,6,36,24,0,28,50,49,28,39,50
415,7,48,0,25,35,14,12,36,39,35
416,8,27,37,0,31,30,31,26,37,35
417,9,31,33,20,37,32,41,46,38,32
418,10,49,2,32,4,11,12,32,38,27
419,11,49,23,15,32,50,32,6,35,6
420,12,28,32,10,12,39,35,9,29,26
421,13,39,19,24,32,28,35,9,16,21
422,14,28,39,15,35,6,1,29,1,13
423,15,39,35,28,37,43,31,29,33,30
424,16,9,41,45,29,16,28,35,14,23
425,17,26,33,0,41,38,37,0,43,30
426,18,31,26,31,34,32,12,14,23,4
427,19,23,15,4,32,17,44,17,31,1
428,20,0,47,9,16,9,16,31,22,31
429,21,31,30,34,31,21,8,17,42,46
430,22,9,47,21,33,37,30,31,44,34
431,23,13,50,32,39,28,0,7,1,30
432,24,25,24,23,12,19,15,28,14,36
433,25,28,32,11,32,19,49,23,32,39
434,26,27,33,26,31,44,1,44,33,9
435,27,1,44,26,31,30,20,26,43,17
436,28,35,13,32,35,12,11,35,28,49
437,29,9,46,44,0,16,38,9,30,16
438,30,37,26,38,7,1,29,1,16,47
439,31,37,30,31,41,45,31,43,0,24
440,32,10,36,14,6,35,28,32,31,26
441,33,3,37,5,27,26,37,26,16,29
442,34,0,7,47,29,30,31,16,28,35
443,35,39,36,11,28,4,50,39,32,35
444,36,12,36,11,19,39,11,39,28,37
445,37,20,9,31,33,34,37,27,26,33
446,38,20,47,9,45,1,34,31,30,33
447,39,15,19,39,28,6,10,36,32,33
448,40,46,20,46,33,41,8,46,45,18
449,41,0,16,47,29,40,48,47,43,47
450,42,8,26,37,8,31,29,9,35,29
451,43,26,33,47,16,3,27,31,1,47
452,44,46,27,37,33,27,33,47,27,16
453,45,33,26,17,26,22,20,33,43,31
454,46,47,38,48,9,16,26,27,37,32
455,47,9,1,9,16,26,20,33,27,1
456,48,1,8,27,47,21,47,30,31,18
457,49,50,13,35,32,39,23,49,15,13
458,50,28,19,39,12,32,35,37,33,21
459,0,1,43,30,1,45,1,30,26,33
460,1,30,44,1,29,47,33,47,30,31
461,2,35,32,15,32,39,12,11,36,23
462,3,32,31,33,44,30,1,8,0,13
463,4,39,49,39,13,35,23,39,28,36
464,5,27,30,1,47,45,37,0,17,1
465,6,13,35,50,28,0,19,49,15,6
466,7,48,1,9,26,30,33,32,28,14
467,8,42,26,16,41,42,0,27,5,27
468,9,47,33,26,38,29,16,29,16,29
469,10,36,39,35,28,14,36,11,36,32
470,11,49,2,50,28,32,50,12,39,2
471,12,39,14,10,50,24,23,39,35,0
472,13,39,15,50,32,23,39,35,15,24
473,14,11,49,32,33,30,31,43,31,26
474,15,36,11,19,23,32,26,44,21,8
475,16,47,43,16,44,16,29,33,43,21
476,17,47,29,31,16,9,26,30,18,45
477,18,20,32,37,44,47,16,27,22,1
478,19,39,50,39,35,15,4,50,13,29
479,20,3,33,32,36,28,35,28,35,39
480,21,26,18,41,22,16,18,43,16,26
481,22,44,30,1,9,46,29,30,43,30
482,23,28,0,13,28,35,28,24,6,35
483,24,39,24,28,35,6,10,50,23,4
484,25,0,28,24,25,19,12,6,35,28
485,26,9,29,47,45,47,17,32,35,13
486,27,8,27,37,31,26,31,47,16,29
487,28,15,6,14,35,39,49,32,2,32
488,29,22,8,38,32,6,23,28,50,4
489,30,16,29,31,37,41,34,43,26,46
490,31,37,32,39,15,6,49,24,19,24
491,32,11,32,2,32,22,43,27,0,37
492,33,27,37,16,9,29,47,48,29,16
493,34,32,49,28,15,24,15,4,23,2
494,35,23,4,23,4,15,50,39,35,0
495,36,23,14,36,12,32,31,43,22,17
496,37,26,47,29,9,29,47,21,32,12
497,38,1,31,22,30,41,18,8,30,33
498,39,11,12,11,32,35,23,32,36,39
499,40,46,29,30,44,43,1,3,22,30
500,41,42,30,1,16,27,26,47,46,33
501,42,45,33,3,30,34,44,33,37,34
502,43,30,47,26,1,44,1,48,0,1
503,44,30,41,1,43,44,31,47,29,16
504,45,44,26,31,9,26,16,9,30,45
505,46,8,30,26,16,30,32,39,28,47
506,47,46,47,31,37,47,9,29,28,23
507,48,29,16,29,21,22,26,30,47,46
508,49,28,39,11,36,35,13,35,13,29
509,50,15,32,23,39,35,13,35,12,4
