,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
48,48,29,22,0,9,47,32,2,32,36
49,49,23,39,11,39,12,50,35,39,35
50,50,28,35,1,46,16,47,30,31,34
51,0,27,18,46,22,43,20,17,33,44
52,1,7,0,17,16,9,33,30,1,48
53,2,32,36,10,32,24,19,35,6,11
54,3,27,1,22,1,30,43,31,29,47
55,4,32,23,50,24,23,24,35,13,24
56,5,37,18,31,26,3,44,33,32,28
57,6,32,26,9,16,9,42,26,38,46
58,7,1,44,1,22,34,38,8,16,47
59,8,37,26,27,17,32,36,10,39,28
60,9,29,16,29,26,30,44,29,48,46
61,10,6,10,13,0,9,35,28,0,27
62,11,35,28,12,10,35,28,15,13,19
63,12,14,24,23,32,22,30,9,29,35
64,13,0,41,46,48,29,9,29,46,48
65,14,32,45,26,46,34,37,32,12,19
66,15,28,35,6,49,23,2,39,49,39
67,16,44,31,46,1,26,47,37,17,18
68,17,31,18,9,29,16,9,35,28,32
69,18,46,0,13,50,15,19,36,11,10
70,19,24,11,32,34,41,33,37,3,32
71,20,44,20,0,18,27,20,43,27,29
72,21,47,30,44,45,34,29,9,29,31
73,22,31,44,29,35,6,36,39,13,14
74,23,50,6,39,2,4,11,39,6,28
75,24,50,32,26,16,26,9,29,32,11
76,25,28,36,39,32,26,47,1,30,44
77,26,1,35,28,35,39,32,20,1,47
78,27,5,37,26,18,8,44,37,17,46
79,28,6,4,32,4,49,32,8,26,9
80,29,47,9,44,17,37,38,29,46,21
81,30,44,45,41,26,1,9,16,47,21
82,31,22,27,30,27,47,16,47,33,31
83,32,36,35,50,24,6,50,13,0,29
84,33,9,44,30,41,3,47,16,1,30
85,34,16,43,30,27,29,9,30,13,0
86,35,28,11,32,3,31,45,1,44,13
87,36,39,28,35,1,29,46,43,16,46
88,37,32,35,33,16,1,46,31,47,29
89,38,29,26,34,16,31,38,37,32,15
90,39,49,35,28,24,10,32,39,49,35
91,40,29,47,34,31,1,40,1,30,18
92,41,0,17,31,9,16,47,16,9,18
93,42,31,44,30,29,30,22,20,43,33
94,43,41,3,26,33,3,21,20,38,1
95,44,29,9,16,29,16,26,28,0,20
96,45,8,46,47,26,1,31,45,3,42
97,46,38,18,32,33,26,20,37,30,9
98,47,16,29,21,42,32,12,35,19,32
99,48,0,48,7,9,29,9,29,47,31
100,49,39,13,4,14,39,32,11,19,28
101,50,39,28,6,13,6,35,12,11,36
102,0,26,3,32,33,46,31,33,3,27
103,1,13,29,48,1,27,8,45,29,9
104,2,13,28,39,28,13,9,29,31,0
105,3,20,26,31,47,29,16,29,48,7
106,4,32,19,36,32,47,13,29,9,17
107,5,27,33,31,9,29,33,35,28,30
108,6,28,50,28,24,35,16,21,34,30
109,7,0,45,29,42,0,13,50,32,28
110,8,44,29,43,32,28,37,17,31,33
111,9,31,1,22,20,29,22,42,32,19
112,10,49,19,1,9,16,29,37,16,29
113,11,35,16,43,47,0,48,38,1,27
114,12,4,23,15,35,24,28,6,32,10
115,13,23,24,35,29,30,29,16,29,1
116,14,50,49,15,19,28,39,12,24,19
117,15,50,19,39,4,12,11,36,39,12
118,16,13,28,19,12,28,23,24,23,39
119,17,43,9,18,45,31,33,45,30,13
120,18,26,33,27,42,3,46,47,44,8
121,19,37,25,37,5,27,32,33,8,32
122,20,1,31,32,49,24,32,43,26,30
123,21,29,18,47,1,45,33,37,43,46
124,22,33,45,26,37,30,22,41,44,42
125,23,39,32,12,49,28,25,0,16,27
126,24,14,24,35,9,13,0,8,34,18
127,25,0,47,28,35,24,15,13,1,31
128,26,5,27,30,27,44,17,28,50,35
129,27,8,0,3,1,32,50,4,39,32
130,28,1,19,39,35,32,36,23,32,13
131,29,35,23,14,24,28,35,6,32,12
132,30,38,26,16,29,16,35,19,1,9
133,31,44,43,16,29,32,39,15,2,39
134,32,3,43,1,37,18,3,38,31,26
135,33,20,33,29,35,50,24,13,36,32
136,34,26,31,26,33,29,16,26,21,16
137,35,29,16,29,16,26,33,27,37,26
138,36,11,39,23,19,23,49,13,28,35
139,37,33,34,42,33,44,16,29,27,26
140,38,46,37,19,37,35,24,19,28,24
141,39,11,19,28,11,12,6,1,17,20
142,40,29,47,16,28,24,19,35,28,44
143,41,47,29,26,37,26,5,16,35,29
144,42,37,21,32,49,15,39,35,39,36
145,43,47,26,3,30,45,1,3,45,41
146,44,8,9,29,46,33,43,46,22,30
147,45,30,16,30,31,29,34,46,27,16
148,46,3,33,26,44,27,42,1,31,41
149,47,3,44,38,44,30,46,37,19,24
150,48,46,45,34,27,5,27,5,16,9
151,49,24,13,19,25,13,36,19,37,32
152,50,28,19,13,23,32,4,11,14,12
153,0,32,18,37,26,17,33,32,28,25
154,1,29,31,46,33,8,33,37,13,23
155,2,35,13,32,39,15,39,6,32,11
156,3,9,18,31,29,9,16,33,8,22
157,4,13,30,13,23,32,10,49,35,28
158,5,27,31,32,28,11,32,17,3,26
159,6,39,35,29,16,29,46,16,22,30
160,7,47,29,26,46,31,13,28,13,32
161,8,9,29,48,40,48,40,29,9,29
162,9,16,29,43,17,1,44,29,22,9
163,10,13,24,19,24,37,33,18,26,31
164,11,39,23,39,23,39,14,19,32,46
165,12,15,39,23,35,33,35,9,47,16
166,13,28,15,14,19,24,10,24,39,36
167,14,28,35,19,24,28,35,28,6,4
168,15,35,24,11,19,50,4,32,50,13
169,16,27,33,8,18,8,27,26,29,9
170,17,29,16,29,9,30,33,38,41,45
171,18,31,1,8,1,31,9,16,27,8
172,19,37,34,9,29,5,37,3,0,35
173,20,33,26,18,42,29,1,29,47,37
174,21,33,43,32,3,8,47,31,47,48
175,22,1,30,9,7,47,29,9,16,9
176,23,50,49,28,35,50,23,49,6,11
177,24,23,15,24,49,15,6,35,28,14
178,25,0,46,30,29,16,29,16,9,20
179,26,47,22,46,27,30,9,47,9,29
180,27,3,27,45,34,33,27,5,27,38
181,28,10,13,35,6,39,35,16,30,44
182,29,1,7,48,9,31,32,20,0,31
183,30,46,26,32,44,31,30,29,9,29
184,31,30,34,26,33,31,3,38,16,47
185,32,39,11,12,19,13,36,32,37,27
186,33,17,33,8,30,44,33,22,1,35
187,34,3,32,36,15,24,11,19,25,35
188,35,50,24,28,23,15,4,15,14,10
189,36,19,36,39,6,39,32,6,13,6
190,37,45,42,38,29,48,46,1,30,17
191,38,22,1,27,34,8,26,43,44,29
192,39,35,28,24,49,4,49,28,39,35
193,40,46,9,16,29,1,0,32,28,37
194,41,21,27,47,29,16,30,1,48,0
195,42,29,8,26,9,16,17,20,30,43
196,43,21,33,45,22,29,27,42,34,26
197,44,34,9,45,34,37,44,22,30,1
198,45,26,38,37,9,16,30,1,9,47
199,46,38,0,21,42,30,9,29,16,9
200,47,44,18,34,3,38,42,33,0,16
201,48,47,20,37,0,37,32,26,16,26
202,49,23,39,4,12,32,35,19,28,13
203,50,32,12,14,23,50,39,2,32,47
204,0,7,47,16,29,16,35,32,37,26
205,1,43,31,29,1,22,27,17,44,16
206,2,23,50,19,35,9,26,1,31,17
207,3,33,37,20,37,18,29,40,48,7
208,4,13,31,45,3,41,33,26,8,17
209,5,27,1,48,7,1,47,22,47,16
210,6,1,44,22,38,18,27,5,37,22
211,7,46,32,39,19,23,4,32,38,26
212,8,33,8,0,43,37,44,43,47,1
213,9,29,43,28,32,27,18,42,26,8
214,10,4,49,15,24,19,39,32,2,4
215,11,39,12,35,39,32,39,23,32,39
216,12,11,32,35,49,24,19,25,28,47
217,13,23,2,23,10,36,12,28,19,39
218,14,49,12,14,13,28,35,9,16,9
219,15,19,28,39,13,50,15,50,15,13
220,16,17,33,27,42,26,34,26,21,34
221,17,47,13,39,35,28,13,28,19,36
222,18,37,34,46,9,16,29,27,45,13
223,19,36,4,28,36,32,36,32,39,32
224,20,17,43,31,37,28,49,32,21,47
225,21,16,9,30,31,9,38,41,26,16
226,22,30,37,27,5,27,18,31,27,22
227,23,39,11,32,28,13,44,20,37,27
228,24,0,24,28,50,19,39,13,35,13
229,25,19,24,13,6,39,32,50,32,26
230,26,34,33,44,8,3,33,45,44,13
231,27,3,45,37,42,44,29,9,29,9
232,28,24,14,10,28,13,35,6,15,35
233,29,3,43,47,9,29,9,32,13,30
234,30,45,22,1,0,13,35,6,50,39
235,31,0,44,30,46,7,0,33,26,47
236,32,39,32,3,31,26,29,26,9,1
237,33,26,42,9,29,33,38,26,8,1
238,34,33,35,33,32,23,32,13,28,24
239,35,28,36,13,28,32,28,12,39,4
240,36,11,39,12,36,39,6,15,50,39
241,37,33,27,31,37,29,1,32,6,49
242,38,17,1,26,44,9,47,16,26,16
243,39,32,10,14,35,6,35,13,35,6
244,40,29,30,47,21,42,21,43,1,33
245,41,32,12,39,10,13,15,49,35,19
246,42,46,8,47,9,16,26,32,36,23
247,43,27,5,26,30,37,32,36,19,11
248,44,26,44,30,1,29,9,1,31,26
249,45,26,16,29,31,37,24,25,13,10
250,46,27,9,16,29,46,33,32,29,30
251,47,28,11,39,36,24,19,24,19,35
252,48,29,47,43,44,21,18,37,1,29
253,49,23,15,11,14,24,28,15,23,32
254,50,15,32,6,35,49,19,15,6,15
255,0,37,43,31,1,47,29,47,1,30
256,1,43,47,22,30,31,27,17,46,33
257,2,32,27,31,1,19,28,35,11,14
258,3,0,33,27,18,47,16,33,27,45
259,4,13,44,29,0,47,16,29,16,9
260,5,27,16,26,30,29,22,30,32,2
261,6,39,19,36,11,28,36,10,39,32
262,7,1,30,29,47,31,27,5,16,47
263,8,41,31,30,20,33,22,37,27,16
264,9,27,32,33,43,16,17,47,9,31
265,10,15,14,32,37,31,26,31,9,47
266,11,36,39,36,11,50,23,35,9,29
267,12,32,13,50,39,32,34,27,21,18
268,13,6,39,49,39,14,36,32,2,23
269,14,15,50,15,28,23,4,23,10,50
270,15,23,12,32,10,36,39,32,23,49
271,16,26,33,18,17,30,27,29,9,16
272,17,44,33,27,37,21,33,41,46,32
273,18,29,16,43,1,47,33,32,42,38
274,19,35,39,19,10,49,23,49,28,32
275,20,33,37,20,42,44,31,30,44,47
276,21,34,0,3,37,27,26,27,33,41
277,22,21,18,44,33,21,46,40,46,47
278,23,35,32,36,39,4,14,36,11,39
279,24,39,50,49,32,12,36,32,20,38
280,25,13,23,39,11,50,35,28,35,39
281,26,33,20,29,33,31,32,6,10,23
282,27,47,42,32,6,23,4,13,28,32
283,28,13,6,39,23,39,10,49,28,39
284,29,47,9,31,33,27,32,6,35,16
285,30,31,41,27,16,29,21,29,1,7
286,31,32,0,41,33,37,30,8,0,44
287,32,4,28,35,32,50,24,50,49,24
288,33,43,41,38,42,47,29,16,9,16
289,34,33,38,17,1,31,46,41,44,29
290,35,23,50,14,12,32,13,14,36,35
291,36,28,30,46,20,0,37,24,50,32
292,37,42,33,38,29,1,48,29,43,30
293,38,9,47,0,33,34,33,3,32,36
294,39,28,13,25,28,36,4,39,32,2
295,40,9,29,9,16,9,26,33,20,29
296,41,31,27,32,15,39,6,49,24,19
297,42,33,26,17,1,43,33,27,1,16
298,43,32,30,31,32,4,49,28,13,49
299,44,1,29,48,1,29,16,47,21,34
300,45,31,47,31,1,0,31,30,44,26
301,46,17,32,22,44,28,19,36,35,13
302,47,16,47,31,30,26,30,45,34,33
303,48,29,37,47,16,29,9,47,9,16
304,49,39,28,15,35,39,50,39,12,32
305,50,19,1,13,30,44,31,37,28,35
306,0,24,0,47,31,30,1,35,6,4
307,1,47,1,0,45,16,1,28,35,36
308,2,39,10,14,50,23,39,13,39,2
309,3,27,5,29,26,29,30,44,30,29
310,4,15,14,39,6,32,27,20,45,42
311,5,37,1,47,29,16,26,0,31,37
312,6,28,49,23,39,35,39,4,13,37
313,7,48,16,29,1,30,31,22,31,32
314,8,38,44,29,16,45,16,5,27,20
315,9,29,47,9,16,32,39,28,25,28
316,10,15,32,39,35,23,49,14,36,39
317,11,39,15,32,41,18,41,26,30,45
318,12,36,32,11,32,1,38,48,1,21
319,13,29,16,47,30,42,46,20,30,1
320,14,12,49,50,13,1,33,27,30,47
321,15,35,12,11,19,49,50,49,15,12
322,16,29,1,48,16,26,43,38,31,26
323,17,1,27,26,9,7,1,30,16,29
324,18,21,37,27,31,26,0,46,43,17
325,19,32,30,22,45,31,18,20,22,17
326,20,30,41,9,26,33,44,26,28,37
327,21,43,26,33,44,30,47,9,29,47
328,22,29,9,31,38,47,16,30,29,48
329,23,49,50,36,39,49,35,19,0,28
330,24,23,15,49,28,11,32,20,44,33
331,25,24,19,32,49,32,19,35,49,24
332,26,30,26,8,34,16,47,0,47,30
333,27,32,23,35,28,23,50,15,13,4
334,28,13,23,50,19,28,39,36,35,28
335,29,9,29,26,30,1,43,20,32,50
336,30,42,32,39,50,23,50,23,49,36
337,31,3,31,16,29,27,3,30,31,1
338,32,35,19,32,28,39,23,39,32,42
339,33,20,47,17,31,30,1,48,1,47
340,34,26,0,47,48,7,47,9,16,20
341,35,28,39,6,28,23,32,2,39,28
342,36,35,13,29,1,47,0,19,50,4
343,37,27,44,41,20,31,43,21,31,30
344,38,31,26,9,16,35,6,49,35,37
345,39,28,19,37,33,43,47,43,30,31
346,40,29,34,31,17,16,29,48,40,46
347,41,46,1,48,29,28,32,12,39,24
348,42,1,0,26,16,9,44,30,43,33
349,43,29,16,8,29,26,31,33,20,26
350,44,31,29,47,29,47,31,47,9,16
351,45,16,9,16,47,38,7,1,31,30
352,46,34,16,26,9,0,28,11,36,23
353,47,16,35,39,4,6,39,32,22,33
354,48,9,43,26,44,22,37,25,13,50
355,49,50,39,23,32,36,39,23,24,35
356,50,4,19,35,13,30,43,0,20,3
357,0,28,13,25,37,26,44,30,29,47
358,1,26,32,39,6,23,24,25,28,15
359,2,15,39,32,39,35,23,39,28,15
360,3,31,1,32,20,8,26,1,18,27
361,4,50,4,32,37,26,21,32,26,9
362,5,27,33,46,1,26,3,33,31,32
363,6,50,35,19,39,19,6,39,32,15
364,7,47,31,26,9,1,44,30,16,35
365,8,47,16,29,16,27,30,29,47,29
366,9,16,30,31,33,47,31,22,29,20
367,10,28,15,10,11,36,39,35,28,35
368,11,50,32,36,39,12,15,23,2,39
369,12,35,1,30,1,9,29,47,46,37
370,13,24,36,50,11,39,4,12,36,39
371,14,36,6,14,39,28,13,14,4,35
372,15,32,39,6,39,14,15,13,6,36
373,16,29,16,29,9,29,16,29,9,16
374,17,3,22,17,21,32,12,39,19,36
375,18,32,44,30,26,34,30,29,16,29
376,19,32,30,1,31,17,3,21,47,16
377,20,42,44,29,48,1,9,16,45,9
378,21,43,20,47,8,41,26,46,16,29
379,22,33,44,28,12,36,39,15,12,39
380,23,28,6,13,35,37,21,0,29,1
381,24,23,4,32,33,45,26,46,9,22
382,25,13,49,24,19,39,32,49,28,13
383,26,30,29,40,47,43,16,29,9,16
384,27,41,27,22,47,29,16,20,47,16
385,28,35,28,4,36,12,28,35,13,32
386,29,9,35,28,35,32,21,30,27,33
387,30,17,45,26,29,27,26,27,41,3
388,31,1,47,48,29,16,29,30,42,43
389,32,36,49,2,32,23,13,43,3,20
390,33,31,30,47,38,18,26,32,35,1
391,34,27,21,30,1,42,46,29,43,44
392,35,32,13,50,24,13,4,28,13,28
393,36,32,39,36,39,11,39,2,35,39
394,37,0,9,44,27,5,27,17,44,32
395,38,32,39,12,39,23,2,6,15,12
396,39,6,35,49,4,32,49,28,24,15
397,40,46,1,22,29,43,31,33,37,27
398,41,20,42,17,1,30,43,26,27,26
399,42,37,26,9,46,44,22,18,32,47
400,43,30,43,8,32,23,39,36,39,28
401,44,34,20,26,37,42,33,9,48,29
402,45,26,43,9,16,17,26,33,42,22
403,46,48,47,29,16,35,49,32,23,49
404,47,17,32,15,49,39,32,33,26,27
405,48,47,9,33,1,45,3,20,34,29
406,49,15,39,23,49,36,28,35,16,47
407,50,39,36,32,6,19,0,7,48,40
408,0,37,24,49,35,39,32,2,23,32
409,1,30,26,37,0,8,17,42,37,35
410,2,32,11,36,32,36,15,35,50,12
411,3,31,37,26,44,0,27,21,18,44
412,4,32,9,27,33,17,33,27,37,27
413,5,16,21,29,48,47,16,21,16,9
414,6,35,28,36,50,49,35,50,11,19
415,7,29,26,37,19,32,18,1,0,1
416,8,3,1,45,22,29,46,47,16,32
417,9,16,3,34,37,32,13,32,35,16
418,10,36,11,14,4,19,24,19,12,10
419,11,28,14,28,37,13,35,28,32,30
420,12,32,39,50,39,12,28,37,20,46
421,13,6,49,23,35,16,9,47,46,40
422,14,35,50,49,13,23,6,35,28,17
423,15,28,35,19,28,47,16,44,22,38
424,16,29,33,30,22,26,16,47,43,26
425,17,8,29,27,26,37,16,29,16,9
426,18,44,8,21,45,18,26,47,46,1
427,19,23,28,13,39,50,12,28,35,28
428,20,33,42,43,37,26,17,26,47,3
429,21,26,20,26,33,27,30,1,46,29
430,22,34,43,9,16,31,9,0,21,0
431,23,39,32,0,31,29,48,21,27,21
432,24,39,24,49,35,49,4,50,39,6
433,25,19,28,39,14,32,49,19,0,19
434,26,22,27,33,20,38,27,33,27,18
435,27,16,17,43,29,27,32,50,19,15
436,28,39,6,39,6,15,23,4,28,15
437,29,30,1,27,9,22,47,30,31,30
438,30,43,30,45,33,35,6,39,35,32
439,31,1,29,9,16,9,37,16,9,16
440,32,30,29,38,33,8,47,16,35,23
441,33,26,21,44,17,30,9,16,31,32
442,34,1,35,28,4,50,11,12,32,39
443,35,23,24,37,32,19,35,50,12,50
444,36,32,49,35,16,9,29,13,49,23
445,37,17,27,5,27,38,16,44,45,29
446,38,26,3,38,37,8,0,43,27,5
447,39,14,11,35,13,24,50,23,39,23
448,40,29,16,9,8,43,45,31,8,9
449,41,44,30,38,48,1,47,48,16,27
450,42,20,38,8,47,29,9,41,27,16
451,43,47,16,47,46,1,48,21,32,39
452,44,27,43,44,43,29,9,47,1,42
453,45,43,16,47,29,35,32,31,33,41
454,46,48,38,22,20,26,30,44,18,47
455,47,16,22,46,7,9,35,49,39,23
456,48,29,22,38,0,44,30,18,45,1
457,49,39,23,49,50,6,35,14,12,19
458,50,32,6,49,35,19,37,31,42,0
459,0,30,33,37,9,35,19,1,43,28
460,1,29,9,27,5,27,30,22,1,30
461,2,49,10,12,15,23,28,13,50,49
462,3,16,20,3,17,20,37,22,16,1
463,4,39,36,24,32,23,15,39,6,35
464,5,27,5,27,22,30,29,16,44,34
465,6,2,32,39,6,49,19,24,19,50
466,7,47,0,17,33,29,47,29,9,38
467,8,29,28,39,2,13,1,7,9,16
468,9,13,30,43,31,26,37,8,29,30
469,10,11,36,6,35,13,19,50,6,49
470,11,13,19,35,28,35,6,49,28,50
471,12,39,28,19,4,23,39,36,32,29
472,13,19,23,32,50,15,39,36,28,11
473,14,39,10,13,15,35,23,4,23,15
474,15,24,13,35,28,12,36,39,23,39
475,16,29,27,26,30,1,31,29,16,27
476,17,26,29,47,16,9,43,31,37,42
477,18,8,45,31,42,33,35,9,16,21
478,19,32,12,39,50,10,35,11,14,32
479,20,41,45,32,46,18,45,43,38,46
480,21,38,45,30,29,47,30,9,47,33
481,22,38,33,45,41,16,9,29,22,44
482,23,35,39,36,28,35,15,50,15,28
483,24,28,35,49,36,11,39,28,32,19
484,25,0,13,28,37,28,19,24,11,19
485,26,16,37,17,26,30,31,29,3,37
486,27,3,26,16,9,26,27,22,34,38
487,28,11,14,32,39,32,30,26,46,43
488,29,22,37,32,19,35,11,39,23,50
489,30,37,27,41,33,42,20,21,26,34
490,31,13,35,6,24,28,23,4,13,24
491,32,36,15,28,35,32,13,4,24,6
492,33,30,33,26,38,26,33,35,24,32
493,34,1,31,17,27,26,29,47,20,8
494,35,16,9,29,30,0,1,43,30,3
495,36,35,39,2,13,35,16,26,16,47
496,37,1,29,16,9,26,9,17,43,3
497,38,30,47,16,29,16,38,26,43,47
498,39,36,39,32,39,13,37,32,15,39
499,40,48,1,35,33,32,37,41,21,33
500,41,27,5,29,9,32,23,2,39,32
501,42,34,26,47,29,3,37,5,37,32
502,43,18,33,18,26,46,37,16,29,26
503,44,32,46,48,0,28,15,50,4,15
504,45,29,47,16,47,0,27,26,28,6
505,46,48,38,41,26,37,31,37,31,1
506,47,21,37,26,38,29,35,24,10,11
507,48,21,47,31,26,33,32,17,16,9
508,49,32,39,32,9,1,0,34,3,31
509,50,24,14,35,19,28,0,33,42,21
