,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
152,50,16,39,26,35,34,35,32,35,17
153,0,35,33,35,31,28,43,28,30,35
154,1,28,1,19,0,35,21,23,47,15
155,2,16,50,47,4,47,49,47,35,8
156,3,35,46,24,48,19,48,19,38,35
157,4,29,4,16,50,47,23,47,35,18
158,5,6,5,6,29,32,35,20,35,43
159,6,16,35,18,35,41,35,31,28,47
160,7,19,29,28,29,24,29,28,30,13
161,8,35,20,35,41,35,33,35,34,35
162,9,11,29,13,28,44,13,1,0,35
163,10,29,28,1,28,29,50,47,49,47
164,11,9,11,31,35,31,28,1,24,47
165,12,9,39,29,28,31,28,47,13,47
166,13,28,43,28,1,19,48,19,1,19
167,14,9,28,29,23,29,32,9,14,9
168,15,47,4,47,23,16,15,29,39,16
169,16,39,29,32,16,6,37,1,24,46
170,17,10,17,13,30,28,44,35,18,35
171,18,35,8,35,37,35,45,28,1,25
172,19,48,24,46,24,48,19,7,19,1
173,20,35,27,6,27,6,26,39,47,49
174,21,35,43,35,18,35,3,35,31,35
175,22,28,16,28,43,35,29,49,47,35
176,23,21,35,26,39,26,35,20,35,21
177,24,47,49,16,28,13,1,28,31,35
178,25,1,19,46,19,29,50,16,39,16
179,26,13,1,0,1,25,1,28,47,23
180,27,35,18,35,37,6,29,11,31,11
181,28,31,28,31,11,9,39,9,32,16
182,29,23,21,35,17,13,47,19,47,50
183,30,28,9,11,31,11,31,35,26,13
184,31,28,31,28,1,24,40,14,29,13
185,32,35,26,35,46,19,47,24,1,28
186,33,35,30,28,13,1,13,47,49,16
187,34,35,33,35,1,13,47,49,47,50
188,35,18,35,3,35,9,11,29,4,16
189,36,9,12,9,32,29,13,1,28,47
190,37,35,33,35,47,23,16,13,30,28
191,38,19,9,32,9,11,29,10,17,13
192,39,9,12,9,11,9,39,9,32,35
193,40,14,40,14,9,36,9,11,31,28
194,41,35,43,35,22,35,26,6,5,6
195,42,35,33,35,41,35,20,35,47,50
196,43,28,47,23,47,23,47,24,29,28
197,44,28,44,13,26,13,44,35,38,19
198,45,35,33,35,27,6,5,6,27,35
199,46,35,27,35,32,35,45,28,29,4
200,47,19,7,19,48,19,48,23,48,24
201,48,24,46,19,7,19,0,19,48,24
202,49,47,24,48,23,21,23,29,50,47
203,50,16,2,16,32,9,32,9,28,22
204,0,1,35,43,35,46,19,29,14,29
205,1,24,48,24,1,28,30,28,1,0
206,2,16,32,29,28,13,43,13,30,13
207,3,35,29,35,21,23,21,23,47,24
208,4,47,49,16,32,16,39,16,32,16
209,5,6,16,50,16,32,9,12,9,32
210,6,29,32,9,39,9,12,9,32,35
211,7,19,1,28,30,35,1,28,29,19
212,8,35,33,35,34,35,30,28,30,28
213,9,39,29,28,1,25,1,37,1,19
214,10,17,13,43,13,26,35,8,35,31
215,11,9,39,9,36,29,50,16,50,16
216,12,29,12,9,39,29,24,48,24,48
217,13,30,28,43,28,29,24,40,24,29
218,14,29,39,9,11,9,11,29,4,16
219,15,47,49,47,49,29,28,29,24,48
220,16,32,16,15,47,4,29,50,29,39
221,17,35,16,13,17,35,27,6,5,6
222,18,35,33,35,21,35,1,13,28,13
223,19,1,0,1,37,1,24,40,24,1
224,20,35,33,35,30,13,17,35,34,35
225,21,35,44,28,29,49,16,23,48,19
226,22,28,30,28,1,28,45,28,44,35
227,23,21,35,20,35,26,35,29,4,16
228,24,40,14,40,14,29,35,17,13,16
229,25,1,0,19,47,24,29,49,29,19
230,26,35,22,35,3,35,26,35,42,35
231,27,6,5,6,16,13,16,6,26,6
232,28,45,35,8,35,38,35,34,35,33
233,29,39,29,6,5,6,5,6,27,35
234,30,28,9,19,1,24,48,19,48,23
235,31,28,1,28,9,32,16,35,32,9
236,32,35,43,28,16,13,17,10,17,35
237,33,35,26,35,26,35,31,28,30,28
238,34,35,33,35,38,19,38,19,47,23
239,35,37,35,0,19,9,36,9,19,48
240,36,9,35,26,35,44,13,29,19,48
241,37,35,1,28,31,28,1,13,30,13
242,38,19,29,32,9,14,9,36,29,10
243,39,16,2,16,39,9,32,9,12,29
244,40,14,40,24,47,28,30,35,22,28
245,41,35,44,35,37,1,37,6,5,6
246,42,35,8,35,27,35,3,35,8,35
247,43,35,42,35,1,37,1,25,1,28
248,44,35,27,35,32,35,37,35,47,13
249,45,35,32,9,39,29,32,16,32,16
250,46,24,40,24,47,28,30,13,16,39
251,47,50,47,23,29,32,9,32,16,39
252,48,19,48,23,16,23,48,24,48,24
253,49,16,49,29,10,29,15,47,15,29
254,50,47,50,47,23,48,24,29,4,29
255,0,1,35,27,6,16,4,47,49,29
256,1,13,47,35,20,35,27,35,16,50
257,2,16,39,26,35,26,39,16,50,47
258,3,35,34,35,9,36,9,36,29,12
259,4,16,39,47,50,16,32,35,43,28
260,5,6,37,6,27,6,5,6,16,35
261,6,5,6,27,6,27,6,26,35,17
262,7,19,48,23,21,23,29,36,9,35
263,8,35,41,35,38,35,34,35,31,11
264,9,36,9,11,31,28,31,11,31,28
265,10,17,13,30,28,9,11,9,32,9
266,11,9,14,40,14,40,14,40,24,48
267,12,29,32,16,13,26,39,16,39,9
268,13,47,50,47,24,47,23,16,13,28
269,14,29,28,1,19,1,35,0,35,3
270,15,47,23,16,49,47,49,47,49,16
271,16,2,16,32,16,32,35,3,35,26
272,17,35,21,35,46,19,38,19,48,19
273,18,35,26,35,29,49,47,23,16,39
274,19,0,35,26,35,30,35,42,35,1
275,20,35,26,35,34,35,1,0,1,24
276,21,35,26,35,8,35,20,35,33,35
277,22,28,30,28,30,28,44,13,28,30
278,23,21,23,48,24,46,24,1,35,43
279,24,48,24,46,19,38,35,33,35,26
280,25,1,0,1,28,30,35,26,35,29
281,26,35,27,35,26,35,18,35,37,35
282,27,6,26,13,1,19,29,6,16,6
283,28,30,28,13,47,39,47,49,29,28
284,29,14,9,12,9,12,9,39,26,6
285,30,28,29,28,43,35,42,35,33,35
286,31,28,29,39,9,39,16,6,5,6
287,32,16,35,31,35,26,39,9,28,29
288,33,35,9,39,16,23,29,15,29,13
289,34,35,37,35,34,35,33,35,33,35
290,35,31,35,37,35,33,35,30,28,31
291,36,9,14,9,35,26,35,37,6,37
292,37,35,32,29,4,16,49,29,49,16
293,38,19,47,28,45,28,1,37,1,19
294,39,47,28,30,28,43,35,17,13,44
295,40,14,29,36,9,12,9,11,31,35
296,41,35,22,35,8,35,44,28,44,35
297,42,35,33,35,26,13,30,28,29,28
298,43,35,43,13,47,4,16,23,47,4
299,44,28,31,11,9,11,31,35,47,13
300,45,35,31,28,30,13,17,13,1,19
301,46,24,48,24,1,37,35,18,35,9
302,47,4,29,24,47,23,16,50,47,4
303,48,24,46,19,9,32,9,35,20,35
304,49,47,35,9,11,9,12,9,35,0
305,50,47,15,47,28,47,28,29,39,9
306,0,19,48,19,1,37,1,0,19,7
307,1,0,1,25,1,19,48,19,7,19
308,2,16,28,29,24,46,24,40,14,29
309,3,35,0,1,0,1,19,29,15,16
310,4,47,49,47,39,9,35,16,49,47
311,5,6,26,13,30,35,32,29,36,29
312,6,29,50,47,19,7,19,7,19,9
313,7,19,47,50,16,15,29,6,37,35
314,8,35,30,35,33,35,18,35,9,19
315,9,11,9,14,40,24,48,23,21,23
316,10,17,10,17,10,29,32,29,36,9
317,11,31,11,9,12,29,49,47,23,48
318,12,29,32,16,39,29,32,29,36,9
319,13,43,28,30,35,31,28,1,13,26
320,14,40,14,29,32,29,24,29,28,43
321,15,16,35,9,39,16,32,9,12,9
322,16,50,47,4,29,28,47,13,1,0
323,17,35,29,6,5,6,29,4,47,13
324,18,35,30,28,45,28,30,13,1,13
325,19,48,19,7,19,48,24,1,35,3
326,20,35,33,35,27,35,44,35,17,35
327,21,23,48,23,16,2,16,35,0,1
328,22,28,30,13,26,35,32,16,50,47
329,23,21,35,16,39,29,32,35,30,35
330,24,40,24,48,24,1,0,35,31,28
331,25,1,13,44,28,31,28,13,16,13
332,26,35,18,35,37,35,26,35,16,23
333,27,6,29,50,47,28,13,26,39,16
334,28,43,28,31,11,31,35,37,1,28
335,29,28,47,24,29,6,27,6,27,6
336,30,28,29,35,9,32,9,39,29,13
337,31,35,33,35,27,6,5,6,5,6
338,32,16,35,30,28,45,35,16,39,16
339,33,35,45,35,45,28,1,37,35,18
340,34,35,33,35,26,35,45,35,21,35
341,35,8,35,27,35,41,35,30,28,22
342,36,29,13,44,28,29,28,47,28,30
343,37,35,37,35,16,39,9,32,16,2
344,38,35,34,35,30,13,26,39,16,50
345,39,26,35,37,35,3,35,41,35,17
346,40,24,1,19,48,24,46,19,46,19
347,41,35,8,35,27,35,47,39,29,49
348,42,35,29,11,29,10,17,10,17,10
349,43,13,26,13,26,35,29,23,29,10
350,44,28,30,35,27,35,41,35,8,35
351,45,28,30,28,30,28,30,28,31,35
352,46,35,47,24,1,25,1,35,21,35
353,47,50,16,39,16,13,43,28,9,14
354,48,24,47,24,1,13,30,28,31,35
355,49,47,4,29,36,29,28,30,28,29
356,50,16,23,47,35,44,35,27,6,29
357,0,1,35,27,6,29,23,47,39,26
358,1,0,1,37,6,5,6,5,6,29
359,2,16,32,16,15,16,23,16,49,47
360,3,35,43,28,47,28,16,39,9,39
361,4,16,13,29,13,29,36,9,35,26
362,5,6,27,6,27,35,42,35,37,6
363,6,5,6,27,6,37,6,5,6,26
364,7,19,1,0,1,13,30,28,13,1
365,8,35,0,35,29,4,29,32,9,36
366,9,39,16,2,16,39,29,35,18,35
367,10,29,36,9,14,29,23,21,23,16
368,11,29,50,29,50,29,39,29,32,9
369,12,9,36,9,19,0,1,28,29,39
370,13,47,35,30,28,30,35,32,9,19
371,14,9,39,16,32,16,35,17,10,29
372,15,29,35,1,37,35,33,35,41,35
373,16,39,16,39,29,15,29,10,17,13
374,17,35,37,35,33,35,20,35,27,6
375,18,35,42,35,26,35,0,35,21,23
376,19,48,24,1,28,30,35,41,35,3
377,20,35,8,35,32,35,37,35,8,35
378,21,35,29,11,31,35,16,28,1,35
379,22,35,3,35,26,35,16,2,16,4
380,23,48,24,40,24,29,11,29,23,16
381,24,46,35,47,35,26,35,44,28,13
382,25,1,13,26,13,1,19,1,28,29
383,26,13,17,35,16,35,20,35,20,35
384,27,35,30,13,29,14,29,39,29,32
385,28,30,28,16,49,47,23,21,35,26
386,29,10,29,24,29,13,43,28,9,12
387,30,13,30,35,9,14,40,14,40,24
388,31,35,26,35,20,35,33,35,34,35
389,32,35,37,6,16,50,16,50,47,50
390,33,35,32,9,36,29,39,9,39,16
391,34,35,0,19,38,19,29,6,27,35
392,35,18,35,27,6,27,35,37,35,8
393,36,9,36,29,12,9,32,29,50,16
394,37,35,33,35,43,13,30,28,1,37
395,38,19,0,1,24,48,19,47,23,16
396,39,16,39,29,13,44,35,21,35,30
397,40,24,29,10,29,4,29,49,47,15
398,41,35,37,1,37,35,33,35,26,35
399,42,35,21,35,33,35,21,23,47,13
400,43,28,31,11,29,32,9,39,9,39
401,44,35,44,35,26,6,27,6,27,6
402,45,35,30,35,45,28,47,39,9,19
403,46,19,47,23,47,24,48,19,48,24
404,47,39,16,32,35,27,35,3,35,32
405,48,19,38,19,0,35,34,35,34,35
406,49,47,24,29,14,40,14,9,28,30
407,50,16,23,16,49,47,23,21,23,21
408,0,1,35,45,28,44,28,22,35,0
409,1,19,48,23,47,24,1,0,19,38
410,2,16,39,47,13,17,13,17,35,32
411,3,35,29,39,9,39,9,39,16,39
412,4,16,2,16,6,29,35,26,13,43
413,5,6,27,6,27,35,32,16,13,16
414,6,5,6,5,6,37,6,27,35,9
415,7,19,46,19,0,1,0,35,21,23
416,8,35,18,35,9,11,9,36,9,39
417,9,19,46,24,29,24,47,28,29,28
418,10,29,14,29,28,1,35,27,35,27
419,11,9,11,9,39,47,13,44,28,44
420,12,9,11,9,35,43,13,43,13,26
421,13,29,28,1,24,1,28,31,28,29
422,14,9,11,29,12,9,32,16,23,29
423,15,16,32,9,28,1,19,48,24,29
424,16,39,26,13,26,35,22,35,47,39
425,17,35,37,35,43,35,20,35,18,35
426,18,35,22,28,45,28,31,35,44,35
427,19,9,14,9,39,9,39,29,35,44
428,20,35,37,6,37,1,13,44,13,16
429,21,23,47,50,16,39,9,14,29,12
430,22,28,30,28,30,28,1,19,0,35
431,23,21,35,42,35,27,6,5,6,5
432,24,48,19,1,24,40,24,47,50,16
433,25,1,25,1,35,46,35,21,35,0
434,26,35,29,23,47,4,29,28,1,35
435,27,6,37,1,35,37,6,27,35,44
436,28,1,0,19,48,24,1,35,46,24
437,29,32,35,33,35,43,35,32,16,28
438,30,28,16,13,29,15,29,6,5,6
439,31,28,13,43,13,16,32,16,39,26
440,32,35,18,35,47,50,29,32,16,32
441,33,35,32,29,39,26,39,9,32,16
442,34,35,21,35,27,35,33,35,30,28
443,35,32,29,6,29,39,16,28,30,28
444,36,9,28,29,36,9,19,48,24,40
445,37,35,37,1,19,46,24,47,19,46
446,38,35,41,35,46,19,1,28,43,28
447,39,16,6,27,6,26,35,45,28,22
448,40,14,9,36,9,19,46,24,29,14
449,41,35,42,35,42,35,43,28,1,0
450,42,35,44,35,45,35,18,35,45,28
451,43,28,22,35,42,35,33,35,27,6
452,44,13,17,10,17,10,29,50,47,13
453,45,35,18,35,18,35,32,16,32,9
454,46,24,48,23,16,15,29,4,47,19
455,47,39,9,12,29,32,9,36,9,11
456,48,23,48,23,47,49,47,49,16,35
457,49,16,39,29,28,47,24,40,14,40
458,50,29,28,31,28,30,35,46,24,47
459,0,35,37,35,26,35,21,35,17,35
460,1,28,44,35,44,35,3,35,33,35
461,2,16,39,29,50,47,50,29,14,9
462,3,35,45,28,45,35,1,25,1,28
463,4,29,32,16,13,1,19,0,35,33
464,5,6,5,6,5,6,27,6,27,35
465,6,37,1,35,27,35,43,28,16,32
466,7,19,0,1,37,1,28,29,39,9
467,8,35,32,16,32,9,11,31,35,37
468,9,39,26,35,30,28,45,28,16,23
469,10,17,13,28,30,35,44,28,30,28
470,11,9,32,9,36,9,35,18,35,21
471,12,29,39,9,32,29,19,9,19,46
472,13,1,19,1,24,40,24,1,28,31
473,14,9,32,9,19,46,24,48,24,48
474,15,47,28,45,35,27,6,37,6,5
475,16,23,47,50,16,32,35,42,35,43
476,17,13,30,28,30,13,17,10,17,13
477,18,35,30,28,29,6,5,6,29,39
478,19,0,1,19,0,19,46,19,48,23
479,20,35,26,35,44,28,29,50,47,4
480,21,35,31,28,1,0,1,37,6,27
481,22,28,30,13,26,39,26,13,26,39
482,23,16,6,27,35,45,28,47,4,29
483,24,1,19,9,36,29,23,47,15,16
484,25,1,24,48,23,48,23,29,11,29
485,26,6,16,28,30,28,30,28,16,35
486,27,35,1,25,1,0,19,48,23,16
487,28,44,28,29,50,47,4,29,36,9
488,29,35,41,35,9,11,31,28,31,11
489,30,28,30,13,26,35,34,35,8,35
490,31,35,16,13,16,2,16,2,16,32
491,32,29,6,29,32,29,12,29,24,47
492,33,35,30,28,29,19,1,0,35,38
493,34,35,46,19,1,28,30,28,13,30
494,35,26,35,8,35,27,6,37,6,29
495,36,29,49,47,49,47,28,45,28,44
496,37,35,38,19,0,1,28,1,28,31
497,38,35,21,23,48,23,21,35,41,35
498,39,29,15,47,19,38,19,0,35,38
499,40,14,40,14,40,24,48,24,47,49
500,41,35,38,19,48,23,29,15,47,23
501,42,35,37,35,1,0,35,43,28,45
502,43,28,47,19,1,0,1,25,1,28
503,44,13,1,19,9,39,26,35,20,35
504,45,35,38,19,0,19,7,19,7,19
505,46,35,8,35,30,35,26,39,9,12
506,47,49,47,39,26,35,33,35,37,35
507,48,23,47,39,16,32,16,39,9,12
508,49,47,19,48,24,40,24,48,24,48
509,50,47,39,16,32,29,49,47,35,27
