,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
78,27,29,16,9,45,41,16,17,33,0
79,28,36,49,35,13,35,4,49,15,32
80,29,9,16,1,43,30,1,35,28,0
81,30,43,26,22,30,18,26,1,30,47
82,31,20,17,20,46,48,46,48,40,46
83,32,38,34,9,47,33,37,28,39,13
84,33,42,32,11,32,39,49,28,19,13
85,34,32,16,30,43,45,26,31,47,26
86,35,19,24,15,6,39,12,39,23,32
87,36,35,28,35,6,39,32,35,13,39
88,37,30,43,27,33,43,22,27,42,0
89,38,26,32,6,23,2,4,32,39,35
90,39,32,49,36,28,35,10,13,28,39
91,40,9,29,30,45,43,47,22,31,45
92,41,37,42,47,16,31,1,7,48,7
93,42,31,1,19,0,34,16,29,47,1
94,43,47,46,26,16,29,38,32,39,36
95,44,16,48,46,40,1,33,9,44,31
96,45,47,29,0,26,34,33,45,43,42
97,46,30,29,9,16,9,35,16,1,47
98,47,16,29,16,26,17,16,31,30,31
99,48,38,47,33,16,9,29,1,44,29
100,49,4,28,35,6,36,12,32,49,15
101,50,32,31,1,31,33,21,0,3,38
102,0,34,29,16,9,42,43,45,21,26
103,1,47,16,9,16,1,45,32,34,33
104,2,32,1,30,13,2,50,14,35,19
105,3,37,46,33,27,1,38,31,21,33
106,4,49,10,32,39,35,28,50,23,49
107,5,27,5,16,29,16,29,35,29,27
108,6,36,39,32,6,35,29,43,31,30
109,7,48,7,9,31,29,9,48,1,45
110,8,26,0,19,28,24,19,24,35,6
111,9,30,47,16,5,27,30,26,9,33
112,10,6,35,28,36,11,36,39,12,11
113,11,39,24,14,4,10,15,32,39,6
114,12,23,50,13,44,22,30,47,30,29
115,13,44,42,8,42,30,16,13,35,33
116,14,15,39,19,0,31,16,35,39,13
117,15,49,32,36,32,15,4,15,49,23
118,16,37,31,33,37,17,41,17,9,34
119,17,22,31,30,18,37,20,16,31,26
120,18,31,30,26,8,42,27,30,31,33
121,19,36,32,39,19,36,39,32,39,14
122,20,30,38,26,47,3,34,32,36,6
123,21,18,26,29,9,16,9,29,21,27
124,22,1,29,38,0,1,18,33,8,33
125,23,49,28,35,33,0,13,30,46,21
126,24,23,32,10,36,19,13,35,23,12
127,25,37,29,46,47,48,47,16,35,6
128,26,43,33,46,34,0,26,9,16,9
129,27,29,35,13,31,9,35,23,49,24
130,28,37,47,40,47,1,8,33,17,20
131,29,47,18,38,31,3,27,18,38,20
132,30,16,5,27,37,27,45,46,44,31
133,31,29,27,26,9,16,33,16,29,48
134,32,0,19,37,30,43,37,27,26,27
135,33,46,26,32,50,28,32,45,46,29
136,34,17,46,22,45,32,36,12,23,24
137,35,39,11,36,32,12,36,24,28,36
138,36,39,23,11,35,39,4,11,32,27
139,37,26,0,27,37,17,26,27,22,44
140,38,17,26,34,43,26,37,30,43,44
141,39,11,14,39,35,13,31,32,33,20
142,40,1,16,29,30,1,43,1,28,4
143,41,9,47,31,26,47,26,29,9,26
144,42,47,21,46,18,32,41,33,27,41
145,43,16,29,21,29,47,34,38,34,46
146,44,29,27,26,34,37,32,28,49,35
147,45,9,47,46,21,42,30,1,31,33
148,46,1,35,39,49,13,1,46,29,31
149,47,26,30,29,35,28,49,19,28,12
150,48,29,45,16,21,27,30,46,33,32
151,49,36,11,12,49,4,39,32,23,32
152,50,32,49,32,39,14,19,11,28,32
153,0,7,29,26,9,29,43,30,22,26
154,1,29,48,7,1,48,7,48,16,37
155,2,50,49,11,14,36,4,10,14,39
156,3,33,3,26,33,41,20,26,17,29
157,4,35,4,35,9,33,27,38,21,43
158,5,27,31,47,16,26,16,47,33,20
159,6,50,13,35,32,33,26,44,28,32
160,7,9,35,39,13,28,49,35,39,32
161,8,46,21,37,5,29,21,43,33,43
162,9,7,1,38,26,45,31,37,33,29
163,10,28,32,35,23,32,49,6,23,24
164,11,24,23,50,4,6,35,16,5,26
165,12,10,19,4,32,12,4,14,32,39
166,13,39,23,32,10,32,23,4,10,50
167,14,4,50,39,13,1,45,42,43,31
168,15,23,6,39,6,19,25,19,39,36
169,16,35,49,35,6,35,39,28,32,3
170,17,20,0,48,9,43,30,16,0,29
171,18,1,46,31,17,33,27,16,37,30
172,19,28,49,39,36,32,1,35,28,19
173,20,26,18,41,0,17,9,16,1,37
174,21,9,16,9,47,1,19,32,22,33
175,22,29,9,16,5,27,43,28,36,6
176,23,49,23,49,28,15,13,23,24,13
177,24,19,39,13,35,16,48,9,35,32
178,25,28,49,32,39,12,28,39,6,32
179,26,9,29,1,21,26,43,34,47,43
180,27,29,30,45,32,33,42,33,32,23
181,28,35,13,2,6,35,49,13,35,9
182,29,43,21,29,48,7,38,9,16,9
183,30,1,22,16,29,47,31,17,34,31
184,31,1,48,47,31,43,16,22,8,37
185,32,13,6,11,12,14,12,14,4,36
186,33,43,30,47,29,9,35,19,35,6
187,34,26,41,30,47,48,7,29,32,14
188,35,13,23,32,44,31,32,39,4,15
189,36,32,15,49,36,19,14,35,19,0
190,37,42,38,37,33,31,1,34,29,9
191,38,45,30,27,1,48,0,7,9,29
192,39,32,8,3,33,18,34,33,32,12
193,40,29,43,17,38,1,38,30,31,1
194,41,31,30,21,45,27,1,9,45,31
195,42,32,31,37,5,26,41,45,20,32
196,43,28,12,36,32,15,36,19,1,17
197,44,27,26,32,39,24,11,35,1,26
198,45,31,30,29,45,1,17,29,26,16
199,46,42,22,26,47,44,33,27,31,41
200,47,29,16,46,9,44,26,20,44,34
201,48,1,26,30,22,26,0,33,34,27
202,49,28,13,35,16,26,31,30,43,29
203,50,23,39,11,36,4,35,33,37,8
204,0,24,32,39,4,2,39,32,33,27
205,1,48,40,9,29,16,47,21,31,16
206,2,13,39,35,50,36,39,15,24,36
207,3,22,17,21,8,42,27,17,42,26
208,4,50,39,6,35,6,28,0,22,41
209,5,37,43,26,42,37,31,22,45,1
210,6,32,26,30,8,20,33,38,26,16
211,7,48,1,38,31,17,43,26,16,32
212,8,33,21,48,40,48,29,37,26,22
213,9,31,44,30,26,27,46,47,48,40
214,10,32,39,4,49,39,12,32,0,22
215,11,35,19,39,6,14,24,28,35,25
216,12,15,6,50,28,14,28,0,27,3
217,13,12,39,14,23,35,11,35,39,32
218,14,35,49,35,28,39,32,23,15,19
219,15,39,6,35,12,36,12,6,32,23
220,16,29,16,29,16,47,45,43,31,27
221,17,26,37,16,29,38,47,31,47,16
222,18,42,44,31,1,48,9,16,30,22
223,19,35,16,47,16,35,0,8,32,50
224,20,34,38,41,29,47,38,43,47,38
225,21,0,43,13,49,39,49,28,49,12
226,22,20,8,21,20,22,29,43,29,0
227,23,12,19,11,36,32,12,36,35,19
228,24,36,32,23,39,23,32,38,9,20
229,25,28,39,15,28,11,36,39,32,39
230,26,16,27,37,20,26,33,8,26,18
231,27,33,16,48,46,37,17,27,17,37
232,28,11,39,12,32,50,28,25,35,28
233,29,9,35,29,47,8,30,32,50,6
234,30,1,30,31,9,16,9,45,31,1
235,31,44,46,7,9,16,29,27,5,27
236,32,12,19,24,6,10,13,35,6,35
237,33,31,27,46,33,8,31,8,0,16
238,34,26,33,34,31,29,27,37,20,26
239,35,9,16,22,26,31,32,39,11,32
240,36,39,15,23,19,28,24,28,50,49
241,37,33,42,20,41,9,16,9,29,9
242,38,45,18,46,17,30,29,18,30,37
243,39,23,15,19,35,29,30,45,29,18
244,40,1,44,16,5,27,46,7,38,32
245,41,45,32,9,29,34,26,18,1,46
246,42,26,30,22,30,44,43,21,30,44
247,43,13,50,39,32,39,36,39,12,28
248,44,33,35,13,23,12,39,19,13,28
249,45,30,1,31,41,38,9,16,3,22
250,46,27,43,9,16,9,29,16,33,8
251,47,28,26,18,44,9,16,9,31,1
252,48,16,1,8,41,43,1,17,32,28
253,49,10,35,19,36,10,36,14,35,23
254,50,6,35,6,39,12,36,32,23,32
255,0,28,50,28,13,23,39,36,19,39
256,1,30,44,34,21,26,0,35,32,4
257,2,39,19,1,45,0,46,3,27,16
258,3,43,45,1,30,41,34,47,29,1
259,4,32,0,13,23,13,50,12,39,50
260,5,16,9,29,44,31,1,33,26,21
261,6,35,50,39,32,39,23,14,39,12
262,7,9,37,20,27,31,26,29,9,1
263,8,1,34,42,8,46,45,8,0,9
264,9,33,27,16,9,42,16,30,41,45
265,10,28,36,35,50,32,2,39,32,28
266,11,14,11,4,39,11,32,28,19,32
267,12,28,39,35,1,46,41,27,26,30
268,13,29,16,29,9,29,8,22,26,41
269,14,39,10,6,35,32,33,43,30,45
270,15,35,39,6,12,36,39,15,50,23
271,16,29,26,44,29,1,48,7,0,26
272,17,20,32,12,15,23,50,15,49,24
273,18,45,31,32,39,10,35,28,50,36
274,19,0,32,10,15,23,24,10,35,13
275,20,26,27,22,42,30,27,37,32,39
276,21,1,30,26,32,39,14,39,36,39
277,22,1,46,33,45,33,35,13,1,45
278,23,13,14,49,23,32,13,39,32,3
279,24,14,36,10,15,39,6,10,50,13
280,25,28,23,28,29,47,30,16,33,8
281,26,37,26,33,41,20,42,3,27,0
282,27,0,44,9,29,9,29,27,5,29
283,28,39,12,35,39,49,50,12,39,23
284,29,43,33,1,9,33,31,30,44,9
285,30,1,43,30,37,21,22,21,48,1
286,31,16,9,47,48,46,44,30,47,17
287,32,11,35,28,23,19,35,28,6,24
288,33,38,17,45,31,9,16,47,16,29
289,34,26,38,27,37,28,0,20,38,26
290,35,16,21,37,31,20,27,22,20,16
291,36,32,30,1,32,8,37,32,22,45
292,37,45,22,18,31,21,26,38,37,16
293,38,26,42,1,30,1,38,3,32,31
294,39,35,23,32,39,6,50,49,4,50
295,40,46,40,1,47,29,47,43,44,45
296,41,31,22,33,42,37,26,28,25,13
297,42,38,45,16,27,38,34,0,25,37
298,43,37,33,8,1,30,1,44,31,20
299,44,31,9,22,47,30,9,16,35,13
300,45,29,16,43,41,32,27,32,6,36
301,46,43,8,42,34,20,26,32,0,17
302,47,16,9,22,21,16,9,31,1,33
303,48,47,16,47,30,31,17,29,27,26
304,49,24,23,39,24,39,36,11,28,36
305,50,4,50,49,4,13,35,36,11,28
306,0,18,16,27,31,44,37,29,9,26
307,1,31,38,31,1,22,20,41,8,31
308,2,39,10,49,36,32,12,32,0,28
309,3,37,24,35,24,23,15,19,32,26
310,4,24,49,4,2,39,4,15,50,13
311,5,27,16,47,16,29,3,37,32,36
312,6,10,28,13,19,12,11,14,11,32
313,7,29,30,8,32,27,37,31,22,46
314,8,32,0,46,47,42,43,34,30,31
315,9,16,30,31,33,20,44,1,46,48
316,10,49,23,4,50,32,2,28,6,24
317,11,39,32,34,33,27,41,32,28,24
318,12,11,35,4,49,32,29,1,37,8
319,13,35,28,43,28,25,28,50,32,14
320,14,32,0,19,39,32,50,49,32,23
321,15,39,28,11,39,24,0,1,44,31
322,16,9,1,32,23,14,36,14,28,30
323,17,28,50,13,24,35,28,0,25,28
324,18,43,29,9,29,34,22,42,33,21
325,19,39,36,4,28,12,39,35,39,6
326,20,33,37,26,16,27,22,37,26,29
327,21,29,37,27,32,36,32,39,50,35
328,22,26,38,37,8,33,21,45,30,27
329,23,49,24,28,50,4,32,17,22,3
330,24,23,39,32,44,27,0,31,0,48
331,25,37,13,29,16,47,33,0,44,33
332,26,30,26,47,9,20,41,30,47,1
333,27,44,1,46,31,1,48,0,28,19
334,28,39,32,26,33,20,42,33,41,9
335,29,16,29,1,16,29,26,42,9,29
336,30,31,47,20,22,33,17,26,1,33
337,31,30,22,18,47,9,43,27,5,26
338,32,50,32,23,13,35,28,49,13,39
339,33,37,9,43,8,37,9,37,27,32
340,34,45,21,46,30,20,30,44,22,26
341,35,33,31,45,43,47,37,27,21,27
342,36,39,49,50,11,32,33,42,38,47
343,37,22,8,0,48,9,16,45,9,16
344,38,26,3,45,30,46,27,44,30,29
345,39,13,1,45,47,16,21,30,34,22
346,40,48,1,42,38,44,37,8,0,26
347,41,47,30,9,29,27,26,21,17,37
348,42,30,22,27,30,26,37,16,29,16
349,43,30,17,32,39,32,36,32,39,35
350,44,47,31,30,29,30,31,29,9,1
351,45,26,38,33,22,31,1,30,1,29
352,46,1,45,20,47,44,29,47,9,30
353,47,17,30,44,45,37,31,9,16,44
354,48,9,45,33,45,30,47,30,37,29
355,49,32,23,32,23,50,24,19,1,32
356,50,49,15,50,32,35,28,32,28,13
357,0,9,29,9,16,29,47,29,31,32
358,1,26,31,8,22,31,20,33,8,44
359,2,39,32,27,16,9,33,16,29,5
360,3,26,44,1,16,29,45,31,47,32
361,4,12,39,28,10,39,36,39,11,35
362,5,29,47,42,21,31,26,27,46,42
363,6,19,0,24,36,39,14,35,6,32
364,7,1,16,30,0,32,37,34,47,29
365,8,33,1,28,44,47,48,47,29,30
366,9,31,47,26,30,44,42,37,29,9
367,10,13,23,15,39,13,23,35,6,1
368,11,19,11,32,49,15,4,39,6,11
369,12,50,19,28,35,23,10,32,39,14
370,13,4,23,24,13,35,29,44,47,16
371,14,11,19,24,23,32,6,4,39,32
372,15,12,36,12,24,28,35,50,24,28
373,16,26,9,29,16,48,47,27,3,32
374,17,33,44,26,32,36,19,36,39,14
375,18,21,41,31,43,8,42,27,32,39
376,19,14,35,4,24,23,35,19,35,14
377,20,27,0,8,32,20,46,0,1,30
378,21,26,43,30,31,32,16,47,30,22
379,22,1,26,30,43,37,33,0,38,47
380,23,4,10,28,35,32,39,35,28,23
381,24,19,49,4,6,49,19,23,4,32
382,25,19,12,32,39,2,39,23,32,36
383,26,0,37,26,44,27,44,30,44,16
384,27,29,13,39,32,11,39,32,6,36
385,28,32,9,48,16,47,0,26,1,47
386,29,9,29,47,40,9,27,37,29,30
387,30,0,44,30,21,31,1,30,29,1
388,31,33,16,47,31,37,26,5,27,26
389,32,22,32,21,47,17,43,31,33,26
390,33,32,49,32,37,5,27,33,26,37
391,34,32,27,8,21,37,44,16,29,26
392,35,24,19,39,11,35,39,32,39,32
393,36,35,24,4,49,50,28,13,39,6
394,37,29,9,38,26,22,9,26,30,33
395,38,31,32,28,37,13,9,29,47,27
396,39,50,19,0,1,48,47,9,16,26
397,40,29,30,1,30,29,16,30,31,16
398,41,29,34,20,1,3,37,21,27,26
399,42,41,31,27,3,33,41,31,30,31
400,43,3,26,32,33,30,27,47,29,16
401,44,30,1,41,27,38,47,29,1,31
402,45,47,18,30,1,35,24,19,13,35
403,46,22,16,47,1,8,26,21,31,27
404,47,17,29,9,22,13,28,35,16,9
405,48,0,28,37,33,18,26,41,3,30
406,49,39,32,28,36,35,23,50,4,39
407,50,13,35,6,2,39,36,32,39,32
408,0,1,19,28,50,32,15,23,39,50
409,1,45,16,35,39,4,15,19,28,32
410,2,39,28,13,2,32,13,31,26,27
411,3,9,26,1,16,29,47,29,28,0
412,4,28,39,19,28,35,0,19,11,10
413,5,27,3,45,1,40,29,1,45,32
414,6,15,39,35,28,35,28,39,36,32
415,7,0,47,9,38,46,43,16,29,9
416,8,37,30,44,43,31,38,33,20,27
417,9,8,9,29,16,30,22,37,27,18
418,10,32,2,32,36,39,32,4,14,15
419,11,28,4,28,11,14,32,28,19,24
420,12,35,28,39,32,21,41,30,37,47
421,13,49,13,49,35,29,30,43,33,38
422,14,39,4,23,49,23,15,49,15,32
423,15,13,14,39,35,28,32,2,39,4
424,16,29,47,48,0,27,33,26,37,29
425,17,22,47,16,47,29,33,41,26,1
426,18,42,17,47,16,29,16,35,24,19
427,19,15,12,39,32,50,13,0,1,17
428,20,9,29,9,21,47,45,3,42,26
429,21,46,0,27,5,29,9,29,45,44
430,22,1,34,20,33,46,45,29,16,30
431,23,15,32,39,6,39,32,27,1,29
432,24,4,39,11,36,39,35,12,39,28
433,25,19,35,6,35,36,11,19,49,39
434,26,33,32,36,11,28,15,39,32,36
435,27,16,47,29,16,31,41,30,26,45
436,28,49,14,36,4,15,28,35,32,21
437,29,16,29,9,16,30,26,45,20,3
438,30,1,47,13,24,32,9,1,44,31
439,31,33,3,27,18,32,39,28,35,23
440,32,28,14,11,28,35,19,28,6,12
441,33,29,30,32,6,35,11,39,49,23
442,34,32,23,32,36,13,28,13,43,33
443,35,6,50,49,32,39,32,50,39,36
444,36,32,39,28,1,43,16,31,42,26
445,37,41,26,33,31,33,1,6,36,35
446,38,16,30,16,30,13,28,39,6,32
447,39,32,6,13,28,43,26,5,29,31
448,40,47,30,22,1,47,29,16,9,16
449,41,44,20,43,37,26,27,46,30,9
450,42,1,35,49,39,14,13,35,6,15
451,43,13,37,5,26,33,9,45,30,29
452,44,37,26,27,42,32,34,33,31,42
453,45,3,37,20,37,45,47,22,1,9
454,46,21,48,1,6,1,29,18,27,16
455,47,17,33,22,34,26,9,46,21,30
456,48,46,33,26,32,41,8,32,34,8
457,49,2,39,35,6,39,11,12,35,9
458,50,28,50,4,39,36,39,4,28,35
459,0,43,32,43,13,35,0,33,46,1
460,1,46,34,45,30,26,37,26,31,9
461,2,50,2,39,28,13,25,19,25,13
462,3,33,16,29,16,47,7,29,48,1
463,4,28,32,4,39,32,28,19,24,32
464,5,16,31,3,44,37,29,16,9,31
465,6,39,35,28,2,32,2,6,1,19
466,7,1,16,30,9,29,1,13,49,6
467,8,16,29,22,29,1,0,9,16,47
468,9,33,45,1,26,29,22,20,38,17
469,10,24,19,12,4,32,26,5,27,33
470,11,36,39,32,36,39,32,20,3,45
471,12,28,37,0,20,43,13,39,4,32
472,13,16,29,22,29,32,18,42,27,37
473,14,12,11,35,28,19,10,28,35,13
474,15,4,13,49,39,36,50,13,32,17
475,16,9,31,45,27,3,26,22,38,43
476,17,42,32,49,12,36,28,19,4,13
477,18,37,30,1,9,29,31,33,37,35
478,19,35,24,19,50,4,35,39,14,15
479,20,38,30,1,45,1,46,26,33,44
480,21,30,1,19,32,4,32,20,8,37
481,22,31,21,16,35,50,35,9,35,39
482,23,39,11,32,13,9,27,31,45,29
483,24,50,35,11,32,37,8,32,13,10
484,25,0,28,14,36,39,28,49,4,28
485,26,3,29,21,32,31,16,29,30,43
486,27,46,1,29,1,40,46,1,3,22
487,28,11,32,0,8,34,30,31,29,16
488,29,9,16,44,26,16,9,16,33,8
489,30,31,13,15,35,28,6,35,49,50
490,31,9,29,9,16,29,9,29,44,9
491,32,15,6,36,10,28,0,32,39,12
492,33,43,3,32,14,24,37,22,37,33
493,34,27,5,29,37,41,0,24,36,32
494,35,39,32,31,13,0,28,13,19,14
495,36,39,50,39,28,39,23,39,12,49
496,37,43,21,44,33,34,3,30,16,47
497,38,46,44,28,32,11,32,38,46,33
498,39,23,50,32,24,4,28,47,44,43
499,40,9,16,47,21,46,29,16,47,26
500,41,45,47,16,9,48,16,5,27,26
501,42,41,26,16,27,26,29,1,30,26
502,43,34,21,0,37,28,32,49,28,11
503,44,26,32,38,33,0,7,9,26,43
504,45,30,29,16,34,30,29,5,16,29
505,46,45,26,38,26,16,17,43,29,27
506,47,44,29,21,47,9,20,34,42,37
507,48,0,31,0,31,9,33,1,34,22
508,49,6,15,39,6,35,23,32,1,30
509,50,13,4,49,13,50,2,28,14,13
