,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
300,45,38,0,28,13,50,11,14,39,19
301,46,42,26,43,21,33,1,45,27,34
302,47,29,47,9,35,33,27,17,46,47
303,48,1,46,48,38,0,48,1,32,6
304,49,32,19,28,37,33,46,43,13,10
305,50,13,31,27,9,29,35,19,24,23
306,0,1,47,33,47,30,44,32,39,19
307,1,31,1,8,21,9,35,9,31,1
308,2,39,2,6,50,32,39,14,15,32
309,3,26,20,3,47,16,9,7,0,47
310,4,32,2,32,30,13,30,45,29,45
311,5,26,33,47,16,29,26,18,16,27
312,6,28,19,28,49,13,28,17,18,0
313,7,48,7,1,46,0,28,35,9,35
314,8,3,1,35,37,45,47,29,30,47
315,9,41,44,47,9,20,26,0,30,43
316,10,32,13,19,36,11,39,2,35,23
317,11,39,11,35,28,0,33,47,0,45
318,12,19,23,35,28,32,4,50,23,4
319,13,4,39,49,39,11,39,32,22,41
320,14,32,50,36,19,37,30,47,29,21
321,15,32,39,32,39,32,35,50,32,11
322,16,21,26,30,45,31,42,26,33,35
323,17,28,36,39,23,50,11,39,24,23
324,18,3,33,32,4,19,28,35,6,14
325,19,28,35,0,31,43,44,30,18,37
326,20,26,47,43,30,33,26,27,46,48
327,21,47,30,37,38,30,26,33,0,28
328,22,33,20,3,37,5,27,18,37,26
329,23,49,24,13,23,4,15,35,28,35
330,24,0,27,37,26,47,48,9,29,47
331,25,0,22,8,27,37,27,26,30,29
332,26,42,26,20,9,29,43,30,41,38
333,27,16,48,16,47,30,31,27,37,18
334,28,12,11,36,14,35,6,39,32,36
335,29,35,28,10,28,35,16,29,30,1
336,30,21,8,41,31,26,43,16,9,27
337,31,45,20,37,35,39,32,18,22,32
338,32,9,16,30,29,5,27,9,1,43
339,33,41,46,0,13,28,12,39,36,11
340,34,31,30,1,33,31,1,47,43,1
341,35,37,38,34,27,26,9,16,26,9
342,36,39,19,15,39,4,32,39,12,19
343,37,26,16,26,44,33,32,45,43,33
344,38,34,33,45,30,26,29,1,29,9
345,39,32,9,29,33,47,7,1,34,46
346,40,48,9,27,42,31,9,29,47,16
347,41,1,16,47,16,21,46,27,34,43
348,42,33,31,30,44,46,48,21,30,43
349,43,30,43,13,35,28,24,19,24,39
350,44,1,33,16,26,20,26,27,37,30
351,45,9,16,27,18,22,1,31,22,44
352,46,29,30,1,31,1,45,20,32,20
353,47,31,45,26,42,0,35,23,15,2
354,48,1,41,31,47,30,27,42,1,41
355,49,28,39,49,4,15,19,32,17,8
356,50,23,28,39,10,14,39,23,15,10
357,0,19,35,49,13,25,24,39,35,28
358,1,29,9,40,48,29,9,29,47,1
359,2,23,32,31,29,31,37,32,46,26
360,3,21,48,40,48,0,48,1,42,20
361,4,15,39,28,32,36,49,39,4,39
362,5,27,5,29,16,47,9,16,47,16
363,6,28,0,33,37,26,47,30,33,27
364,7,1,0,48,16,47,17,3,32,39
365,8,16,31,44,37,29,21,30,31,33
366,9,45,1,29,1,9,26,5,26,44
367,10,35,12,39,36,32,39,36,39,36
368,11,36,28,32,43,30,43,30,42,26
369,12,14,32,50,35,28,35,1,44,21
370,13,28,19,13,43,33,26,16,27,17
371,14,10,39,13,49,13,35,9,27,26
372,15,23,39,32,36,14,32,12,11,12
373,16,33,37,41,22,9,30,16,35,36
374,17,16,29,27,9,35,28,35,28,1
375,18,37,26,37,30,26,1,35,39,35
376,19,50,23,49,15,28,35,28,24,0
377,20,0,32,28,23,13,6,35,12,11
378,21,29,47,1,30,1,17,34,3,27
379,22,31,3,30,44,22,3,26,30,8
380,23,15,14,11,28,24,19,4,6,32
381,24,13,16,29,9,16,9,16,30,43
382,25,19,24,35,16,47,44,22,27,16
383,26,0,33,30,43,45,32,20,17,31
384,27,30,44,30,29,9,29,30,27,26
385,28,35,16,43,26,29,9,26,32,28
386,29,41,38,30,31,34,44,3,1,9
387,30,45,8,30,1,20,47,29,9,34
388,31,37,32,2,15,49,19,13,44,43
389,32,6,39,2,13,39,23,39,32,10
390,33,44,9,16,0,1,29,48,46,1
391,34,1,26,43,9,29,37,9,30,31
392,35,14,24,4,35,24,13,49,24,36
393,36,4,39,28,35,39,35,28,49,28
394,37,9,18,45,30,21,31,1,22,30
395,38,43,17,38,31,27,37,45,21,20
396,39,24,50,15,32,31,26,46,3,21
397,40,47,28,13,1,0,19,15,39,6
398,41,37,30,1,34,32,12,36,12,28
399,42,18,37,33,26,45,37,13,50,10
400,43,16,29,18,26,27,37,35,33,42
401,44,17,38,30,43,1,21,47,42,26
402,45,18,9,29,48,0,19,32,27,29
403,46,48,1,30,9,16,29,16,26,38
404,47,9,16,35,37,19,39,12,32,15
405,48,1,17,43,28,50,32,12,32,10
406,49,35,16,29,31,18,3,30,16,27
407,50,28,11,32,23,28,50,24,49,4
408,0,47,29,16,47,1,30,29,1,33
409,1,9,47,1,28,25,28,35,6,35
410,2,6,32,15,50,32,24,28,13,49
411,3,45,30,44,33,26,37,27,5,37
412,4,13,28,0,43,29,26,33,8,44
413,5,29,22,1,31,44,29,45,1,13
414,6,50,13,6,35,16,29,26,30,41
415,7,48,1,16,9,16,22,0,45,30
416,8,33,35,39,15,23,28,39,32,36
417,9,42,29,9,35,4,28,19,35,16
418,10,35,39,10,14,4,32,28,10,14
419,11,32,19,35,24,49,39,15,32,37
420,12,11,39,14,32,28,0,46,3,26
421,13,28,19,28,35,29,30,1,30,31
422,14,12,14,32,2,15,28,19,50,49
423,15,49,4,39,15,23,19,28,12,36
424,16,9,1,44,29,20,1,29,47,38
425,17,16,27,41,32,39,35,16,29,16
426,18,31,32,39,32,12,11,32,14,12
427,19,49,15,32,12,36,49,23,28,49
428,20,47,9,16,9,30,22,16,9,16
429,21,18,37,29,30,47,44,26,29,30
430,22,45,27,18,30,1,18,21,0,7
431,23,19,50,13,39,50,28,35,9,38
432,24,19,24,28,50,4,36,12,36,39
433,25,28,44,28,11,39,14,12,36,39
434,26,16,44,26,29,9,16,29,16,29
435,27,8,33,16,9,16,29,9,29,17
436,28,39,36,14,39,50,19,39,13,28
437,29,47,1,35,12,28,36,14,39,23
438,30,16,47,29,16,9,30,1,13,35
439,31,1,19,36,19,35,2,50,28,39
440,32,11,28,11,39,50,39,28,0,24
441,33,26,16,43,33,18,31,37,33,22
442,34,42,44,27,20,16,27,41,20,29
443,35,16,46,8,41,30,1,37,27,17
444,36,35,28,25,37,28,12,36,11,19
445,37,26,9,22,33,27,20,38,1,17
446,38,26,32,39,36,14,32,44,37,32
447,39,4,13,16,30,31,0,31,29,9
448,40,48,47,45,3,18,44,47,29,9
449,41,16,35,15,13,15,35,36,32,13
450,42,8,32,4,24,19,23,39,12,39
451,43,31,41,43,41,26,33,1,31,22
452,44,26,9,1,48,38,33,37,25,0
453,45,27,42,46,16,9,16,35,24,4
454,46,9,16,9,16,31,47,41,45,27
455,47,22,44,30,42,34,22,9,21,20
456,48,29,9,8,30,20,27,43,30,13
457,49,15,39,32,23,39,28,39,32,35
458,50,13,39,13,28,11,39,23,13,23
459,0,47,21,45,27,30,1,30,37,27
460,1,31,18,37,1,7,47,38,47,16
461,2,6,35,28,23,28,24,19,28,15
462,3,26,21,17,26,18,9,29,47,29
463,4,23,49,11,39,35,13,28,13,39
464,5,27,29,9,26,33,44,26,31,33
465,6,35,49,23,24,49,24,0,37,27
466,7,9,43,29,35,19,37,30,26,37
467,8,32,16,18,27,29,35,28,39,36
468,9,16,33,42,30,1,46,32,4,23
469,10,23,32,19,24,14,32,28,12,11
470,11,12,23,39,14,28,35,39,13,6
471,12,13,29,35,13,43,44,29,41,37
472,13,32,39,50,23,50,10,13,35,6
473,14,50,23,28,13,35,1,18,41,37
474,15,32,44,20,44,9,29,16,29,37
475,16,27,45,33,29,9,29,1,31,26
476,17,30,31,18,27,8,18,26,16,29
477,18,22,33,43,22,38,0,8,1,26
478,19,32,23,50,2,35,10,50,10,35
479,20,45,22,31,30,20,32,4,32,14
480,21,9,47,26,46,37,17,21,27,34
481,22,33,18,33,26,37,42,37,27,21
482,23,39,12,6,39,23,28,6,10,39
483,24,19,23,28,14,32,41,20,16,9
484,25,28,36,32,44,17,33,45,27,29
485,26,33,3,16,29,1,16,28,19,25
486,27,20,45,26,47,16,29,43,27,8
487,28,11,14,36,39,49,50,13,50,32
488,29,9,29,31,20,37,29,27,5,27
489,30,32,10,39,24,39,12,6,23,32
490,31,32,21,47,29,31,18,43,37,33
491,32,34,9,16,9,35,37,41,26,44
492,33,47,29,9,47,17,21,30,31,9
493,34,31,30,45,44,30,33,18,31,33
494,35,39,12,32,24,49,32,0,21,30
495,36,39,35,50,24,23,32,11,12,28
496,37,35,13,30,47,42,45,30,21,29
497,38,26,30,27,3,17,31,32,4,13
498,39,14,36,35,32,11,36,28,19,50
499,40,1,18,33,27,29,1,31,33,42
500,41,45,42,31,22,29,16,47,33,43
501,42,34,20,38,26,42,34,42,32,0
502,43,37,46,48,38,33,37,33,8,31
503,44,1,9,18,30,13,36,19,50,28
504,45,29,38,48,16,9,31,34,9,38
505,46,27,26,9,16,35,6,28,0,29
506,47,43,33,30,8,44,45,47,1,37
507,48,29,16,27,1,26,37,27,30,1
508,49,32,12,35,28,24,25,28,19,23
509,50,4,50,28,13,39,12,36,19,28
