,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
79,28,12,10,11,12,35,13,0,24,35
80,29,30,27,30,44,3,31,45,22,31
81,30,13,6,28,50,15,35,0,35,13
82,31,13,43,16,31,29,47,13,28,1
83,32,29,13,11,10,23,19,25,37,32
84,33,29,32,35,23,28,23,36,12,32
85,34,0,1,29,16,47,16,17,30,44
86,35,2,23,19,39,32,31,29,9,29
87,36,6,23,49,13,30,38,31,22,26
88,37,26,3,38,0,37,26,16,42,46
89,38,34,1,27,5,16,9,32,10,28
90,39,28,10,6,35,33,22,45,47,29
91,40,9,16,5,27,16,29,16,29,9
92,41,32,15,50,4,24,13,31,37,30
93,42,33,17,31,13,16,48,46,17,47
94,43,33,30,27,30,29,27,17,33,45
95,44,31,21,26,1,30,31,29,48,40
96,45,27,31,30,31,1,16,29,18,31
97,46,48,0,19,4,50,13,50,35,36
98,47,37,46,33,20,32,39,50,19,6
99,48,9,29,43,26,32,26,16,29,16
100,49,32,17,32,4,39,28,4,19,35
101,50,28,39,35,16,1,26,5,27,3
102,0,27,0,46,33,32,39,50,4,39
103,1,43,37,33,31,33,42,33,37,29
104,2,4,6,23,4,36,19,49,50,28
105,3,45,26,46,43,26,29,30,43,27
106,4,32,39,28,19,49,23,39,11,28
107,5,16,44,30,47,48,21,18,42,1
108,6,50,24,23,50,23,28,24,6,36
109,7,1,48,46,42,9,29,47,20,31
110,8,26,3,27,45,22,30,42,1,31
111,9,29,33,35,23,39,4,32,50,28
112,10,13,36,28,23,2,35,28,36,32
113,11,12,39,6,35,13,19,39,12,39
114,12,11,32,14,12,32,27,0,26,0
115,13,50,35,16,31,33,27,33,42,26
116,14,28,15,32,0,27,32,12,11,13
117,15,6,39,13,47,40,47,22,29,9
118,16,45,46,26,16,45,29,9,29,17
119,17,47,30,22,45,0,28,25,19,24
120,18,20,34,27,26,5,16,47,9,43
121,19,12,13,15,32,28,49,50,35,9
122,20,30,47,40,1,46,37,30,31,29
123,21,33,47,29,9,29,16,47,29,16
124,22,1,16,29,47,29,1,38,47,29
125,23,39,2,28,24,39,23,4,39,19
126,24,28,37,30,18,37,27,30,13,35
127,25,19,25,19,35,36,39,32,21,47
128,26,43,1,44,16,29,16,29,26,45
129,27,26,18,34,42,43,37,27,41,20
130,28,35,13,29,16,30,1,27,26,9
131,29,9,16,42,17,42,47,46,26,31
132,30,1,17,30,46,47,43,44,30,1
133,31,30,32,39,36,4,32,42,17,16
134,32,43,44,3,44,41,32,50,35,28
135,33,26,3,43,20,30,31,30,17,43
136,34,41,37,27,5,37,30,45,16,29
137,35,6,39,32,26,9,29,1,29,16
138,36,14,32,33,43,26,37,44,1,30
139,37,31,21,33,45,47,30,44,26,33
140,38,43,9,16,33,45,1,6,39,35
141,39,36,35,33,43,9,26,42,31,16
142,40,48,7,9,37,27,0,18,47,0
143,41,3,26,44,1,22,31,22,9,29
144,42,33,26,37,21,16,5,26,31,47
145,43,32,28,24,49,23,19,25,0,13
146,44,22,44,46,32,0,19,39,13,39
147,45,3,8,31,1,47,29,9,16,29
148,46,9,16,9,31,38,37,28,6,24
149,47,9,0,37,18,26,9,48,1,31
150,48,1,30,43,44,46,26,5,26,16
151,49,19,32,36,12,28,39,28,36,12
152,50,15,32,23,35,29,9,29,46,20
153,0,28,24,19,1,44,29,47,32,3
154,1,8,3,27,16,9,47,7,1,29
155,2,32,15,2,49,35,24,4,24,25
156,3,33,47,29,16,28,11,36,11,35
157,4,49,6,12,36,12,32,31,42,47
158,5,27,45,29,26,32,27,0,28,47
159,6,13,15,23,50,35,23,39,32,38
160,7,48,29,16,18,42,8,20,30,13
161,8,26,27,26,31,32,10,32,28,13
162,9,45,9,48,16,9,16,47,43,44
163,10,32,4,10,15,50,32,42,21,20
164,11,28,13,50,39,32,21,37,26,27
165,12,39,13,35,1,30,47,1,30,43
166,13,15,28,19,13,6,15,35,39,32
167,14,11,12,32,22,27,16,3,33,32
168,15,39,32,23,50,14,36,39,28,35
169,16,47,16,3,32,8,1,31,44,29
170,17,22,46,17,26,1,16,9,29,7
171,18,38,41,32,39,32,39,50,13,35
172,19,4,50,32,49,28,35,2,39,32
173,20,9,35,28,13,11,36,32,33,27
174,21,1,9,44,33,9,45,43,30,22
175,22,42,41,0,33,26,38,43,47,48
176,23,35,49,39,32,28,35,29,9,20
177,24,10,13,32,39,11,32,39,4,49
178,25,19,24,28,44,30,32,1,47,17
179,26,18,9,16,9,0,41,27,5,26
180,27,8,16,48,29,44,22,0,1,9
181,28,19,35,36,19,37,18,46,9,44
182,29,47,46,33,17,41,37,26,37,31
183,30,16,27,45,21,16,9,8,46,9
184,31,29,16,46,31,41,37,5,29,16
185,32,18,42,31,38,0,45,47,16,29
186,33,16,29,27,30,31,1,46,40,48
187,34,44,41,22,32,36,6,50,6,35
188,35,28,13,35,33,32,23,39,32,46
189,36,24,10,50,49,14,12,36,39,15
190,37,29,35,23,19,39,24,19,49,32
191,38,41,32,26,34,37,31,20,42,31
192,39,2,35,36,24,19,1,16,9,16
193,40,48,29,1,31,30,31,9,27,21
194,41,16,28,35,6,32,46,32,30,29
195,42,33,30,22,26,30,44,27,34,29
196,43,1,30,8,22,9,16,9,16,48
197,44,1,47,16,1,32,15,39,11,39
198,45,44,37,20,0,45,34,3,17,30
199,46,3,32,12,32,17,31,30,1,47
200,47,48,29,16,9,16,9,26,30,27
201,48,40,1,29,16,35,33,45,47,46
202,49,15,24,4,32,39,6,32,12,39
203,50,13,23,15,49,19,49,15,28,50
204,0,25,19,24,35,28,13,28,35,32
205,1,0,46,7,1,30,31,43,37,28
206,2,39,6,15,23,50,28,39,23,24
207,3,22,32,36,35,19,35,29,40,47
208,4,19,24,23,49,50,23,2,35,4
209,5,27,5,37,8,27,32,35,19,36
210,6,39,28,36,24,28,50,15,32,11
211,7,0,1,31,32,23,36,39,36,6
212,8,16,27,3,45,20,16,29,37,16
213,9,29,9,30,8,33,31,37,8,34
214,10,49,39,35,28,35,28,37,38,27
215,11,36,35,13,30,1,31,45,26,31
216,12,32,18,42,0,46,27,34,1,31
217,13,39,13,1,31,8,21,16,47,30
218,14,49,13,37,1,31,16,37,1,27
219,15,50,19,28,35,13,35,11,39,6
220,16,42,17,0,35,16,9,27,37,26
221,17,31,16,29,9,26,38,47,18,37
222,18,37,29,45,26,37,38,9,30,29
223,19,13,30,17,38,29,9,29,1,9
224,20,31,30,16,29,44,45,30,9,26
225,21,42,45,9,1,29,35,16,29,9
226,22,45,9,31,30,26,27,41,27,18
227,23,6,4,24,35,39,14,36,28,35
228,24,0,33,16,29,9,16,21,22,38
229,25,35,28,50,10,36,23,35,23,49
230,26,37,41,32,20,22,3,26,9,16
231,27,8,30,1,19,25,28,25,19,25
232,28,32,12,28,23,32,33,0,13,28
233,29,20,30,13,10,24,32,33,43,30
234,30,0,20,8,9,45,33,35,1,30
235,31,47,1,38,27,42,31,45,27,8
236,32,39,13,30,34,41,20,37,28,50
237,33,27,26,31,9,43,42,27,41,0
238,34,37,26,38,1,18,21,16,9,20
239,35,36,39,15,39,50,15,35,28,23
240,36,19,12,6,35,29,1,29,16,9
241,37,20,34,21,45,16,30,42,8,3
242,38,33,35,2,32,37,33,26,1,44
243,39,32,39,36,28,36,14,12,36,19
244,40,48,40,48,47,1,17,33,3,37
245,41,33,47,42,26,33,37,30,33,20
246,42,16,9,29,20,3,27,5,27,5
247,43,30,29,31,47,45,26,20,43,16
248,44,1,26,29,38,16,29,27,29,46
249,45,43,16,33,27,20,26,29,22,13
250,46,33,17,26,30,47,17,16,29,8
251,47,30,32,39,19,49,50,4,28,19
252,48,1,29,16,32,11,14,32,19,11
253,49,13,39,19,50,4,19,36,4,32
254,50,32,12,32,42,47,30,46,30,43
255,0,1,3,46,26,45,31,26,32,15
256,1,44,45,30,29,44,8,0,16,48
257,2,49,50,49,19,10,15,32,18,9
258,3,9,41,16,35,6,35,23,2,32
259,4,32,43,3,20,9,32,6,15,50
260,5,16,43,29,47,16,9,18,27,26
261,6,35,28,35,32,29,46,16,35,36
262,7,9,29,9,30,31,9,22,17,16
263,8,22,29,48,47,1,35,13,32,39
264,9,31,9,29,17,30,42,33,0,1
265,10,15,39,28,35,32,0,24,39,15
266,11,28,47,31,30,21,9,16,9,16
267,12,14,36,39,49,32,6,24,14,6
268,13,1,27,38,27,33,20,43,47,48
269,14,32,39,2,39,13,25,19,0,48
270,15,4,10,15,39,23,49,32,36,32
271,16,29,35,11,28,12,32,39,36,23
272,17,26,31,38,34,32,42,21,22,9
273,18,33,44,37,46,1,29,9,29,9
274,19,14,12,36,32,21,29,30,9,29
275,20,38,1,9,43,20,17,8,0,18
276,21,27,34,30,47,1,22,31,20,33
277,22,32,10,6,35,23,39,23,32,0
278,23,39,12,36,32,6,35,29,9,42
279,24,36,39,36,14,32,50,39,50,13
280,25,19,11,19,0,38,1,13,35,24
281,26,31,13,14,36,13,6,23,24,32
282,27,32,42,45,1,29,47,1,30,9
283,28,0,38,45,33,30,31,30,33,41
284,29,1,16,9,32,50,32,28,24,19
285,30,26,27,9,16,35,50,32,27,46
286,31,26,41,37,17,29,16,35,49,35
287,32,39,23,32,42,37,1,29,30,1
288,33,34,9,16,29,43,44,16,29,16
289,34,22,44,32,39,13,1,13,39,28
290,35,0,28,50,15,32,37,27,44,43
291,36,12,11,32,44,16,29,9,29,31
292,37,19,24,25,28,13,36,39,28,0
293,38,46,38,1,29,30,16,9,29,26
294,39,36,49,50,15,50,23,4,39,2
295,40,29,9,16,9,16,9,35,23,39
296,41,31,1,35,9,16,9,32,6,35
297,42,32,8,32,21,47,28,50,23,49
298,43,30,43,22,42,45,20,21,31,1
299,44,31,0,20,27,3,33,41,3,20
300,45,13,25,0,27,41,9,32,44,31
301,46,41,33,22,8,27,43,30,47,29
302,47,29,5,16,47,31,29,31,17,0
303,48,40,29,47,30,1,38,48,47,29
304,49,39,35,16,47,31,45,31,29,37
305,50,13,15,6,13,10,36,28,13,50
306,0,34,20,38,43,30,1,0,29,34
307,1,47,29,47,34,3,30,9,29,16
308,2,4,13,39,11,14,36,6,49,23
309,3,32,35,28,35,39,32,39,14,36
310,4,19,28,49,50,28,44,26,30,45
311,5,26,46,32,26,33,45,30,22,1
312,6,28,24,35,13,15,23,15,6,39
313,7,47,48,38,0,27,29,16,9,30
314,8,46,30,3,26,34,18,43,46,1
315,9,16,30,44,0,37,26,37,28,19
316,10,24,19,0,44,0,31,43,16,9
317,11,35,49,15,24,19,23,39,35,6
318,12,11,36,35,6,4,50,23,19,13
319,13,44,30,44,34,26,32,33,31,27
320,14,32,28,39,36,14,39,32,28,35
321,15,49,4,32,28,35,0,33,21,9
322,16,33,43,30,43,17,22,13,6,39
323,17,41,26,5,37,46,30,1,44,29
324,18,33,37,47,1,43,20,27,26,18
325,19,11,12,11,35,19,11,28,35,13
326,20,34,0,27,47,40,46,27,30,45
327,21,47,29,33,9,29,13,47,9,0
328,22,27,5,27,17,0,32,6,35,36
329,23,35,49,6,2,35,6,4,50,36
330,24,37,32,14,24,19,39,4,19,28
331,25,24,14,36,11,6,35,39,19,24
332,26,41,37,31,1,30,1,29,47,1
333,27,5,27,33,20,27,29,30,43,45
334,28,19,1,29,1,19,4,39,12,14
335,29,16,29,47,21,37,0,48,1,43
336,30,44,33,30,27,22,33,35,13,39
337,31,20,41,26,9,16,32,39,13,1
338,32,45,30,31,0,1,43,30,43,30
339,33,42,27,31,30,41,27,32,16,47
340,34,8,27,30,43,29,33,1,6,50
341,35,23,32,3,9,26,29,46,27,22
342,36,28,35,1,16,35,39,13,9,29
343,37,42,34,27,33,47,29,48,38,9
344,38,31,30,45,30,17,47,43,16,22
345,39,49,23,15,28,23,32,14,32,15
346,40,48,40,29,9,47,48,47,26,34
347,41,26,1,7,29,1,29,20,38,0
348,42,20,26,16,9,22,47,29,46,17
349,43,37,21,29,9,18,32,39,15,39
350,44,34,46,27,26,29,9,16,1,30
351,45,29,1,38,42,38,27,8,44,26
352,46,1,44,45,33,46,41,26,27,3
353,47,33,3,42,26,32,39,15,28,39
354,48,21,3,32,26,18,26,0,27,38
355,49,24,49,39,13,0,44,31,1,45
356,50,2,32,35,6,4,10,36,11,35
357,0,48,1,9,26,37,29,9,31,47
358,1,30,33,44,17,26,3,20,45,27
359,2,39,28,35,12,11,36,28,19,35
360,3,27,18,37,46,3,31,45,27,0
361,4,39,11,39,11,36,11,14,36,28
362,5,27,47,38,26,30,16,9,16,31
363,6,35,11,36,35,28,35,16,35,32
364,7,1,22,44,31,27,37,47,45,29
365,8,3,33,20,27,47,9,16,29,16
366,9,31,0,33,1,29,30,17,21,20
367,10,28,13,28,23,6,24,28,12,28
368,11,39,14,39,35,50,23,12,36,19
369,12,11,32,35,28,12,36,12,39,23
370,13,14,39,50,4,19,36,13,2,39
371,14,39,14,32,3,30,31,8,3,22
372,15,39,35,28,14,32,6,35,23,24
373,16,47,1,30,32,19,32,4,6,35
374,17,47,17,32,6,12,36,11,32,39
375,18,31,38,26,8,37,0,32,28,36
376,19,32,35,16,47,44,1,35,13,49
377,20,21,32,50,19,10,14,39,32,11
378,21,45,31,16,37,0,1,47,34,47
379,22,33,45,30,1,8,29,48,1,29
380,23,13,23,39,15,35,11,32,9,47
381,24,25,37,26,37,43,9,29,1,48
382,25,0,21,41,17,30,33,16,27,0
383,26,9,29,27,46,16,26,46,31,13
384,27,5,37,33,26,46,47,9,31,27
385,28,35,14,35,13,9,29,48,47,9
386,29,16,29,45,1,31,1,30,0,30
387,30,9,33,26,27,5,16,41,33,8
388,31,27,43,0,37,0,32,14,19,4
389,32,18,47,21,3,17,33,26,42,37
390,33,27,9,35,13,22,43,27,34,20
391,34,33,38,33,46,38,1,45,27,8
392,35,28,39,6,39,4,39,32,35,32
393,36,35,28,16,46,37,5,27,16,47
394,37,27,26,22,17,21,16,29,47,42
395,38,31,37,28,0,26,42,41,21,48
396,39,36,11,19,36,39,28,0,19,28
397,40,48,29,9,26,28,32,11,35,50
398,41,45,26,17,29,47,37,21,8,26
399,42,32,12,6,23,35,15,6,15,13
400,43,30,47,7,1,35,32,38,7,46
401,44,29,45,21,47,29,30,1,30,8
402,45,3,22,1,40,47,26,44,31,33
403,46,29,9,29,9,8,31,16,30,47
404,47,48,29,32,39,11,12,14,28,50
405,48,29,47,48,46,1,16,29,27,29
406,49,15,4,39,35,9,16,0,3,31
407,50,24,19,0,1,30,1,16,29,47
408,0,21,32,23,32,39,36,15,32,11
409,1,44,47,34,30,32,23,28,0,19
410,2,32,15,11,36,12,39,36,49,39
411,3,20,30,9,30,1,33,38,47,29
412,4,39,35,28,23,13,30,29,40,48
413,5,27,33,20,45,33,22,43,33,37
414,6,28,4,10,6,23,24,50,4,28
415,7,1,37,27,9,16,29,5,16,31
416,8,26,47,9,1,44,26,17,31,42
417,9,35,28,0,33,30,37,34,44,47
418,10,13,39,32,39,32,4,50,23,35
419,11,14,11,39,15,39,15,49,23,39
420,12,39,50,24,13,28,14,32,26,34
421,13,28,39,24,12,39,12,4,6,35
422,14,11,39,49,6,15,10,12,14,39
423,15,23,28,15,19,12,36,39,35,33
424,16,26,22,44,46,26,44,29,26,27
425,17,1,29,46,9,27,1,30,26,41
426,18,32,35,14,28,13,36,28,39,32
427,19,39,13,28,24,35,28,32,19,1
428,20,43,31,32,39,36,32,49,35,13
429,21,9,16,1,27,26,41,37,22,33
430,22,31,46,47,33,35,16,9,34,45
431,23,15,4,49,23,35,6,36,11,32
432,24,0,9,16,44,46,17,33,32,39
433,25,28,23,13,36,11,39,32,26,32
434,26,16,29,43,29,9,47,32,39,12
435,27,9,29,16,9,1,46,43,44,21
436,28,43,31,22,30,26,27,30,9,38
437,29,1,29,44,31,27,16,47,29,16
438,30,46,3,34,27,3,46,3,27,42
439,31,16,1,26,5,37,30,29,41,46
440,32,33,30,22,21,37,30,45,29,0
441,33,17,0,31,37,21,17,29,0,28
442,34,26,33,22,31,33,26,37,42,17
443,35,16,9,29,44,45,26,16,48,21
444,36,11,32,43,44,41,0,26,34,27
445,37,24,28,35,6,35,19,23,10,6
446,38,16,9,47,27,8,37,1,30,1
447,39,32,28,19,6,35,36,39,35,16
448,40,1,47,32,42,27,9,29,30,45
449,41,27,41,30,0,9,45,22,33,26
450,42,17,44,21,47,48,0,29,9,46
451,43,17,33,30,9,29,45,29,1,21
452,44,34,33,22,31,30,22,47,28,36
453,45,33,9,37,1,45,13,44,1,35
454,46,34,47,44,43,28,36,23,13,39
455,47,31,37,28,35,16,9,29,16,29
456,48,1,45,29,35,2,23,2,4,15
457,49,23,6,35,4,19,35,28,13,6
458,50,39,14,39,12,36,12,32,39,23
459,0,19,39,36,35,16,31,37,27,37
460,1,31,22,16,9,33,32,3,21,26
461,2,32,13,35,28,25,28,11,28,32
462,3,41,16,35,6,39,4,6,15,28
463,4,2,28,24,32,23,24,4,14,36
464,5,27,5,29,47,30,31,17,38,18
465,6,32,2,35,39,32,27,31,9,35
466,7,47,16,37,26,9,16,26,31,30
467,8,32,43,31,1,47,29,9,29,9
468,9,29,1,19,24,19,24,14,35,39
469,10,36,14,12,32,27,30,32,39,32
470,11,39,49,24,25,24,23,49,19,24
471,12,11,28,17,31,1,31,16,29,9
472,13,9,47,31,38,1,35,10,19,36
473,14,28,19,11,35,39,23,15,35,9
474,15,50,35,24,12,36,39,13,28,4
475,16,29,42,18,30,47,37,20,16,17
476,17,30,1,22,26,8,29,27,9,29
477,18,16,35,13,32,3,32,4,23,19
478,19,15,32,36,19,24,15,49,35,23
479,20,26,47,31,32,33,30,8,42,22
480,21,37,22,31,45,20,21,0,45,27
481,22,33,43,27,8,27,16,30,16,29
482,23,49,28,35,32,27,26,27,34,20
483,24,12,14,36,12,36,19,24,50,49
484,25,35,13,43,31,44,13,50,6,4
485,26,16,35,6,49,35,50,6,32,28
486,27,5,27,16,48,7,29,1,35,6
487,28,36,39,23,39,4,49,32,6,14
488,29,20,26,42,33,27,33,47,30,44
489,30,22,1,29,17,9,26,16,29,13
490,31,0,27,17,8,26,44,47,1,31
491,32,6,49,36,12,28,32,14,10,23
492,33,16,29,16,9,29,27,41,32,15
493,34,47,44,13,29,22,21,38,37,31
494,35,23,15,39,35,6,24,35,28,35
495,36,35,29,30,31,47,46,27,42,37
496,37,26,9,16,29,16,29,16,27,5
497,38,0,28,0,27,17,29,47,28,32
498,39,32,45,29,45,29,26,18,37,8
499,40,9,3,26,41,33,32,28,35,36
500,41,43,47,1,29,26,37,9,30,47
501,42,30,31,1,42,34,33,37,26,43
502,43,45,47,29,43,29,1,48,29,9
503,44,26,33,47,3,34,20,16,29,22
504,45,31,0,29,1,31,30,33,27,30
505,46,26,9,26,27,17,16,9,32,11
506,47,16,30,1,13,28,36,28,0,31
507,48,29,17,47,48,47,18,0,7,29
508,49,24,23,35,19,23,28,11,6,13
509,50,39,32,39,28,32,18,3,17,30
