,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
136,34,35,42,35,31,28,30,28,30,35
137,35,31,35,16,35,37,6,16,6,27
138,36,9,19,0,1,28,47,35,32,29
139,37,35,44,35,0,1,24,40,14,40
140,38,19,46,24,1,35,37,35,43,28
141,39,29,36,9,14,40,14,9,39,29
142,40,24,48,19,0,19,29,32,35,22
143,41,35,45,35,0,35,30,28,9,36
144,42,35,29,14,29,36,29,32,9,39
145,43,35,0,19,48,19,48,24,46,24
146,44,28,22,28,31,11,29,10,29,12
147,45,35,32,29,6,27,6,5,6,27
148,46,24,46,19,7,19,38,19,7,19
149,47,50,29,32,9,28,43,35,31,11
150,48,19,1,19,38,19,0,35,46,24
151,49,47,49,29,50,47,15,47,4,16
152,50,16,32,9,39,16,39,9,36,9
153,0,19,9,39,9,39,16,23,16,2
154,1,28,44,13,26,13,47,49,16,39
155,2,16,50,16,49,16,32,29,39,16
156,3,35,20,35,33,35,1,19,1,0
157,4,47,49,47,15,47,49,16,6,27
158,5,6,16,32,16,50,47,23,21,35
159,6,27,35,46,24,29,32,35,43,13
160,7,19,9,28,44,28,22,28,9,12
161,8,35,37,6,27,6,5,6,5,6
162,9,14,40,24,48,23,47,19,9,39
163,10,29,14,29,39,29,49,47,49,29
164,11,9,11,29,24,29,36,9,39,9
165,12,29,28,47,49,16,32,29,50,47
166,13,17,10,29,32,29,32,9,36,9
167,14,29,15,47,49,16,49,16,2,16
168,15,29,13,47,35,26,13,26,35,9
169,16,32,35,30,28,1,19,7,19,7
170,17,35,26,6,29,49,16,39,16,6
171,18,35,26,35,22,35,32,29,11,9
172,19,1,0,1,0,1,19,0,19,1
173,20,35,21,23,29,32,16,49,16,39
174,21,35,26,35,8,35,41,35,33,35
175,22,28,30,28,9,28,29,35,30,28
176,23,29,23,47,49,29,32,16,32,29
177,24,29,49,16,39,9,32,16,28,16
178,25,1,28,30,28,1,25,1,28,16
179,26,13,28,1,24,40,14,40,14,9
180,27,6,5,6,29,23,47,39,16,6
181,28,44,28,9,36,9,28,31,28,45
182,29,6,5,6,27,6,26,39,29,32
183,30,35,33,35,9,39,16,35,16,39
184,31,35,21,35,26,13,1,35,30,28
185,32,9,11,9,32,35,26,39,9,12
186,33,35,21,35,37,6,27,6,16,39
187,34,35,16,32,16,2,16,39,9,35
188,35,26,39,26,35,47,49,47,39,16
189,36,9,35,0,35,38,35,20,35,20
190,37,35,32,16,39,16,49,29,35,27
191,38,19,9,36,9,19,1,37,6,29
192,39,47,39,9,39,29,24,48,19,38
193,40,24,46,24,47,15,16,32,9,11
194,41,35,34,35,46,35,45,35,29,36
195,42,35,16,32,9,32,35,30,28,30
196,43,28,47,39,47,28,47,50,47,50
197,44,35,45,35,44,13,28,29,11,9
198,45,35,30,28,29,28,1,19,0,19
199,46,35,33,35,27,6,16,6,5,6
200,47,49,16,39,26,35,45,28,22,28
201,48,24,48,19,9,32,9,39,16,32
202,49,29,50,47,23,16,28,29,14,40
203,50,16,35,34,35,32,16,15,29,50
204,0,1,0,35,31,11,29,24,47,49
205,1,28,30,28,45,28,29,14,9,28
206,2,16,32,16,32,16,6,16,6,37
207,3,35,31,35,37,6,5,6,29,32
208,4,16,32,35,3,35,26,6,27,6
209,5,6,37,35,27,6,29,13,29,36
210,6,37,6,29,32,29,35,1,28,1
211,7,19,29,50,47,50,16,23,16,32
212,8,35,37,35,37,35,43,35,42,35
213,9,39,26,13,29,4,47,15,47,15
214,10,29,24,47,13,30,28,43,35,33
215,11,9,39,9,39,9,32,9,14,29
216,12,29,50,47,35,43,28,16,13,47
217,13,16,39,9,11,31,28,31,28,44
218,14,40,24,29,36,9,11,9,39,16
219,15,47,24,40,24,1,28,1,13,30
220,16,4,29,32,9,32,16,49,29,35
221,17,10,17,35,26,35,31,35,34,35
222,18,35,34,35,27,6,27,6,27,35
223,19,38,19,47,15,16,32,9,39,16
224,20,35,38,35,44,28,30,13,47,23
225,21,35,0,1,19,38,19,46,24,48
226,22,28,29,35,3,35,31,11,9,11
227,23,47,23,21,35,27,35,46,19,7
228,24,48,19,9,39,9,12,9,36,29
229,25,1,28,9,36,9,12,29,28,30
230,26,35,44,35,38,35,44,28,16,39
231,27,6,27,35,21,23,48,24,47,15
232,28,1,19,29,13,43,35,22,35,26
233,29,36,29,50,47,35,21,35,9,32
234,30,28,9,32,9,36,9,32,29,39
235,31,28,30,35,31,35,38,19,38,19
236,32,16,32,29,6,29,4,47,23,16
237,33,35,30,28,29,39,16,6,37,1
238,34,35,17,10,17,35,47,19,29,15
239,35,31,35,43,28,43,28,47,39,16
240,36,29,28,22,35,29,50,47,15,16
241,37,6,5,6,5,6,27,35,20,35
242,38,19,46,24,1,25,1,25,1,35
243,39,29,35,30,28,30,28,9,32,35
244,40,24,46,19,0,35,9,32,9,39
245,41,35,26,35,27,6,26,13,1,0
246,42,35,27,6,37,1,0,19,48,24
247,43,35,37,1,25,1,37,35,43,28
248,44,35,32,29,11,9,32,9,36,9
249,45,35,33,35,9,11,29,28,1,19
250,46,24,40,14,40,24,29,39,16,49
251,47,24,48,19,48,19,1,28,30,28
252,48,24,48,19,1,37,6,5,6,5
253,49,29,14,29,39,16,39,9,32,16
254,50,29,28,29,36,29,6,27,6,37
255,0,19,48,24,48,19,1,28,44,28
256,1,25,1,35,26,39,16,28,13,16
257,2,16,39,9,12,9,28,47,39,29
258,3,35,31,28,22,35,9,39,9,28
259,4,47,35,29,19,29,6,27,35,44
260,5,6,27,35,34,35,21,23,16,39
261,6,5,6,27,35,16,4,29,12,9
262,7,19,48,19,47,4,29,39,16,49
263,8,35,38,19,29,23,47,23,16,23
264,9,36,9,14,29,28,1,19,29,19
265,10,17,10,29,6,27,6,27,35,31
266,11,9,12,9,39,16,49,47,49,47
267,12,29,12,9,32,29,32,29,32,35
268,13,17,35,1,28,44,28,30,28,9
269,14,9,11,31,35,33,35,33,35,44
270,15,47,49,47,19,29,12,29,23,16
271,16,6,5,6,16,32,9,28,13,44
272,17,35,16,32,35,17,10,17,35,45
273,18,35,0,1,28,30,35,33,35,31
274,19,7,19,48,19,1,25,1,0,1
275,20,35,26,35,1,19,9,28,1,24
276,21,23,48,24,48,24,40,24,40,24
277,22,28,45,35,43,35,1,35,45,35
278,23,21,35,30,28,29,28,44,28,1
279,24,48,23,29,49,29,36,29,12,9
280,25,1,28,31,35,44,35,18,35,18
281,26,13,44,13,26,13,43,28,1,28
282,27,35,3,35,38,19,29,39,16,39
283,28,44,28,31,11,9,32,29,36,9
284,29,12,29,4,29,36,29,10,29,32
285,30,28,29,23,47,19,0,1,19,1
286,31,35,41,35,17,10,29,24,47,15
287,32,16,50,47,49,47,49,47,39,16
288,33,35,17,10,17,35,26,13,16,32
289,34,35,8,35,45,35,42,35,46,35
290,35,30,13,29,50,47,50,47,4,16
291,36,9,12,9,12,9,12,9,28,43
292,37,35,20,35,21,23,16,15,29,32
293,38,35,17,35,37,1,25,1,35,42
294,39,47,39,47,23,47,23,29,32,9
295,40,24,48,19,0,19,7,19,46,19
296,41,35,16,2,16,39,29,32,16,13
297,42,35,17,35,30,13,26,13,26,35
298,43,13,44,13,47,28,9,39,26,39
299,44,28,1,35,38,19,29,39,29,32
300,45,28,30,28,30,28,47,50,47,39
301,46,35,33,35,41,35,41,35,20,35
302,47,49,29,14,40,14,29,6,27,35
303,48,23,29,4,16,39,9,32,16,2
304,49,47,28,22,28,45,28,30,28,22
305,50,47,50,16,15,47,23,48,19,46
306,0,35,32,16,32,16,39,47,4,29
307,1,0,19,9,12,29,36,29,23,29
308,2,16,49,47,23,16,39,16,50,16
309,3,35,26,35,46,35,45,28,43,13
310,4,29,39,29,23,16,23,16,2,16
311,5,6,27,35,8,35,26,6,27,6
312,6,29,49,47,49,47,28,45,28,47
313,7,19,47,19,38,19,48,19,1,28
314,8,35,31,11,9,19,0,35,8,35
315,9,36,9,36,29,49,29,14,29,28
316,10,17,35,42,35,29,28,30,28,43
317,11,9,35,18,35,31,35,37,35,26
318,12,29,36,29,36,9,39,16,13,26
319,13,47,13,16,4,29,32,9,28,30
320,14,9,19,46,24,40,24,1,37,35
321,15,47,4,29,10,17,13,28,30,13
322,16,13,43,13,26,39,16,39,29,28
323,17,13,17,35,16,2,16,23,16,50
324,18,35,37,35,46,19,47,4,29,6
325,19,47,28,45,28,30,35,41,35,27
326,20,35,33,35,21,23,16,13,26,35
327,21,23,29,23,29,4,29,36,9,36
328,22,28,30,28,30,28,1,28,44,13
329,23,47,49,29,23,47,15,47,49,16
330,24,47,28,31,35,33,35,27,6,5
331,25,1,37,6,29,39,9,39,16,49
332,26,6,29,14,40,24,47,49,16,23
333,27,6,27,6,29,24,48,24,48,19
334,28,30,35,30,35,31,35,26,35,3
335,29,35,45,35,22,35,32,29,49,47
336,30,28,1,35,26,35,18,35,33,35
337,31,28,30,28,31,28,16,50,16,39
338,32,35,9,32,9,11,9,36,29,14
339,33,35,33,35,29,23,29,36,29,36
340,34,35,31,35,9,19,47,50,47,49
341,35,47,23,47,50,29,39,9,11,29
342,36,29,11,9,32,29,6,37,1,19
343,37,6,29,32,16,35,9,28,44,28
344,38,19,46,35,31,28,30,28,30,35
345,39,47,35,21,23,47,49,47,23,47
346,40,24,48,24,1,24,1,19,47,50
347,41,35,22,28,31,28,30,35,32,16
348,42,35,31,35,30,28,16,49,16,23
349,43,13,43,35,8,35,22,28,30,28
350,44,13,1,19,1,28,31,11,9,28
351,45,35,17,35,8,35,31,35,20,35
352,46,19,47,13,44,35,3,35,33,35
353,47,4,47,49,47,24,29,23,29,6
354,48,23,47,49,16,23,29,15,29,28
355,49,47,50,16,32,9,32,9,12,9
356,50,47,35,31,28,30,28,30,28,22
357,0,35,9,39,16,23,16,32,16,23
358,1,25,1,37,1,13,16,15,47,50
359,2,16,15,47,15,47,15,47,24,48
360,3,35,32,9,36,29,32,16,32,16
361,4,16,39,9,39,9,11,29,24,47
362,5,6,5,6,37,1,0,35,38,35
363,6,16,23,21,23,21,23,29,28,31
364,7,19,1,25,1,35,21,35,37,1
365,8,35,33,35,8,35,47,35,47,35
366,9,36,29,49,47,39,16,23,48,24
367,10,29,35,26,39,47,15,29,50,16
368,11,29,49,47,28,45,28,30,35,16
369,12,9,12,9,28,1,19,29,6,5
370,13,17,13,26,35,33,35,37,35,42
371,14,9,12,9,32,16,39,9,11,29
372,15,29,10,29,10,17,10,29,10,29
373,16,28,1,19,38,19,0,35,18,35
374,17,13,26,39,9,14,29,4,16,15
375,18,35,27,6,5,6,16,39,9,14
376,19,1,28,30,28,16,23,47,49,47
377,20,35,37,35,38,35,32,16,23,29
378,21,35,22,35,37,6,29,24,1,24
379,22,35,0,35,16,2,16,32,16,39
380,23,16,39,9,12,9,32,9,11,31
381,24,29,24,1,28,22,35,33,35,18
382,25,1,0,1,0,35,30,35,27,35
383,26,6,27,6,5,6,16,23,16,32
384,27,6,16,4,29,6,16,13,44,13
385,28,47,23,48,19,38,19,1,35,33
386,29,12,29,24,1,13,1,19,1,37
387,30,28,30,28,30,35,22,35,34,35
388,31,28,30,35,46,35,32,29,36,9
389,32,16,49,16,28,9,36,9,39,16
390,33,35,1,13,16,39,29,36,29,14
391,34,35,34,35,46,19,38,35,27,6
392,35,37,6,16,39,9,28,1,0,19
393,36,29,28,29,35,20,35,32,29,23
394,37,35,32,35,31,35,32,16,39,16
395,38,35,27,6,27,35,0,19,46,35
396,39,16,13,26,6,26,13,44,28,1
397,40,24,48,24,40,24,1,19,29,36
398,41,35,20,35,47,49,47,19,0,35
399,42,35,26,35,29,4,29,28,44,35
400,43,28,47,50,47,49,16,4,16,13
401,44,28,47,4,29,28,16,39,16,28
402,45,28,44,28,29,13,30,28,30,28
403,46,24,40,14,29,32,16,39,9,35
404,47,13,17,35,8,35,26,6,5,6
405,48,24,40,24,1,28,47,50,16,28
406,49,29,28,29,28,30,28,30,28,9
407,50,29,15,47,50,16,4,47,50,47
408,0,1,28,16,32,16,13,28,1,19
409,1,0,35,46,19,7,19,9,39,16
410,2,16,32,16,49,29,11,31,35,33
411,3,35,30,13,16,49,47,4,16,6
412,4,16,23,21,23,16,50,29,50,47
413,5,6,16,32,16,32,9,35,31,11
414,6,16,39,9,19,38,35,30,35,1
415,7,19,29,23,47,4,29,13,16,23
416,8,35,38,19,0,35,0,35,32,9
417,9,36,29,28,13,28,16,32,35,0
418,10,29,6,27,6,27,6,27,35,31
419,11,29,6,27,6,5,6,5,6,5
420,12,9,36,29,12,29,39,29,28,31
421,13,17,13,1,28,31,35,17,13,43
422,14,40,24,48,19,1,35,31,35,8
423,15,16,6,5,6,27,6,16,32,29
424,16,49,16,2,16,32,16,39,16,6
425,17,13,28,47,24,40,14,9,39,29
426,18,35,47,19,48,24,48,19,29,36
427,19,1,0,1,0,1,35,22,35,33
428,20,35,30,13,29,39,29,49,29,28
429,21,23,47,50,29,32,29,4,29,11
430,22,28,1,37,35,33,35,42,35,21
431,23,47,4,16,39,29,39,47,35,41
432,24,40,24,48,19,1,37,35,42,35
433,25,1,37,1,35,20,35,37,35,34
434,26,39,9,36,9,11,31,11,31,35
435,27,35,43,35,47,50,16,15,29,50
436,28,22,35,8,35,29,28,31,28,47
437,29,15,29,39,29,35,27,35,33,35
438,30,28,29,36,9,11,31,28,30,35
439,31,28,45,35,33,35,27,35,46,24
440,32,29,10,29,36,9,32,29,15,16
441,33,35,16,32,16,6,5,6,29,11
442,34,35,17,35,27,6,29,23,16,39
443,35,29,10,29,13,1,28,31,35,37
444,36,9,39,9,11,9,39,9,32,29
445,37,6,27,6,16,35,38,35,32,9
446,38,35,20,35,41,35,32,9,39,26
447,39,16,6,37,1,25,1,37,1,35
448,40,24,48,19,0,35,21,35,0,35
449,41,35,26,35,37,6,5,6,29,10
450,42,35,41,35,46,35,18,35,17,35
451,43,28,30,28,9,19,9,32,16,39
452,44,13,1,35,32,16,35,45,35,38
453,45,35,20,35,18,35,37,6,37,1
454,46,19,46,35,33,35,26,35,8,35
455,47,23,48,19,48,19,0,35,37,35
456,48,24,48,24,1,19,48,24,46,19
457,49,29,10,29,32,9,39,16,39,16
458,50,16,23,47,24,1,0,35,41,35
459,0,19,29,6,29,49,29,15,29,32
460,1,37,6,5,6,29,28,45,28,30
461,2,16,32,16,4,29,32,9,19,46
462,3,35,32,16,13,29,6,26,35,31
463,4,16,6,37,35,41,35,26,35,27
464,5,6,27,35,17,10,29,12,29,14
465,6,27,6,27,6,29,28,43,35,33
466,7,19,47,35,26,39,9,12,29,36
467,8,35,33,35,27,6,16,39,29,28
468,9,12,9,32,16,32,16,6,27,35
469,10,29,35,41,35,18,35,29,24,48
470,11,9,35,31,28,22,28,13,17,10
471,12,29,35,26,35,32,35,33,35,46
472,13,17,13,30,28,30,28,13,29,4
473,14,29,36,29,36,9,36,9,36,9
474,15,29,24,48,23,16,32,16,28,22
475,16,32,16,23,48,19,7,19,7,19
476,17,10,29,36,9,36,29,11,31,28
477,18,35,31,35,32,16,39,9,36,29
478,19,1,0,1,25,1,13,28,16,35
479,20,35,3,35,29,10,17,35,34,35
480,21,35,27,35,32,16,23,48,24,29
481,22,35,46,19,7,19,46,24,40,24
482,23,16,15,29,4,47,50,47,35,27
483,24,48,23,21,35,26,35,32,35,20
484,25,1,28,30,28,45,28,1,0,1
485,26,39,9,35,16,15,47,49,47,49
486,27,35,27,6,5,6,37,1,19,1
487,28,44,13,43,13,30,28,31,28,29
488,29,4,29,10,29,32,16,13,44,13
489,30,28,1,28,44,28,30,13,43,28
490,31,28,13,29,12,29,12,29,11,9
491,32,35,43,35,26,13,17,35,20,35
492,33,35,42,35,38,19,0,35,33,35
493,34,35,0,1,24,29,4,29,28,9
494,35,33,35,30,28,29,35,38,19,7
495,36,29,14,29,32,35,33,35,17,35
496,37,35,45,28,45,28,9,28,30,13
497,38,19,48,19,9,35,32,16,15,47
498,39,26,13,1,35,33,35,41,35,8
499,40,24,29,24,47,13,29,49,47,4
500,41,35,17,35,38,19,46,35,31,35
501,42,35,18,35,43,13,17,10,17,35
502,43,35,41,35,0,1,24,40,14,9
503,44,35,37,6,26,13,26,13,30,35
504,45,35,37,35,0,1,37,6,29,12
505,46,35,42,35,32,16,39,16,35,45
506,47,39,47,23,21,35,9,39,9,32
507,48,23,47,50,16,13,47,49,16,32
508,49,29,36,9,12,9,12,9,11,31
509,50,16,49,47,28,13,47,15,29,24
