,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
280,25,0,34,46,33,37,46,9,29,9
281,26,1,7,48,29,40,29,21,16,9
282,27,1,45,33,22,47,29,9,29,31
283,28,4,15,19,13,0,47,32,15,32
284,29,33,46,27,44,17,26,9,31,42
285,30,31,9,43,18,31,21,33,44,27
286,31,41,33,31,8,31,45,17,37,24
287,32,30,37,27,21,9,16,43,47,30
288,33,29,16,27,46,32,36,11,39,2
289,34,42,30,47,31,1,30,1,37,45
290,35,36,35,28,13,35,28,35,23,19
291,36,32,21,16,8,26,33,26,22,31
292,37,30,43,47,29,26,33,32,39,50
293,38,48,29,9,13,36,39,32,26,42
294,39,32,46,45,26,34,22,38,29,41
295,40,48,21,18,41,27,8,31,30,18
296,41,37,44,26,44,1,31,47,8,37
297,42,37,33,8,31,44,45,37,28,14
298,43,20,0,30,26,30,9,29,32,30
299,44,47,29,30,33,18,26,1,33,31
300,45,30,43,9,27,0,47,17,29,9
301,46,42,29,47,30,43,32,28,23,50
302,47,22,42,26,21,29,9,29,44,43
303,48,1,6,35,16,29,16,9,29,47
304,49,39,50,39,50,15,35,28,24,28
305,50,35,9,16,45,0,1,47,43,18
306,0,43,33,26,16,0,22,30,26,16
307,1,28,23,39,32,42,29,30,1,30
308,2,32,39,10,13,30,16,42,26,30
309,3,37,32,12,32,36,35,28,19,24
310,4,35,32,18,30,37,31,1,43,30
311,5,27,16,29,9,26,16,9,29,16
312,6,35,32,36,32,13,35,33,45,34
313,7,1,31,1,16,26,9,16,27,16
314,8,33,26,1,30,8,46,1,13,35
315,9,47,29,16,20,37,22,3,30,8
316,10,35,24,19,49,23,39,32,6,32
317,11,39,19,24,32,37,31,21,31,45
318,12,36,35,49,12,36,12,28,35,11
319,13,39,32,39,49,13,37,20,30,17
320,14,36,11,12,13,12,23,32,39,4
321,15,35,28,4,49,13,19,35,15,32
322,16,21,26,31,9,29,16,33,17,32
323,17,42,17,42,30,31,1,29,44,30
324,18,44,32,49,4,15,32,12,23,10
325,19,1,28,39,36,19,11,28,39,36
326,20,1,33,30,22,31,27,26,43,16
327,21,33,27,17,8,22,8,38,41,18
328,22,21,48,46,40,29,35,32,23,28
329,23,28,13,31,18,1,48,9,29,17
330,24,19,1,29,27,30,21,42,21,0
331,25,35,33,41,8,37,0,41,9,29
332,26,41,3,33,21,16,22,31,27,26
333,27,26,29,33,38,17,47,27,1,9
334,28,15,32,39,32,31,32,49,35,6
335,29,38,31,9,44,16,26,29,33,3
336,30,9,29,44,27,34,16,26,17,8
337,31,0,35,39,4,49,2,39,36,35
338,32,15,32,47,29,47,32,11,12,39
339,33,32,41,1,3,8,16,9,16,43
340,34,26,27,30,33,17,16,43,13,36
341,35,11,32,21,37,27,37,27,44,13
342,36,39,14,32,12,39,35,23,50,39
343,37,26,16,30,47,29,1,32,4,23
344,38,22,44,21,44,1,31,20,8,33
345,39,4,32,12,28,23,32,46,1,38
346,40,1,46,21,42,29,47,17,47,48
347,41,20,30,47,48,29,9,8,26,33
348,42,45,26,33,16,9,16,31,33,30
349,43,17,1,48,1,37,0,13,16,30
350,44,28,19,35,23,39,49,50,23,32
351,45,21,45,1,35,0,28,17,46,44
352,46,1,30,1,46,32,19,49,32,28
353,47,32,14,35,13,22,33,17,37,31
354,48,1,0,33,16,17,26,31,30,41
355,49,13,23,13,15,28,23,39,50,19
356,50,15,6,12,4,49,39,23,28,49
357,0,31,26,30,31,26,41,33,41,30
358,1,30,22,1,30,9,29,9,37,3
359,2,49,50,39,32,4,39,12,28,35
360,3,20,9,47,29,1,30,47,1,45
361,4,32,6,32,13,32,30,31,47,29
362,5,27,18,47,30,47,16,20,41,20
363,6,39,12,19,25,19,4,23,49,4
364,7,1,45,30,37,38,46,40,29,30
365,8,27,37,35,23,19,14,12,4,19
366,9,8,42,26,9,29,9,29,16,47
367,10,23,39,32,38,31,33,47,9,45
368,11,28,24,28,49,50,39,32,15,28
369,12,49,10,6,28,0,47,9,29,35
370,13,35,23,50,23,39,15,39,36,28
371,14,35,39,32,39,28,0,29,37,1
372,15,36,14,15,23,32,39,6,23,35
373,16,30,34,26,33,32,30,37,46,47
374,17,8,30,29,9,16,37,22,26,27
375,18,33,18,37,22,29,16,20,33,30
376,19,24,50,32,11,24,10,50,39,14
377,20,32,39,32,6,35,39,4,6,32
378,21,17,29,38,0,9,45,9,46,38
379,22,45,30,47,21,29,46,9,16,26
380,23,28,35,39,15,50,23,24,19,23
381,24,50,49,35,49,23,14,39,32,36
382,25,37,27,16,47,29,9,16,44,16
383,26,37,35,23,49,14,13,0,22,37
384,27,16,43,1,16,31,33,34,38,43
385,28,19,32,30,17,26,29,5,26,27
386,29,9,1,28,13,0,26,30,26,31
387,30,47,29,35,28,49,50,49,39,2
388,31,29,1,29,27,37,31,45,47,30
389,32,13,47,30,9,31,8,26,32,22
390,33,35,23,49,24,19,49,15,23,39
391,34,22,1,7,38,8,22,13,30,37
392,35,33,9,29,43,26,5,16,32,23
393,36,39,36,13,35,16,34,29,9,43
394,37,34,41,0,24,6,28,25,24,49
395,38,32,35,1,48,46,48,47,31,47
396,39,11,10,24,49,4,50,49,39,36
397,40,48,29,16,9,45,29,38,34,42
398,41,33,8,27,26,31,22,47,30,13
399,42,43,27,45,16,17,33,35,39,13
400,43,33,32,13,28,35,49,4,39,4
401,44,47,16,29,1,30,17,29,9,35
402,45,30,45,17,31,29,30,33,3,30
403,46,29,47,16,47,29,9,16,29,30
404,47,16,47,38,32,3,45,38,27,18
405,48,9,29,21,37,0,32,35,28,0
406,49,23,50,19,36,32,35,16,47,42
407,50,19,32,31,45,30,29,9,16,27
408,0,42,9,16,29,30,46,31,44,17
409,1,0,24,49,23,12,10,6,35,28
410,2,39,35,6,10,4,6,15,23,15
411,3,18,45,47,29,27,3,41,29,3
412,4,39,32,42,0,33,3,37,29,1
413,5,29,34,26,29,9,45,22,41,17
414,6,1,42,33,27,33,9,17,27,41
415,7,48,46,48,38,7,29,43,16,29
416,8,32,36,11,6,28,39,32,15,28
417,9,17,32,39,50,32,46,1,13,35
418,10,28,35,32,13,4,13,24,50,39
419,11,28,11,28,36,15,35,2,39,28
420,12,50,49,50,14,32,15,32,30,29
421,13,16,9,1,47,40,1,13,32,37
422,14,28,49,35,23,4,14,36,12,39
423,15,19,25,28,19,35,39,32,3,33
424,16,0,13,35,6,39,32,23,32,29
425,17,29,9,29,44,30,16,27,45,46
426,18,37,28,19,0,32,33,18,0,17
427,19,28,12,36,11,36,49,24,23,49
428,20,29,30,33,3,46,7,1,46,26
429,21,31,26,22,34,0,37,26,1,19
430,22,30,37,26,22,30,42,44,17,29
431,23,32,14,6,39,32,14,12,28,32
432,24,19,37,18,26,38,9,35,28,36
433,25,19,28,32,20,38,18,9,32,13
434,26,8,32,20,43,16,29,7,46,32
435,27,29,16,9,35,28,11,36,14,36
436,28,24,13,29,43,26,44,26,3,16
437,29,17,32,8,16,22,44,3,45,44
438,30,42,0,28,15,2,39,49,19,12
439,31,30,16,26,30,22,13,31,30,1
440,32,39,23,39,35,39,23,28,0,31
441,33,32,50,49,11,12,28,35,36,32
442,34,9,16,35,28,0,1,9,33,43
443,35,19,13,16,9,29,16,9,41,37
444,36,13,44,38,32,23,24,14,36,35
445,37,26,43,13,35,6,13,31,43,1
446,38,31,18,32,14,23,24,32,39,32
447,39,12,24,19,6,35,19,35,32,27
448,40,29,9,7,48,7,1,34,33,3
449,41,46,44,30,38,27,26,44,33,31
450,42,31,30,13,35,6,35,24,14,32
451,43,9,29,28,35,50,2,32,39,32
452,44,1,19,12,14,39,32,23,32,36
453,45,29,9,29,40,46,27,42,33,21
454,46,37,31,1,32,37,9,45,21,41
455,47,16,37,41,26,41,32,6,1,47
456,48,47,30,43,44,31,26,27,29,16
457,49,10,24,19,13,29,16,20,21,47
458,50,13,37,27,31,9,29,47,0,28
459,0,48,29,9,41,8,33,26,28,1
460,1,26,47,20,44,26,30,9,1,26
461,2,6,35,28,11,24,32,36,28,32
462,3,34,27,32,15,35,6,28,35,2
463,4,32,28,36,39,35,28,16,9,16
464,5,27,33,43,30,45,30,9,16,26
465,6,4,49,15,11,49,23,35,6,2
466,7,0,30,21,46,37,21,46,38,18
467,8,33,41,31,32,30,1,47,21,29
468,9,37,8,41,8,30,37,31,16,29
469,10,50,32,39,15,36,39,50,23,49
470,11,28,24,28,32,2,15,32,19,24
471,12,19,24,28,36,32,28,35,19,50
472,13,24,25,24,39,28,19,28,37,26
473,14,11,32,11,36,32,39,35,23,35
474,15,39,12,32,39,36,32,37,41,17
475,16,9,33,1,40,48,40,48,0,20
476,17,26,16,9,33,42,33,32,4,24
477,18,31,45,30,1,26,22,33,43,20
478,19,15,19,39,13,30,13,23,39,36
479,20,44,31,21,47,29,16,9,35,15
480,21,47,43,29,44,28,11,36,13,32
481,22,33,45,29,26,32,35,6,32,23
482,23,4,6,13,6,49,50,4,32,11
483,24,35,28,35,19,50,13,0,9,1
484,25,35,13,19,32,26,44,29,13,50
485,26,33,29,16,9,29,16,29,48,1
486,27,29,16,9,45,42,38,20,29,31
487,28,35,16,45,22,38,0,43,9,29
488,29,35,0,28,0,26,16,9,47,42
489,30,0,16,9,27,34,41,1,48,46
490,31,43,29,26,43,13,28,19,11,39
491,32,39,11,19,15,39,24,49,32,50
492,33,22,16,9,29,9,7,38,3,30
493,34,29,37,5,29,40,1,35,33,32
494,35,11,28,36,23,2,4,50,39,32
495,36,23,36,12,39,28,50,24,37,27
496,37,9,26,16,47,44,3,32,50,39
497,38,32,14,50,39,6,35,32,35,6
498,39,32,18,46,32,33,35,28,19,12
499,40,9,27,32,23,13,2,39,50,11
500,41,32,28,50,49,50,23,2,50,39
501,42,18,26,34,0,19,50,39,15,49
502,43,33,31,45,9,1,6,35,36,28
503,44,43,41,37,45,32,14,12,39,32
504,45,37,30,29,41,45,30,16,47,16
505,46,48,0,37,5,27,17,45,1,17
506,47,16,35,39,12,19,35,29,16,27
507,48,0,25,28,17,41,1,30,42,22
508,49,24,19,23,39,19,28,44,37,27
509,50,10,39,32,36,14,35,23,35,39
