,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
281,26,22,9,44,29,1,29,31,29,34
282,27,16,1,30,43,46,48,9,29,13
283,28,36,28,13,47,27,43,26,30,45
284,29,1,32,17,8,30,29,16,28,24
285,30,22,30,38,33,3,44,30,47,9
286,31,41,38,20,38,26,41,34,32,6
287,32,39,4,28,0,48,38,29,35,12
288,33,38,30,33,37,38,9,30,26,45
289,34,37,26,46,43,1,22,33,35,49
290,35,9,20,45,29,37,31,27,26,28
291,36,23,39,50,2,13,24,37,5,27
292,37,43,8,30,9,29,30,3,18,41
293,38,7,1,26,16,47,16,29,27,1
294,39,32,38,0,19,23,19,36,32,39
295,40,47,30,13,28,39,32,19,24,50
296,41,42,26,37,0,7,29,9,26,16
297,42,29,1,33,1,13,35,6,23,19
298,43,46,30,18,27,31,38,46,40,47
299,44,18,1,29,27,5,26,42,43,31
300,45,1,7,47,46,37,1,9,21,30
301,46,47,44,28,32,26,17,33,26,33
302,47,29,16,17,47,20,27,5,37,35
303,48,0,47,16,9,29,9,16,47,30
304,49,39,36,14,36,24,19,23,49,35
305,50,28,15,4,19,28,49,2,15,28
306,0,1,47,9,16,37,33,44,17,29
307,1,29,9,16,9,30,22,3,38,47
308,2,32,37,8,26,29,22,30,31,17
309,3,17,1,33,32,19,28,50,24,14
310,4,35,1,30,9,1,31,16,30,37
311,5,26,38,42,29,16,35,32,39,32
312,6,32,2,4,23,15,49,15,13,28
313,7,48,1,48,1,38,9,35,39,49
314,8,21,1,29,16,3,9,16,47,33
315,9,45,29,47,16,47,22,29,5,29
316,10,36,39,35,36,39,32,26,32,12
317,11,39,23,39,12,39,12,39,12,28
318,12,19,24,4,50,15,14,28,35,36
319,13,35,16,9,27,29,26,0,27,26
320,14,4,49,28,39,36,32,19,50,28
321,15,49,24,28,35,32,28,35,6,28
322,16,9,16,35,6,36,23,15,49,19
323,17,32,21,20,34,41,34,9,29,16
324,18,38,33,8,38,17,26,30,34,26
325,19,14,36,39,36,19,35,19,13,28
326,20,37,29,1,37,42,9,30,29,44
327,21,26,45,32,39,32,23,32,36,32
328,22,30,45,29,20,3,30,26,34,26
329,23,39,32,35,33,44,26,21,30,26
330,24,19,24,35,49,50,39,6,32,15
331,25,28,13,30,29,31,30,22,18,9
332,26,29,37,20,33,9,29,9,29,9
333,27,43,45,27,18,43,13,28,25,0
334,28,15,50,35,13,28,13,10,35,13
335,29,27,33,17,44,30,1,17,1,46
336,30,31,29,16,47,9,16,22,45,26
337,31,32,39,36,32,19,37,3,26,9
338,32,3,16,29,31,30,20,47,46,8
339,33,45,27,41,3,0,13,28,32,16
340,34,32,26,46,0,26,32,35,19,49
341,35,4,15,32,12,50,39,50,14,36
342,36,14,15,49,50,4,23,39,50,49
343,37,0,33,22,31,33,30,16,9,16
344,38,27,31,47,48,29,47,29,33,31
345,39,15,50,23,32,35,13,36,28,35
346,40,1,22,45,38,18,33,0,13,6
347,41,20,41,3,27,1,19,23,39,36
348,42,33,26,41,44,17,26,16,33,16
349,43,37,31,18,37,3,31,0,24,32
350,44,43,1,43,1,35,50,32,24,4
351,45,44,47,7,48,1,26,1,48,29
352,46,0,7,48,7,1,30,43,16,44
353,47,30,29,9,33,35,37,32,36,28
354,48,46,48,40,47,48,0,37,32,0
355,49,19,39,49,36,32,31,42,41,46
356,50,39,36,13,31,27,9,44,30,1
357,0,47,29,47,16,9,0,19,13,15
358,1,43,47,1,0,7,9,16,29,31
359,2,50,23,24,49,35,13,0,1,47
360,3,22,46,21,3,9,16,43,30,29
361,4,39,32,36,39,32,49,19,35,50
362,5,27,46,26,34,31,20,32,35,28
363,6,28,13,22,16,1,31,44,27,5
364,7,47,16,37,31,37,43,31,30,32
365,8,38,41,43,1,31,43,45,30,31
366,9,44,29,9,26,37,22,27,5,37
367,10,35,6,35,10,15,24,15,14,32
368,11,39,36,11,28,39,11,32,39,35
369,12,10,36,11,39,24,35,13,36,19
370,13,35,33,0,30,42,1,13,19,23
371,14,32,43,1,30,9,43,8,21,26
372,15,32,27,16,44,32,39,11,32,35
373,16,29,21,17,1,43,45,37,25,19
374,17,30,22,20,33,3,30,27,26,22
375,18,21,31,47,16,29,46,47,29,31
376,19,0,1,30,16,26,31,46,44,33
377,20,17,38,33,26,9,1,35,28,0
378,21,42,29,9,16,35,28,24,37,46
379,22,8,17,29,35,28,29,16,31,33
380,23,49,28,0,28,23,15,36,11,39
381,24,19,13,39,14,32,31,22,43,29
382,25,0,29,43,41,32,50,49,35,32
383,26,42,9,31,1,29,48,29,30,47
384,27,32,31,30,13,28,4,19,0,44
385,28,10,28,30,1,27,1,40,46,1
386,29,31,45,44,27,17,37,31,43,29
387,30,33,0,38,1,30,1,47,48,1
388,31,30,31,9,16,47,1,27,5,26
389,32,39,4,35,49,36,39,13,39,2
390,33,34,26,17,30,1,37,16,47,41
391,34,32,18,45,27,8,9,35,39,36
392,35,32,39,32,47,26,5,29,38,48
393,36,28,36,32,14,11,19,32,21,16
394,37,26,45,33,41,27,29,38,44,1
395,38,43,1,29,17,44,1,45,43,8
396,39,50,39,32,31,29,16,30,1,16
397,40,47,31,30,38,45,29,16,9,16
398,41,0,29,16,9,17,26,0,20,22
399,42,29,46,43,31,38,8,20,33,18
400,43,44,29,44,31,38,29,27,29,33
401,44,43,1,47,16,35,39,32,0,47
402,45,30,38,1,46,45,22,29,35,50
403,46,43,30,16,9,29,16,37,13,32
404,47,16,29,44,37,13,35,15,50,49
405,48,16,29,47,45,34,33,30,29,5
406,49,10,11,39,19,12,49,28,50,39
407,50,6,28,39,50,49,35,39,32,36
408,0,29,31,44,30,47,26,32,0,43
409,1,9,32,28,13,43,1,29,16,42
410,2,6,4,39,11,23,39,32,12,39
411,3,33,26,0,19,28,13,32,21,33
412,4,50,23,49,39,35,39,35,6,39
413,5,27,26,8,29,16,9,48,16,9
414,6,15,32,6,28,44,33,16,35,36
415,7,48,16,42,34,42,1,44,16,29
416,8,17,45,26,29,16,45,17,32,11
417,9,35,28,13,49,28,32,36,28,50
418,10,49,50,24,28,50,24,4,10,39
419,11,28,35,6,23,50,49,32,2,13
420,12,11,39,32,23,39,23,50,28,13
421,13,9,29,16,33,1,44,46,27,26
422,14,11,10,28,35,28,49,35,49,24
423,15,10,36,4,49,12,32,27,5,16
424,16,9,16,29,16,29,16,13,19,28
425,17,31,46,8,37,21,26,27,20,33
426,18,0,43,37,29,45,30,1,29,13
427,19,37,20,32,34,37,17,27,29,9
428,20,3,9,29,44,0,44,30,1,47
429,21,47,31,1,3,33,35,24,19,12
430,22,37,30,16,29,26,30,44,1,46
431,23,32,23,13,35,33,0,24,4,32
432,24,12,11,32,38,29,20,26,32,15
433,25,28,19,36,12,28,35,39,14,32
434,26,42,27,41,44,31,18,1,47,16
435,27,38,22,16,17,44,1,29,16,44
436,28,47,3,22,33,34,27,26,33,46
437,29,9,29,30,31,34,22,1,47,30
438,30,31,30,18,38,32,22,38,31,33
439,31,29,16,29,1,45,37,27,33,27
440,32,39,32,50,35,32,28,0,28,43
441,33,8,26,32,47,9,1,9,35,39
442,34,26,42,3,32,39,32,29,26,17
443,35,6,19,36,19,35,50,28,13,31
444,36,19,39,35,28,35,32,36,39,50
445,37,43,47,31,45,26,30,13,1,35
446,38,41,31,30,16,26,43,31,27,46
447,39,6,35,9,29,26,47,26,27,0
448,40,48,29,9,32,33,31,44,26,31
449,41,46,29,30,37,5,29,47,16,21
450,42,30,43,22,31,29,13,10,39,11
451,43,32,47,31,1,29,9,47,33,22
452,44,29,16,1,35,28,23,39,32,39
453,45,26,30,16,21,26,29,9,8,9
454,46,40,9,16,9,46,48,47,9,29
455,47,32,31,27,32,27,16,29,0,26
456,48,7,48,46,45,46,29,9,29,9
457,49,4,23,24,19,1,30,26,31,22
458,50,35,29,44,33,27,5,29,17,41
459,0,37,46,33,32,12,15,39,23,19
460,1,16,9,29,3,8,3,18,21,44
461,2,39,15,36,28,13,19,35,9,16
462,3,18,29,9,26,41,1,26,27,33
463,4,11,32,27,33,44,22,27,29,44
464,5,26,29,9,30,31,9,16,29,30
465,6,2,15,36,32,39,28,0,48,9
466,7,48,1,45,13,30,1,6,39,35
467,8,32,1,40,1,31,47,44,16,1
468,9,1,45,26,17,42,17,9,16,9
469,10,35,29,47,16,1,26,41,9,16
470,11,32,35,9,16,9,29,16,29,1
471,12,39,35,23,28,35,9,0,7,9
472,13,28,12,14,39,19,36,32,15,32
473,14,11,32,36,28,35,2,39,32,33
474,15,28,4,15,13,30,1,31,29,32
475,16,21,48,46,27,33,43,1,19,37
476,17,32,36,24,28,4,13,12,11,35
477,18,17,32,26,46,30,13,30,16,9
478,19,15,32,2,32,12,35,28,19,12
479,20,31,26,9,26,22,44,28,6,35
480,21,3,45,29,9,48,1,7,38,41
481,22,13,23,15,2,23,49,2,35,28
482,23,6,35,13,28,35,28,10,50,39
483,24,23,49,23,28,24,50,35,10,13
484,25,24,36,28,39,32,35,36,32,44
485,26,38,27,1,37,45,17,29,16,29
486,27,38,33,27,16,21,26,45,32,47
487,28,13,15,4,39,28,50,6,39,23
488,29,31,30,17,1,47,29,16,47,32
489,30,9,29,1,30,41,27,45,34,42
490,31,17,27,45,1,42,46,1,30,22
491,32,12,39,12,24,28,35,28,32,11
492,33,37,27,17,29,9,29,44,9,16
493,34,21,8,47,29,16,26,17,30,45
494,35,9,7,1,27,43,30,34,26,47
495,36,39,50,10,28,32,13,35,32,23
496,37,22,1,30,45,38,33,45,33,43
497,38,31,29,28,12,35,23,15,24,19
498,39,14,12,35,16,35,6,28,36,39
499,40,29,16,9,35,28,32,36,19,24
500,41,47,1,31,0,20,43,1,45,44
501,42,34,33,38,32,28,39,32,0,22
502,43,26,22,43,26,41,17,30,31,37
503,44,43,31,32,17,3,33,44,30,37
504,45,34,20,16,17,0,47,29,30,17
505,46,34,26,31,22,13,30,44,30,33
506,47,16,37,38,0,28,36,19,35,28
507,48,38,22,46,17,16,29,47,33,30
508,49,39,36,35,13,15,36,28,35,32
509,50,39,36,32,35,6,32,6,24,6
