,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
167,14,36,39,50,11,19,6,13,24,0
168,15,50,4,32,45,32,37,30,31,13
169,16,47,26,3,42,30,32,29,27,21
170,17,27,42,32,36,35,16,22,32,39
171,18,43,30,42,30,1,29,16,30,47
172,19,39,35,15,50,23,50,39,36,19
173,20,26,45,0,32,6,35,28,13,47
174,21,27,41,0,33,26,27,34,8,16
175,22,29,16,17,16,9,1,44,30,29
176,23,32,2,35,16,9,47,1,34,26
177,24,10,13,35,28,4,50,23,39,36
178,25,13,28,36,39,14,28,12,39,23
179,26,47,9,31,27,31,22,47,40,48
180,27,45,44,47,29,9,45,30,32,30
181,28,39,2,50,11,19,39,36,11,13
182,29,47,33,21,32,49,4,28,35,36
183,30,33,30,29,9,29,30,33,26,37
184,31,38,33,17,26,44,45,42,1,30
185,32,27,5,16,35,19,25,24,28,50
186,33,21,31,29,16,29,16,47,29,9
187,34,43,3,44,9,33,41,37,27,42
188,35,13,6,49,15,2,23,39,28,13
189,36,50,35,14,28,35,19,13,35,28
190,37,25,28,35,11,4,32,39,28,39
191,38,7,48,40,46,29,30,29,9,31
192,39,13,39,32,39,36,39,32,12,39
193,40,1,9,31,30,22,32,23,32,13
194,41,20,33,27,37,41,27,5,37,27
195,42,33,30,1,45,33,35,4,36,12
196,43,31,33,32,28,14,32,47,29,5
197,44,31,21,37,29,9,26,5,37,26
198,45,30,26,16,26,31,16,27,26,47
199,46,37,17,26,9,16,9,37,17,34
200,47,21,33,8,29,35,14,36,39,32
201,48,47,1,9,40,29,16,33,41,34
202,49,6,35,23,4,14,32,49,15,13
203,50,24,0,22,34,33,26,20,32,28
204,0,26,3,20,22,0,45,41,32,12
205,1,32,1,31,27,37,16,9,46,26
206,2,39,13,28,12,14,32,11,39,11
207,3,1,31,30,37,33,26,32,14,24
208,4,23,39,32,6,35,1,31,30,27
209,5,37,17,29,47,27,31,0,37,24
210,6,39,23,19,28,35,16,47,9,30
211,7,47,26,16,9,38,31,26,5,37
212,8,43,13,32,39,12,6,12,32,26
213,9,16,1,31,45,44,20,37,26,16
214,10,13,10,36,32,12,39,32,33,46
215,11,39,36,32,1,47,7,48,46,48
216,12,32,16,29,30,16,29,31,0,28
217,13,43,42,33,27,16,27,43,47,27
218,14,12,4,19,24,13,23,39,35,6
219,15,35,50,15,32,18,38,20,34,46
220,16,47,21,33,16,9,29,16,9,22
221,17,43,26,27,41,43,30,37,33,26
222,18,33,21,44,16,35,33,44,37,34
223,19,39,32,2,23,2,28,37,13,35
224,20,33,43,31,1,13,1,31,33,9
225,21,1,48,29,37,1,47,33,26,30
226,22,31,26,37,41,42,31,22,33,26
227,23,32,30,38,9,33,35,14,39,28
228,24,32,41,16,29,16,45,26,45,29
229,25,37,30,43,32,19,37,46,31,44
230,26,1,46,40,29,1,46,1,13,31
231,27,5,16,9,26,41,26,22,9,29
232,28,23,19,12,36,39,36,28,14,32
233,29,35,12,28,11,19,36,32,4,39
234,30,41,30,26,46,18,31,8,41,9
235,31,1,9,31,38,0,29,16,5,37
236,32,27,9,35,28,39,13,49,39,32
237,33,16,29,42,43,1,46,22,41,44
238,34,44,28,35,6,39,19,24,19,28
239,35,39,12,11,39,35,16,9,44,30
240,36,35,32,39,2,13,29,9,29,46
241,37,24,19,1,45,22,37,47,44,0
242,38,31,3,8,30,43,31,27,29,16
243,39,35,4,23,39,36,32,12,39,19
244,40,29,33,32,39,4,32,46,29,47
245,41,37,43,30,1,44,30,26,34,18
246,42,38,44,43,1,17,16,29,47,30
247,43,1,46,26,41,0,29,16,9,45
248,44,1,16,9,29,31,18,26,1,30
249,45,46,26,9,29,17,38,42,16,30
250,46,29,16,33,3,31,43,32,31,1
251,47,30,34,22,33,43,29,16,9,29
252,48,1,30,43,32,28,35,39,32,15
253,49,13,19,36,14,32,23,19,23,50
254,50,39,13,28,39,11,28,35,32,35
255,0,48,29,31,47,43,21,33,35,6
256,1,9,26,9,37,28,19,36,32,21
257,2,49,32,17,29,0,33,21,0,19
258,3,27,18,26,33,26,38,45,9,16
259,4,49,4,50,35,10,50,32,50,23
260,5,27,33,18,33,21,37,22,1,17
261,6,32,11,36,19,11,36,32,44,33
262,7,48,38,45,47,43,1,30,22,41
263,8,18,44,47,18,33,22,26,17,1
264,9,16,44,33,0,29,8,47,1,47
265,10,36,12,11,12,11,39,28,11,39
266,11,50,39,23,39,35,28,32,39,35
267,12,32,11,28,14,35,4,32,2,39
268,13,4,50,4,49,39,11,36,32,6
269,14,15,13,10,13,14,36,49,13,49
270,15,50,32,38,26,38,34,32,10,12
271,16,29,16,47,33,32,39,35,1,40
272,17,37,30,26,8,26,44,42,20,18
273,18,22,42,30,32,39,24,0,45,30
274,19,10,11,28,50,49,35,28,19,35
275,20,43,46,3,38,27,31,1,47,29
276,21,33,35,32,26,33,34,18,3,0
277,22,33,45,44,29,30,26,8,33,34
278,23,24,39,13,35,28,35,16,43,33
279,24,13,1,47,29,5,27,31,44,22
280,25,28,36,14,6,35,36,19,39,19
281,26,1,0,17,27,16,30,31,8,27
282,27,16,13,50,23,35,49,50,23,49
283,28,19,13,44,30,8,22,47,13,29
284,29,22,0,41,27,26,30,37,30,26
285,30,27,16,35,39,23,50,32,50,28
286,31,18,22,47,1,37,26,27,32,35
287,32,9,29,9,16,27,34,33,38,16
288,33,45,27,33,18,21,18,31,27,26
289,34,20,44,20,16,47,43,31,45,47
290,35,39,49,24,25,24,28,4,36,12
291,36,12,49,19,23,15,6,32,36,12
292,37,22,31,1,46,1,30,9,26,33
293,38,43,47,30,9,27,29,33,47,16
294,39,32,15,32,15,49,4,50,13,14
295,40,47,38,1,35,28,23,49,32,39
296,41,8,27,37,0,28,35,28,32,35
297,42,47,29,9,27,3,16,9,16,29
298,43,31,47,31,29,9,29,13,32,14
299,44,42,45,31,42,31,30,1,30,37
300,45,41,33,8,32,18,20,32,13,19
301,46,7,47,1,13,49,24,15,19,39
302,47,16,9,16,9,29,16,38,37,32
303,48,21,26,47,21,16,29,45,16,1
304,49,39,14,36,24,23,24,15,49,4
305,50,49,23,32,13,35,28,24,4,6
306,0,18,47,9,29,26,9,16,9,47
307,1,30,31,33,31,33,22,27,47,48
308,2,32,23,36,35,15,39,15,32,42
309,3,46,29,9,16,47,48,1,30,45
310,4,36,11,35,19,0,26,31,33,27
311,5,16,9,29,40,1,32,39,50,11
312,6,24,28,23,15,13,35,50,14,36
313,7,48,47,1,16,47,48,47,29,47
314,8,42,32,26,16,46,1,22,29,9
315,9,16,33,47,30,1,44,43,33,27
316,10,4,32,8,21,37,0,46,38,1
317,11,36,4,39,36,39,12,32,17,38
318,12,36,13,28,4,23,35,28,43,29
319,13,1,46,29,46,43,31,29,35,29
320,14,50,12,14,28,13,35,32,4,32
321,15,50,49,15,6,24,39,36,35,16
322,16,48,0,35,39,32,39,32,36,28
323,17,42,1,44,17,21,3,30,13,49
324,18,3,20,9,16,9,46,44,18,27
325,19,32,2,49,39,32,39,32,50,32
326,20,16,1,30,29,9,16,48,0,28
327,21,26,30,31,26,33,35,49,13,4
328,22,47,48,47,48,40,29,3,20,46
329,23,50,39,12,11,28,12,32,39,28
330,24,19,24,15,32,41,33,47,29,9
331,25,37,24,19,32,9,29,1,47,27
332,26,47,17,16,31,26,32,13,50,23
333,27,18,30,33,47,29,30,28,6,35
334,28,11,39,36,19,24,28,35,29,30
335,29,16,47,29,31,13,1,9,16,37
336,30,22,34,1,30,9,16,29,38,44
337,31,47,1,13,35,13,23,49,4,24
338,32,4,49,4,24,19,32,26,21,47
339,33,34,33,31,29,35,32,15,13,29
340,34,26,20,47,16,22,30,45,31,47
341,35,28,19,13,49,13,28,23,32,39
342,36,12,32,39,36,11,19,49,15,35
343,37,47,30,44,33,32,17,21,30,0
344,38,26,47,16,9,43,47,26,1,47
345,39,28,13,30,16,21,48,46,40,1
346,40,29,48,0,21,20,1,30,9,30
347,41,0,32,11,10,14,39,32,11,35
348,42,30,31,8,33,32,28,6,12,36
349,43,42,32,19,12,36,39,32,35,13
350,44,27,45,0,30,32,26,31,44,33
351,45,47,1,47,16,9,16,31,8,32
352,46,9,26,9,29,5,29,22,41,33
353,47,31,33,9,43,26,16,45,29,16
354,48,47,27,17,28,35,36,32,49,4
355,49,28,35,14,11,28,19,28,49,14
356,50,36,12,39,13,35,23,50,39,2
357,0,19,0,24,49,32,39,36,12,35
358,1,35,0,1,31,34,1,48,1,9
359,2,28,19,13,35,32,0,47,16,9
360,3,27,1,29,33,8,9,29,9,1
361,4,15,28,2,32,31,43,30,1,16
362,5,37,18,30,1,29,9,1,26,16
363,6,35,28,50,32,49,28,39,28,19
364,7,48,47,9,29,43,30,9,16,9
365,8,44,31,29,1,29,44,17,46,33
366,9,16,29,27,29,9,47,31,33,35
367,10,32,30,38,33,22,33,44,43,44
368,11,32,30,9,26,18,33,43,46,37
369,12,35,19,28,49,19,35,32,33,18
370,13,35,49,36,32,6,28,13,28,11
371,14,36,13,32,39,6,14,32,37,30
372,15,39,32,11,13,39,19,12,39,23
373,16,47,1,29,9,30,38,26,17,16
374,17,22,43,37,32,39,4,50,19,10
375,18,46,48,1,46,32,36,14,19,35
376,19,13,47,30,17,33,45,13,30,1
377,20,33,43,18,3,26,27,37,44,37
378,21,18,47,48,47,48,29,9,16,26
379,22,30,44,29,9,31,8,20,31,1
380,23,19,39,4,49,23,35,12,28,50
381,24,35,39,50,32,14,36,28,13,39
382,25,19,0,19,11,28,35,1,29,38
383,26,27,41,22,31,44,26,43,17,37
384,27,37,21,47,0,1,38,47,26,29
385,28,35,10,39,13,10,32,10,11,36
386,29,47,1,26,37,17,31,33,27,30
387,30,44,26,22,27,26,32,31,16,17
388,31,1,30,44,30,1,30,34,26,43
389,32,31,26,1,44,32,28,11,15,50
390,33,3,27,33,29,21,47,9,29,31
391,34,31,29,47,3,16,9,29,27,18
392,35,32,36,39,50,32,26,46,18,47
393,36,19,23,28,13,39,50,32,26,18
394,37,26,1,48,9,16,29,1,37,0
395,38,41,0,22,29,30,29,9,33,9
396,39,49,19,23,49,32,39,35,39,19
397,40,29,9,38,34,27,32,30,8,16
398,41,18,42,17,27,38,21,37,31,30
399,42,33,3,45,17,47,7,48,1,16
400,43,13,36,39,4,39,13,24,13,35
401,44,21,34,3,30,31,26,27,21,16
402,45,1,47,27,20,16,45,42,38,18
403,46,1,29,31,33,0,27,17,33,44
404,47,31,26,38,37,32,49,50,32,11
405,48,47,48,9,29,48,38,48,29,9
406,49,15,23,13,1,35,28,13,15,19
407,50,19,1,38,37,8,18,37,8,38
408,0,1,30,38,33,30,34,32,21,16
409,1,30,22,29,30,47,1,30,1,9
410,2,39,12,6,35,39,28,19,28,19
411,3,47,21,34,22,45,26,9,16,47
412,4,13,15,32,49,50,28,36,11,49
413,5,26,47,16,29,20,31,44,30,31
414,6,35,36,49,35,16,33,32,39,4
415,7,1,29,9,31,27,33,47,16,9
416,8,17,33,31,1,29,16,9,30,31
417,9,18,8,32,36,15,13,35,19,50
418,10,35,39,4,28,11,28,4,6,39
419,11,4,39,50,4,50,10,50,24,10
420,12,39,23,49,23,13,19,39,11,13
421,13,15,35,28,35,28,35,39,49,32
422,14,11,32,28,4,39,13,6,23,39
423,15,19,24,50,28,15,39,35,32,33
424,16,38,29,34,27,16,1,48,7,29
425,17,47,27,30,22,31,34,17,26,20
426,18,16,43,47,32,49,39,23,32,36
427,19,28,49,39,11,6,35,13,32,35
428,20,33,35,28,32,28,32,11,12,32
429,21,37,20,30,47,26,29,47,22,1
430,22,43,1,30,37,26,9,18,44,42
431,23,24,35,4,10,15,35,6,35,12
432,24,19,39,35,32,34,38,21,41,30
433,25,37,31,47,29,47,43,16,21,18
434,26,42,33,26,17,30,31,26,17,1
435,27,3,37,32,36,13,23,19,12,32
436,28,35,1,40,47,48,46,18,22,16
437,29,47,16,47,34,45,26,17,30,38
438,30,27,26,47,31,26,45,37,19,28
439,31,21,3,9,29,31,44,33,16,37
440,32,28,49,15,39,28,32,6,4,12
441,33,42,31,45,37,42,33,22,43,17
442,34,17,31,22,37,43,42,34,42,26
443,35,13,10,14,39,32,39,10,35,6
444,36,10,36,23,4,19,36,35,6,15
445,37,45,1,41,31,1,16,29,16,30
446,38,1,48,1,44,30,44,16,33,1
447,39,23,4,28,24,28,14,28,19,23
448,40,47,37,9,31,30,29,9,29,47
449,41,32,39,32,11,19,25,28,24,28
450,42,33,37,5,26,44,31,42,33,26
451,43,16,30,47,37,32,31,47,22,33
452,44,45,26,30,32,39,11,32,39,32
453,45,8,16,9,37,46,9,29,47,16
454,46,32,14,11,35,28,39,14,36,14
455,47,26,17,32,19,36,23,2,39,35
456,48,1,45,43,29,44,30,45,29,7
457,49,50,23,32,36,23,2,50,23,15
458,50,4,32,30,17,18,47,31,32,2
459,0,33,22,31,27,31,22,37,29,46
460,1,16,47,48,40,48,29,30,21,22
461,2,39,23,49,24,49,39,15,2,32
462,3,37,31,45,21,33,44,1,47,29
463,4,13,28,13,6,12,36,24,4,11
464,5,37,27,8,32,39,12,35,9,29
465,6,36,14,32,4,28,13,28,36,28
466,7,1,43,1,30,26,29,35,39,32
467,8,42,46,47,26,20,38,27,18,37
468,9,16,9,29,43,34,17,20,37,19
469,10,19,36,32,18,26,8,16,47,1
470,11,36,23,32,39,32,39,24,11,49
471,12,6,32,35,13,35,9,16,33,29
472,13,49,24,15,35,32,35,36,15,28
473,14,23,28,35,11,32,16,41,38,0
474,15,4,39,13,25,28,36,12,35,39
475,16,33,27,0,28,10,39,11,10,32
476,17,37,33,35,23,6,14,36,32,4
477,18,37,46,3,33,18,34,29,41,31
478,19,25,28,36,14,12,32,3,22,31
479,20,33,30,31,16,9,46,32,49,23
480,21,33,44,43,22,30,29,31,33,0
481,22,33,42,33,22,1,30,0,38,8
482,23,14,28,50,24,23,10,28,17,27
483,24,50,28,35,16,29,26,3,16,9
484,25,28,36,11,32,16,1,48,9,40
485,26,33,35,6,39,35,33,38,29,43
486,27,5,26,47,16,47,26,43,30,33
487,28,49,39,19,24,35,50,36,4,19
488,29,9,21,1,46,32,23,49,23,50
489,30,1,33,26,27,8,33,21,26,27
490,31,38,45,30,44,31,30,1,9,1
491,32,23,4,23,39,36,39,50,15,28
492,33,45,30,47,29,16,47,8,43,29
493,34,44,22,33,37,30,13,28,39,36
494,35,28,36,11,12,50,39,23,39,2
495,36,28,24,19,36,32,26,20,22,17
496,37,16,9,29,16,9,47,32,15,50
497,38,1,29,16,5,29,9,47,29,5
498,39,6,35,12,39,32,15,14,39,49
499,40,47,48,47,48,46,44,13,32,49
500,41,43,9,26,43,44,31,44,16,9
501,42,26,1,46,43,9,26,21,16,26
502,43,21,32,36,32,6,35,6,32,46
503,44,8,20,26,32,12,39,13,30,38
504,45,37,28,4,50,49,36,32,28,13
505,46,41,44,16,47,29,22,9,29,16
506,47,29,27,16,32,29,35,19,23,13
507,48,1,30,17,32,0,1,30,1,43
508,49,36,12,32,50,4,15,39,32,14
509,50,23,50,13,35,1,46,20,31,9
