,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
55,4,11,28,0,46,27,37,26,44,32
56,5,29,16,9,16,30,27,17,33,1
57,6,32,19,39,11,39,6,39,32,39
58,7,47,1,27,33,30,32,24,19,35
59,8,32,39,19,39,12,13,35,39,11
60,9,16,29,30,1,47,16,30,20,21
61,10,4,39,36,39,35,9,29,30,27
62,11,28,26,18,33,31,30,47,16,21
63,12,36,23,39,6,39,49,32,19,0
64,13,6,39,4,23,39,14,28,49,15
65,14,19,12,39,28,0,28,2,23,49
66,15,13,39,49,23,39,36,39,50,10
67,16,9,16,29,47,22,1,29,27,45
68,17,30,45,18,26,29,48,16,32,28
69,18,26,38,41,26,46,16,9,16,43
70,19,13,9,16,26,37,27,26,29,44
71,20,33,26,47,27,30,17,33,41,33
72,21,17,30,1,43,0,45,47,27,26
73,22,16,9,22,47,26,43,30,33,17
74,23,19,39,32,28,13,30,44,43,30
75,24,35,36,19,35,6,35,1,7,29
76,25,0,28,39,13,39,13,50,24,35
77,26,16,29,27,38,32,4,12,19,28
78,27,26,17,26,1,9,43,16,47,16
79,28,32,28,37,30,29,47,29,16,44
80,29,1,21,29,9,46,8,20,33,47
81,30,31,30,29,37,22,9,45,1,30
82,31,30,46,47,34,22,29,16,29,42
83,32,33,20,17,34,31,29,1,47,8
84,33,35,50,36,12,49,13,19,24,35
85,34,0,7,29,16,48,40,1,48,16
86,35,6,49,28,32,10,36,28,19,28
87,36,19,37,8,31,33,21,16,47,16
88,37,18,3,45,9,45,22,31,13,24
89,38,16,30,1,13,35,4,35,13,9
90,39,32,15,39,15,14,15,32,0,37
91,40,29,1,47,43,29,43,33,17,9
92,41,33,9,29,9,29,16,38,47,26
93,42,38,1,44,29,5,29,47,30,26
94,43,44,29,30,47,29,31,0,33,43
95,44,37,5,16,30,1,45,29,37,45
96,45,1,21,41,8,38,27,33,3,30
97,46,37,3,31,26,5,16,26,30,43
98,47,21,27,47,16,46,0,38,44,30
99,48,46,34,26,16,45,44,47,31,0
100,49,24,36,32,39,6,39,36,11,32
101,50,4,2,23,35,23,24,15,35,50
102,0,30,37,31,17,26,32,11,23,13
103,1,26,29,16,9,26,44,33,27,16
104,2,32,11,19,32,19,24,19,50,4
105,3,16,47,43,44,30,31,30,13,32
106,4,49,50,24,28,35,13,1,8,30
107,5,16,31,30,33,26,16,8,20,47
108,6,19,28,35,2,4,39,28,12,36
109,7,38,1,28,39,14,4,50,35,9
110,8,29,22,16,26,18,3,33,38,29
111,9,1,13,0,1,46,48,16,8,18
112,10,36,35,19,24,28,24,50,28,13
113,11,28,49,15,13,22,43,47,27,37
114,12,39,28,35,28,26,43,22,29,22
115,13,19,23,28,50,39,50,49,13,28
116,14,32,43,30,29,9,29,9,7,46
117,15,32,49,39,12,19,24,23,4,15
118,16,41,30,3,22,44,31,9,29,43
119,17,44,47,33,30,43,47,9,0,16
120,18,34,33,29,9,35,0,38,8,41
121,19,13,39,49,19,13,28,36,39,23
122,20,18,26,3,26,27,22,31,29,0
123,21,34,1,30,22,45,18,17,44,37
124,22,33,46,29,47,16,17,20,33,9
125,23,50,28,0,41,32,21,26,16,29
126,24,15,49,24,35,29,43,26,16,45
127,25,0,24,19,36,39,13,50,28,0
128,26,9,46,8,38,31,33,35,28,19
129,27,31,45,9,43,31,27,26,38,21
130,28,36,39,13,43,26,31,21,33,35
131,29,9,30,29,47,46,45,30,29,16
132,30,43,31,47,44,9,0,31,45,32
133,31,30,31,33,45,18,26,21,29,1
134,32,33,16,35,23,49,23,15,35,6
135,33,27,32,39,14,36,6,13,1,29
136,34,31,43,9,29,8,32,50,39,36
137,35,28,4,39,32,13,14,36,39,28
138,36,11,19,23,13,19,37,30,31,29
139,37,30,33,45,29,9,31,26,9,29
140,38,33,9,16,31,1,30,3,22,29
141,39,36,23,49,13,35,16,26,17,38
142,40,47,46,26,43,21,32,42,33,3
143,41,33,8,32,4,49,32,13,23,50
144,42,26,8,31,42,38,1,48,40,48
145,43,13,30,44,41,46,48,1,29,9
146,44,17,32,49,32,22,17,38,47,0
147,45,1,17,30,32,4,39,19,32,38
148,46,37,24,0,19,28,24,4,49,10
149,47,31,45,29,32,28,11,14,23,13
150,48,47,16,34,27,16,1,7,9,29
151,49,10,50,35,28,39,32,23,49,39
152,50,39,14,12,39,35,13,35,28,39
153,0,38,37,9,31,17,26,16,29,31
154,1,30,22,37,38,1,26,44,27,33
155,2,32,30,9,8,26,38,1,34,20
156,3,43,31,9,48,1,29,9,1,48
157,4,36,4,32,12,32,44,1,22,37
158,5,29,1,38,3,32,36,24,28,39
159,6,35,6,35,23,49,19,35,50,35
160,7,1,16,29,48,40,47,29,1,17
161,8,3,30,0,31,29,43,42,44,29
162,9,33,16,26,3,9,22,1,38,32
163,10,28,24,28,23,32,33,44,1,43
164,11,32,11,36,24,28,11,24,15,32
165,12,35,49,23,49,39,35,1,46,38
166,13,22,29,1,20,26,0,7,38,31
167,14,36,19,28,35,6,35,25,28,11
168,15,23,32,39,24,19,23,28,0,9
169,16,47,8,16,31,29,9,35,28,35
170,17,26,17,16,9,45,1,30,17,0
171,18,30,46,27,9,16,35,29,35,2
172,19,13,1,47,28,13,28,15,39,23
173,20,32,17,33,35,33,43,29,38,8
174,21,45,43,33,27,26,37,25,24,11
175,22,47,8,26,37,33,38,26,29,1
176,23,6,49,28,24,50,23,24,13,28
177,24,19,28,49,23,35,13,4,32,46
178,25,0,19,24,28,24,36,39,32,30
179,26,37,1,33,26,32,21,16,27,29
180,27,26,47,46,21,3,47,9,47,9
181,28,23,15,35,29,31,1,26,9,30
182,29,35,9,16,9,31,41,44,17,31
183,30,42,3,18,31,44,26,21,26,16
184,31,9,26,16,47,1,31,26,47,22
185,32,26,37,41,45,8,26,37,45,31
186,33,27,26,47,9,16,1,30,1,47
187,34,30,26,32,10,13,6,28,35,13
188,35,16,29,13,49,50,32,45,31,43
189,36,12,39,35,13,14,39,19,35,28
190,37,47,30,34,42,29,1,30,32,18
191,38,34,18,26,3,31,30,20,22,27
192,39,50,23,50,49,2,35,12,13,50
193,40,47,37,45,44,20,33,22,20,29
194,41,33,46,16,9,16,17,33,1,26
195,42,43,26,38,9,1,31,43,21,38
196,43,30,37,38,7,29,27,43,33,38
197,44,18,34,29,16,26,27,47,28,11
198,45,29,35,28,35,23,6,35,23,19
199,46,26,0,27,1,34,32,3,44,31
200,47,16,41,44,41,32,12,11,39,4
201,48,9,21,42,17,32,45,9,1,40
202,49,28,11,13,30,13,6,32,6,35
203,50,49,4,39,23,50,14,39,12,10
204,0,13,4,11,49,4,13,2,32,19
205,1,29,30,41,33,35,29,9,29,16
206,2,39,32,36,39,35,13,35,24,35
207,3,33,16,46,47,27,9,35,1,45
208,4,2,6,23,50,49,19,25,28,11
209,5,27,16,29,33,26,33,21,41,37
210,6,13,39,15,14,35,32,12,14,32
211,7,0,22,30,31,21,16,43,47,44
212,8,22,31,30,1,30,32,6,13,24
213,9,31,30,1,47,26,29,9,47,44
214,10,15,6,35,13,47,16,9,16,26
215,11,39,11,32,11,12,36,50,14,32
216,12,39,23,4,12,23,19,50,12,39
217,13,11,32,33,30,45,29,1,31,30
218,14,11,19,23,39,35,28,39,13,6
219,15,4,23,39,2,23,50,28,0,28
220,16,30,16,9,17,46,17,29,33,41
221,17,28,24,39,2,23,50,39,19,24
222,18,27,38,29,47,28,13,39,23,6
223,19,24,19,12,28,36,50,49,15,35
224,20,33,0,18,30,29,26,33,35,32
225,21,44,1,30,27,33,26,9,16,21
226,22,31,45,31,27,21,16,9,37,16
227,23,15,6,32,4,35,10,50,13,35
228,24,13,47,33,42,30,1,30,29,16
229,25,37,1,46,37,44,13,39,36,19
230,26,27,9,30,47,40,46,40,29,16
231,27,44,30,33,31,30,16,35,28,32
232,28,0,38,30,22,31,9,35,39,50
233,29,22,1,6,35,10,28,24,28,19
234,30,45,1,41,37,26,45,9,17,26
235,31,26,21,44,27,16,29,31,43,45
236,32,13,29,22,26,32,39,6,32,30
237,33,21,16,29,46,26,9,16,9,16
238,34,47,16,30,1,31,32,34,27,42
239,35,28,32,49,4,15,28,35,13,39
240,36,28,35,16,9,30,41,46,3,26
241,37,27,21,42,41,26,46,22,26,27
242,38,22,37,27,34,8,33,20,0,35
243,39,32,12,14,39,23,2,23,13,35
244,40,48,29,27,5,26,31,27,32,35
245,41,27,9,48,29,21,20,31,47,31
246,42,9,16,47,27,45,1,35,28,23
247,43,27,33,0,9,29,16,9,29,46
248,44,16,26,16,48,16,1,16,29,9
249,45,26,27,26,42,26,8,17,33,30
250,46,30,22,33,45,3,46,3,45,37
251,47,18,8,32,11,32,39,50,35,28
252,48,29,16,43,30,9,30,26,47,9
253,49,28,39,23,49,36,12,13,43,27
254,50,39,32,21,31,43,30,45,26,27
255,0,26,44,47,20,9,31,29,16,44
256,1,13,50,4,23,24,19,49,23,50
257,2,39,23,32,47,18,32,26,31,29
258,3,9,16,26,0,42,29,16,29,1
259,4,32,24,13,50,13,10,23,39,50
260,5,27,26,22,38,30,20,27,31,8
261,6,50,49,24,28,19,23,32,39,28
262,7,38,30,16,29,9,16,31,33,20
263,8,16,33,9,38,44,16,47,16,46
264,9,29,44,30,26,20,26,47,29,16
265,10,13,24,23,50,39,49,6,36,35
266,11,39,11,12,11,14,11,19,14,28
267,12,11,14,36,39,28,11,15,10,6
268,13,28,19,32,0,48,7,47,33,21
269,14,6,24,14,35,19,24,28,35,39
270,15,36,19,23,50,19,0,9,45,20
271,16,8,33,1,13,35,10,36,12,50
272,17,32,26,32,23,2,13,6,19,24
273,18,17,37,3,32,11,35,50,35,32
274,19,49,24,12,39,23,50,32,34,30
275,20,32,21,44,21,16,9,26,8,32
276,21,31,22,29,9,1,19,4,39,36
277,22,21,16,47,27,21,47,32,38,33
278,23,13,28,19,28,39,15,35,15,50
279,24,11,32,38,41,20,37,27,26,44
280,25,0,3,27,8,37,18,29,9,29
281,26,1,44,0,8,30,16,33,31,16
282,27,29,16,17,22,32,12,36,11,14
283,28,4,50,49,19,35,28,35,1,30
284,29,9,29,30,17,31,22,30,16,47
285,30,33,8,32,6,49,36,39,35,32
286,31,0,1,34,33,47,30,1,9,1
287,32,39,35,39,19,13,19,32,26,47
288,33,26,32,27,31,41,22,0,28,35
289,34,38,29,17,20,16,29,9,29,21
290,35,1,22,38,0,37,31,44,1,42
291,36,23,49,35,50,32,13,35,13,16
292,37,42,46,48,29,34,30,33,47,16
293,38,0,37,0,1,32,35,28,13,19
294,39,28,4,32,10,19,36,32,42,31
295,40,29,16,9,27,37,17,43,16,17
296,41,32,28,39,6,36,4,23,39,23
297,42,33,44,13,2,23,50,23,49,39
298,43,22,44,29,46,31,45,21,42,16
299,44,46,33,9,29,47,44,47,32,24
300,45,1,17,18,0,33,21,33,0,18
301,46,0,19,35,13,39,4,39,36,39
302,47,31,33,1,29,9,47,16,9,47
303,48,46,7,0,27,37,31,1,44,30
304,49,4,49,39,4,32,23,39,4,35
305,50,39,2,35,32,38,32,19,50,32
306,0,45,29,26,42,22,1,32,36,13
307,1,9,16,35,50,49,23,35,6,50
308,2,39,32,37,26,16,9,29,40,46
309,3,37,9,26,30,29,16,35,32,26
310,4,23,14,19,37,26,43,1,48,47
311,5,29,1,21,26,34,26,9,31,37
312,6,35,1,44,45,16,26,32,39,36
313,7,48,9,35,1,48,21,26,30,13
314,8,32,38,20,9,38,16,27,44,3
315,9,42,30,44,47,31,0,1,30,32
316,10,4,32,15,50,19,35,36,19,12
317,11,28,39,36,19,37,31,42,33,31
318,12,39,36,39,23,35,6,4,36,19
319,13,39,49,24,19,36,19,32,36,15
320,14,15,32,28,32,15,32,39,23,6
321,15,23,35,13,19,13,1,22,38,33
322,16,22,16,29,31,1,9,26,34,45
323,17,31,46,48,1,30,44,30,45,44
324,18,42,1,30,44,0,8,31,47,16
325,19,24,50,39,28,10,35,39,50,35
326,20,26,29,48,1,29,9,31,47,46
327,21,41,8,37,0,48,29,47,3,18
328,22,8,30,9,47,9,16,29,48,9
329,23,13,50,4,35,14,39,32,8,17
330,24,4,49,13,25,28,35,6,4,23
331,25,0,25,0,28,14,23,28,32,22
332,26,37,32,26,29,16,33,29,16,31
333,27,31,26,47,16,29,35,19,39,12
334,28,25,35,11,32,8,20,33,46,26
335,29,47,37,13,39,14,39,15,39,2
336,30,16,9,13,23,4,28,13,4,39
337,31,1,48,47,42,22,33,21,22,42
338,32,35,50,35,1,30,20,32,50,35
339,33,44,3,9,16,42,32,2,39,50
340,34,37,5,27,9,30,31,26,33,18
341,35,13,35,29,30,26,45,8,33,41
342,36,11,13,35,33,26,8,29,9,7
343,37,32,14,32,31,22,43,0,1,9
344,38,46,1,31,30,44,26,3,43,30
345,39,19,39,12,14,6,13,23,49,32
346,40,9,40,48,46,16,29,0,18,27
347,41,33,16,47,9,16,29,27,26,18
348,42,17,33,31,9,38,34,43,1,16
349,43,1,47,9,48,46,42,18,30,1
350,44,47,31,30,45,29,47,16,17,20
351,45,43,44,47,16,22,30,38,43,26
352,46,9,29,16,9,31,18,42,34,30
353,47,29,42,31,37,33,45,30,8,30
354,48,21,43,16,29,31,41,32,37,27
355,49,4,13,36,11,32,14,24,35,11
356,50,23,39,35,1,30,45,21,26,27
357,0,28,39,32,35,9,30,32,37,26
358,1,35,9,46,44,32,4,32,23,24
359,2,6,2,6,12,11,28,0,27,33
360,3,33,47,29,31,9,30,29,9,26
361,4,49,39,32,47,33,31,9,13,30
362,5,37,45,47,46,29,48,38,27,37
363,6,39,28,35,28,13,50,13,35,50
364,7,1,35,24,49,4,49,4,23,32
365,8,31,32,35,28,4,35,23,13,43
366,9,47,16,9,16,1,16,29,43,16
367,10,23,32,37,19,50,28,35,19,23
368,11,32,11,32,35,15,50,19,50,28
369,12,39,28,24,28,43,27,9,29,30
370,13,50,32,39,49,4,24,39,23,50
371,14,39,32,30,44,30,29,37,16,47
372,15,23,35,39,2,39,12,28,50,23
373,16,9,16,22,31,1,13,35,32,12
374,17,1,43,1,47,1,44,1,26,20
375,18,33,20,43,33,21,16,30,31,42
376,19,23,39,24,14,13,0,30,28,29
377,20,33,37,33,1,44,27,21,26,47
378,21,1,29,9,0,28,19,25,24,50
379,22,41,3,45,47,26,33,37,27,29
380,23,35,39,23,49,28,29,47,26,29
381,24,19,28,0,18,32,36,28,35,33
382,25,13,32,12,28,35,39,11,35,16
383,26,44,3,47,37,41,37,8,43,32
384,27,16,47,44,21,38,17,42,8,9
385,28,35,0,28,35,39,4,28,4,23
386,29,27,18,9,29,21,3,1,30,1
387,30,9,26,33,38,16,47,0,30,16
388,31,45,29,47,1,31,9,47,48,9
389,32,23,35,0,26,21,26,42,37,42
390,33,41,33,46,32,36,12,36,32,39
391,34,31,32,15,50,49,15,32,21,0
392,35,24,35,28,35,50,49,32,50,4
393,36,11,32,6,35,28,35,6,4,19
394,37,38,0,28,24,28,35,15,32,15
395,38,9,31,44,42,32,39,15,49,6
396,39,15,36,28,23,6,32,11,12,36
397,40,46,16,29,1,37,27,8,26,27
398,41,0,29,22,30,21,16,27,33,20
399,42,20,16,29,38,0,37,8,26,33
400,43,44,27,30,33,35,49,4,36,24
401,44,30,26,29,16,21,33,34,41,21
402,45,22,30,29,40,46,17,20,34,26
403,46,40,9,1,47,16,29,9,29,16
404,47,9,16,44,1,37,1,47,29,47
405,48,40,1,0,22,29,31,45,47,16
406,49,23,32,39,12,36,28,4,14,32
407,50,4,50,24,19,1,47,30,0,28
408,0,18,27,30,3,22,27,45,43,29
409,1,31,13,35,39,28,35,16,31,32
410,2,28,35,16,29,1,38,26,33,42
411,3,17,32,39,4,39,12,24,35,39
412,4,13,31,46,17,16,44,42,31,9
413,5,27,32,20,22,30,29,27,46,45
414,6,35,39,6,35,50,39,32,36,24
415,7,38,26,1,9,16,47,1,31,22
416,8,30,29,48,40,48,9,22,27,16
417,9,29,9,35,19,24,15,10,13,32
418,10,39,2,6,35,13,47,32,35,24
419,11,36,28,35,16,17,46,1,48,38
420,12,39,12,39,32,35,11,49,2,15
421,13,50,32,8,21,26,29,26,31,16
422,14,19,14,28,6,24,35,12,36,11
423,15,39,32,4,23,39,35,28,39,35
424,16,9,35,19,28,11,39,11,28,35
425,17,43,16,27,33,46,9,16,29,48
426,18,1,47,30,47,21,27,26,27,5
427,19,15,36,14,15,49,23,15,23,32
428,20,44,1,31,32,30,16,9,16,26
429,21,48,40,46,48,21,1,29,48,1
430,22,43,31,30,44,43,1,44,47,29
431,23,49,35,19,35,4,23,49,11,39
432,24,23,49,50,15,50,32,49,23,32
433,25,13,28,39,23,15,49,39,10,35
434,26,43,16,46,33,18,37,32,45,46
435,27,30,31,44,27,5,16,9,29,30
436,28,32,28,39,36,12,6,39,13,49
437,29,46,32,11,36,12,39,32,39,13
438,30,9,47,16,47,29,16,32,26,22
439,31,21,26,47,27,26,42,18,3,32
440,32,28,35,13,28,12,23,28,35,36
441,33,30,9,29,16,9,44,31,3,45
442,34,37,13,47,46,42,27,32,2,32
443,35,39,12,11,39,28,35,13,19,4
444,36,39,13,39,13,28,39,14,13,28
445,37,27,34,26,27,26,32,36,32,39
446,38,29,16,9,1,29,1,6,39,32
447,39,13,24,35,19,36,50,39,23,50
448,40,1,16,1,43,1,9,31,32,1
449,41,27,21,17,47,33,44,43,32,22
450,42,33,32,28,35,32,35,24,50,39
451,43,44,30,22,33,1,3,30,1,29
452,44,27,18,8,44,29,1,30,20,42
453,45,22,16,47,1,46,37,19,24,28
454,46,29,9,47,29,47,16,18,32,50
455,47,48,1,43,27,16,47,29,1,41
456,48,29,48,29,16,8,42,45,37,3
457,49,6,32,39,19,37,26,27,41,30
458,50,6,24,19,4,32,28,13,39,35
459,0,37,32,21,20,33,41,30,33,26
460,1,31,9,30,46,33,35,36,39,36
461,2,49,2,35,28,25,0,27,0,13
462,3,17,27,38,0,27,46,9,16,9
463,4,49,36,13,4,32,18,33,26,47
464,5,16,29,30,43,9,17,46,7,9
465,6,11,19,50,32,35,50,39,50,23
466,7,47,30,22,37,32,33,9,1,31
467,8,44,17,37,33,43,1,26,38,33
468,9,31,45,44,1,9,27,17,38,47
469,10,4,24,19,39,32,39,4,15,28
470,11,32,2,39,49,15,4,32,2,39
471,12,28,4,39,6,13,32,12,39,49
472,13,32,2,35,11,32,33,46,20,29
473,14,39,12,11,39,35,28,13,12,36
474,15,28,49,2,39,4,32,13,28,13
475,16,26,30,1,0,19,35,13,35,23
476,17,47,8,20,41,0,1,29,35,11
477,18,37,17,38,18,29,47,16,47,9
478,19,11,35,4,23,2,35,28,39,35
479,20,17,26,16,9,13,28,24,50,13
480,21,31,27,41,9,33,26,31,27,16
481,22,26,9,16,29,47,44,17,47,31
482,23,2,49,35,13,19,4,39,23,13
483,24,4,36,12,36,32,23,24,23,24
484,25,0,30,29,30,22,1,30,9,29
485,26,32,1,48,29,44,45,33,21,43
486,27,0,22,31,30,31,45,1,32,2
487,28,37,21,26,44,47,30,22,17,33
488,29,9,47,26,5,27,38,3,43,20
489,30,37,44,43,29,30,9,46,32,16
490,31,46,30,33,27,37,16,17,31,30
491,32,36,12,36,28,50,15,39,35,28
492,33,22,43,17,26,38,20,44,30,21
493,34,31,37,26,44,27,41,34,38,32
494,35,39,32,23,15,36,28,29,9,16
495,36,32,33,27,30,1,31,37,27,32
496,37,26,30,26,32,2,15,13,39,6
497,38,21,16,29,30,41,30,17,44,30
498,39,32,12,11,4,49,6,23,2,39
499,40,29,9,35,28,13,50,19,32,19
500,41,45,18,20,33,43,30,31,42,0
501,42,37,17,30,9,43,18,31,30,1
502,43,26,30,34,29,16,9,35,10,6
503,44,31,22,37,45,26,0,27,5,37
504,45,32,41,9,7,29,16,41,33,31
505,46,1,29,9,29,18,31,30,29,8
506,47,30,21,43,29,30,38,32,39,13
507,48,1,42,30,47,44,46,30,26,32
508,49,36,35,28,19,36,28,17,30,33
509,50,35,19,0,22,44,30,29,16,29
