,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
45,45,28,22,28,16,4,16,23,21,35
46,46,19,48,19,0,1,19,48,24,47
47,47,13,26,6,5,6,27,6,29,4
48,48,23,16,2,16,28,13,17,13,47
49,49,47,39,29,32,16,32,16,39,9
50,50,47,19,48,19,7,19,9,32,16
51,0,1,19,1,28,43,28,9,39,16
52,1,28,1,19,1,13,29,32,16,32
53,2,16,15,16,39,16,32,16,39,16
54,3,35,29,28,13,16,23,48,24,46
55,4,47,28,31,11,9,12,9,39,16
56,5,6,16,28,44,28,13,29,49,16
57,6,27,6,29,13,44,13,1,13,17
58,7,19,7,19,46,35,27,35,3,35
59,8,35,20,35,26,35,41,35,41,35
60,9,32,16,50,47,23,47,15,47,50
61,10,29,6,5,6,16,28,45,28,30
62,11,31,28,43,35,37,1,28,9,39
63,12,9,14,40,14,9,19,9,36,29
64,13,16,32,35,17,35,16,32,35,37
65,14,9,39,29,10,17,35,46,24,46
66,15,29,11,9,36,9,32,35,33,35
67,16,39,16,2,16,6,27,35,0,1
68,17,35,32,35,16,6,29,23,48,19
69,18,35,37,6,5,6,5,6,27,35
70,19,48,19,47,15,16,13,47,28,29
71,20,35,8,35,30,28,45,35,33,35
72,21,23,47,23,47,24,46,19,29,39
73,22,28,44,28,43,28,1,0,35,33
74,23,48,19,47,24,1,28,30,28,1
75,24,40,14,29,39,47,13,44,13,17
76,25,1,0,35,27,6,26,35,32,9
77,26,13,30,28,47,49,16,4,16,15
78,27,35,22,35,41,35,44,35,41,35
79,28,13,29,28,16,32,35,16,2,16
80,29,32,9,12,29,32,29,11,29,36
81,30,28,1,37,1,24,48,24,1,28
82,31,35,37,35,38,35,46,19,47,13
83,32,9,39,16,32,16,6,26,35,42
84,33,35,46,24,48,19,7,19,1,19
85,34,35,29,35,9,39,16,23,21,23
86,35,33,35,27,6,26,35,33,35,22
87,36,29,32,35,22,28,31,11,29,11
88,37,35,26,39,29,11,9,14,29,39
89,38,35,30,35,30,28,29,23,29,6
90,39,16,32,29,35,47,49,47,24,48
91,40,14,29,50,47,19,9,11,29,13
92,41,35,26,6,26,35,22,35,43,35
93,42,35,45,35,26,35,43,13,16,32
94,43,35,8,35,45,35,29,36,29,6
95,44,35,8,35,3,35,46,19,38,19
96,45,35,37,1,0,19,1,35,16,23
97,46,19,9,14,29,10,29,23,47,49
98,47,19,0,1,19,38,19,48,23,47
99,48,24,48,24,46,24,47,50,16,32
100,49,47,28,31,35,42,35,18,35,22
101,50,16,32,16,39,9,11,9,35,33
102,0,19,9,12,29,19,29,13,43,35
103,1,35,20,35,31,28,30,28,31,28
104,2,16,32,16,23,16,50,16,32,16
105,3,35,43,28,30,28,47,13,17,10
106,4,16,23,29,24,48,24,46,24,48
107,5,6,5,6,37,6,16,13,28,31
108,6,27,6,27,6,27,6,27,6,5
109,7,19,0,1,25,1,28,44,35,27
110,8,35,45,28,43,13,28,22,28,44
111,9,36,29,4,29,15,16,39,26,13
112,10,29,28,31,28,43,35,20,35,0
113,11,9,32,16,39,9,36,29,19,1
114,12,9,14,40,24,46,24,47,23,16
115,13,47,19,1,37,1,35,31,28,30
116,14,29,28,30,35,30,13,44,35,34
117,15,16,39,29,23,48,23,29,11,29
118,16,4,29,28,31,28,13,29,35,31
119,17,10,29,23,48,24,46,19,48,19
120,18,35,18,35,42,35,26,35,8,35
121,19,1,28,30,35,29,6,27,6,5
122,20,35,32,35,45,28,1,28,22,28
123,21,35,33,35,32,16,28,30,28,43
124,22,28,13,47,39,47,50,47,35,32
125,23,29,11,9,12,9,11,9,32,9
126,24,1,28,44,13,28,30,35,44,13
127,25,1,28,43,35,26,35,22,35,44
128,26,6,27,6,27,6,27,35,33,35
129,27,6,16,35,8,35,30,28,30,13
130,28,9,14,40,24,1,35,22,35,38
131,29,13,29,19,0,1,13,28,45,28
132,30,13,43,35,1,37,35,37,35,9
133,31,35,37,6,27,6,37,35,34,35
134,32,9,39,16,35,30,13,29,11,29
135,33,35,26,13,28,30,28,1,28,43
136,34,35,37,6,5,6,29,15,16,39
137,35,27,6,26,13,28,16,32,16,2
138,36,29,12,29,4,29,11,9,35,32
139,37,35,16,35,33,35,27,35,8,35
140,38,35,26,35,22,35,37,1,24,48
141,39,9,32,9,11,29,39,47,23,29
142,40,14,9,36,9,12,29,28,22,28
143,41,35,29,10,29,14,29,24,29,19
144,42,35,30,28,30,28,9,32,16,32
145,43,28,30,35,3,35,31,35,41,35
146,44,35,1,13,29,10,17,13,16,6
147,45,35,26,35,0,35,26,35,30,28
148,46,19,48,19,7,19,1,37,35,26
149,47,15,47,19,47,23,21,35,33,35
150,48,24,29,4,47,49,47,49,47,15
151,49,47,49,47,4,47,28,30,35,44
152,50,16,39,16,4,47,50,16,2,16
153,0,35,9,32,16,23,21,23,47,23
154,1,19,46,19,48,23,21,35,37,35
155,2,16,39,16,28,16,23,47,50,16
156,3,35,0,1,0,19,0,35,33,35
157,4,47,24,1,28,22,28,30,28,1
158,5,6,16,4,47,50,29,13,16,39
159,6,27,35,34,35,44,28,31,28,16
160,7,19,7,19,9,39,16,13,43,35
161,8,35,18,35,26,6,27,6,27,35
162,9,14,40,14,9,32,29,14,29,32
163,10,17,13,1,13,16,32,9,39,16
164,11,9,32,9,36,29,11,31,28,30
165,12,29,11,31,28,30,28,45,28,29
166,13,28,30,35,38,19,0,35,41,35
167,14,9,39,47,13,47,49,47,23,21
168,15,47,13,29,13,16,39,29,14,29
169,16,15,29,28,44,28,1,24,29,32
170,17,35,30,28,13,43,35,18,35,30
171,18,35,26,35,27,35,3,35,31,11
172,19,1,0,1,0,1,19,29,28,44
173,20,35,32,9,11,29,28,29,15,16
174,21,35,31,35,27,35,16,6,5,6
175,22,35,27,6,16,50,29,50,16,32
176,23,16,39,9,32,35,16,32,9,39
177,24,48,24,46,35,17,13,16,13,28
178,25,1,19,9,28,43,13,30,28,43
179,26,6,5,6,5,6,26,35,27,6
180,27,6,29,50,47,4,16,32,16,28
181,28,31,11,9,28,47,50,47,39,9
182,29,39,16,50,29,12,9,36,9,36
183,30,35,30,35,21,35,33,35,3,35
184,31,35,27,35,20,35,0,1,19,1
185,32,16,49,16,6,16,6,16,2,16
186,33,35,27,35,18,35,26,35,44,35
187,34,35,1,0,1,0,19,46,19,9
188,35,31,35,34,35,41,35,20,35,32
189,36,9,12,9,32,16,23,29,14,29
190,37,6,16,4,16,39,16,49,47,13
191,38,35,43,35,31,28,1,28,29,10
192,39,47,15,29,32,29,36,29,23,16
193,40,24,40,14,9,35,18,35,21,23
194,41,35,26,35,16,23,48,19,38,35
195,42,35,31,35,30,28,30,28,30,28
196,43,13,28,29,32,9,36,29,14,40
197,44,13,26,39,16,49,47,28,29,4
198,45,28,1,0,1,37,35,22,28,30
199,46,35,42,35,32,9,28,29,35,8
200,47,24,48,19,7,19,9,19,1,13
201,48,23,16,32,35,29,32,16,4,29
202,49,29,10,17,10,29,39,16,39,16
203,50,29,23,29,32,16,2,16,23,47
204,0,19,1,0,1,13,1,28,45,28
205,1,25,1,19,7,19,38,19,9,32
206,2,16,49,47,49,47,4,29,19,9
207,3,35,27,35,37,35,34,35,18,35
208,4,29,28,9,32,35,30,28,16,50
209,5,6,5,6,5,6,29,28,13,17
210,6,16,32,9,28,9,32,9,39,9
211,7,19,7,19,29,36,9,12,9,12
212,8,35,27,6,26,39,16,23,16,39
213,9,19,1,37,35,18,35,33,35,27
214,10,29,24,47,23,47,50,47,39,29
215,11,29,10,29,6,27,6,5,6,27
216,12,9,19,47,24,1,19,38,35,20
217,13,29,32,9,11,9,11,9,36,29
218,14,40,14,40,14,9,35,27,6,5
219,15,29,39,29,11,31,28,30,35,41
220,16,32,16,39,16,15,29,15,29,39
221,17,13,44,35,33,35,26,39,29,23
222,18,35,26,35,22,28,9,32,9,35
223,19,48,19,48,19,7,19,9,12,29
224,20,35,46,24,46,19,48,24,48,19
225,21,35,32,9,39,9,39,9,14,40
226,22,28,31,28,30,28,16,4,16,32
227,23,47,23,47,39,16,50,47,15,29
228,24,40,24,1,37,6,5,6,27,6
229,25,1,13,16,13,16,32,29,35,0
230,26,35,27,6,27,6,37,6,37,6
231,27,35,3,35,9,32,9,39,47,19
232,28,30,13,28,44,13,1,28,1,35
233,29,28,30,28,29,15,16,13,1,24
234,30,28,44,35,34,35,18,35,45,28
235,31,28,1,19,46,35,43,28,29,13
236,32,16,49,47,49,16,50,16,23,16
237,33,35,27,6,29,49,47,50,16,13
238,34,35,22,28,45,28,30,28,31,28
239,35,42,35,31,35,22,35,27,6,26
240,36,9,12,29,4,47,28,30,13,16
241,37,1,35,37,35,29,39,9,11,31
242,38,19,29,49,47,24,46,35,41,35
243,39,9,36,9,35,32,16,23,16,2
244,40,24,40,14,9,35,46,24,1,25
245,41,35,9,12,9,19,0,1,28,43
246,42,35,26,35,29,36,29,10,17,35
247,43,28,30,28,30,28,43,35,33,35
248,44,35,30,13,30,28,30,35,22,28
249,45,28,30,13,16,32,9,32,9,35
250,46,24,46,19,0,35,29,36,9,11
251,47,19,0,19,38,19,1,19,47,50
252,48,19,7,19,29,12,9,12,29,19
253,49,29,15,47,13,28,22,35,29,39
254,50,29,19,38,35,9,32,16,2,16
255,0,1,0,35,32,29,28,29,19,9
256,1,35,43,13,44,28,22,28,47,24
257,2,16,39,9,39,9,32,35,1,28
258,3,35,34,35,26,6,26,35,31,35
259,4,29,6,26,35,31,28,47,23,16
260,5,6,5,6,27,6,29,24,29,49
261,6,27,6,5,6,5,6,29,6,37
262,7,19,48,23,16,15,29,23,16,39
263,8,35,33,35,3,35,16,32,16,32
264,9,35,46,19,9,28,30,28,45,28
265,10,17,10,17,13,28,13,1,28,44
266,11,9,36,9,12,29,12,9,39,29
267,12,29,10,29,39,26,35,37,1,24
268,13,47,19,0,1,13,26,35,44,28
269,14,9,35,8,35,27,35,33,35,31
270,15,47,23,48,23,47,50,47,19,1
271,16,39,16,32,35,8,35,46,24,29
272,17,13,30,28,29,19,38,35,32,16
273,18,35,45,35,1,0,19,9,39,16
274,19,48,19,29,32,16,39,16,28,29
275,20,35,42,35,37,35,8,35,8,35
276,21,23,21,23,47,50,47,49,47,50
277,22,28,1,13,17,13,16,28,31,11
278,23,16,6,26,13,16,2,16,23,16
279,24,1,28,30,35,32,16,13,28,29
280,25,1,37,6,5,6,5,6,16,35
281,26,13,1,28,22,35,43,35,26,39
282,27,6,37,35,32,16,49,47,19,29
283,28,30,28,13,17,10,17,35,27,35
284,29,39,9,19,48,24,1,37,6,26
285,30,13,30,28,30,28,1,0,1,24
286,31,35,3,35,29,36,9,11,29,4
287,32,35,16,39,29,39,26,6,26,35
288,33,35,33,35,9,39,9,28,13,17
289,34,35,37,1,25,1,35,26,35,37
290,35,37,1,19,47,28,1,24,48,19
291,36,9,35,44,28,31,35,31,28,47
292,37,1,37,35,33,35,26,35,46,24
293,38,35,30,28,29,15,47,49,16,32
294,39,9,11,9,39,47,50,47,49,47
295,40,14,40,24,40,24,1,35,17,35
296,41,35,32,16,32,35,9,11,9,32
297,42,35,1,0,1,28,45,35,32,16
298,43,28,9,39,9,19,46,19,0,1
299,44,28,43,28,29,39,29,49,47,19
300,45,35,37,35,27,35,43,35,45,28
301,46,35,29,50,47,19,7,19,48,23
302,47,28,30,28,16,32,16,32,16,35
303,48,19,47,49,47,23,29,19,47,50
304,49,47,28,29,39,16,2,16,35,46
305,50,47,50,16,23,48,24,1,28,31
306,0,19,1,28,31,28,47,23,47,49
307,1,24,47,4,29,6,29,12,9,32
308,2,16,50,16,32,16,4,47,19,38
309,3,35,34,35,31,28,13,43,13,44
310,4,47,15,29,32,16,13,17,10,17
311,5,6,27,6,16,39,16,39,16,39
312,6,26,35,27,35,3,35,21,23,29
313,7,19,47,28,9,39,9,11,9,32
314,8,35,9,32,16,13,30,35,32,9
315,9,12,9,32,16,32,29,6,27,6
316,10,17,10,17,35,30,35,34,35,29
317,11,29,23,29,11,31,11,9,19,29
318,12,9,32,29,49,29,35,32,16,32
319,13,26,35,32,16,32,16,23,16,32
320,14,40,24,46,35,33,35,37,35,9
321,15,16,23,21,35,0,19,1,25,1
322,16,15,16,39,26,13,26,13,16,4
323,17,10,17,10,17,35,43,35,33,35
324,18,35,26,35,0,35,32,9,11,9
325,19,7,19,1,19,48,19,7,19,48
326,20,35,30,35,37,6,5,6,5,6
327,21,35,30,28,30,28,30,28,22,35
328,22,28,31,35,37,6,29,39,16,13
329,23,29,4,47,19,38,35,8,35,32
330,24,48,24,48,19,47,23,21,23,29
331,25,1,28,1,19,9,14,40,24,29
332,26,39,29,24,48,24,29,14,29,4
333,27,35,32,29,36,29,13,44,13,28
334,28,30,28,1,0,35,26,35,32,16
335,29,28,44,13,43,28,45,35,37,6
336,30,13,47,15,16,32,16,39,16,6
337,31,28,45,35,3,35,0,1,19,7
338,32,35,41,35,27,6,37,1,13,17
339,33,35,3,35,26,6,29,6,16,28
340,34,35,3,35,37,35,43,28,29,12
341,35,43,35,42,35,27,6,16,32,29
342,36,9,39,9,28,9,35,42,35,46
343,37,35,31,35,31,35,41,35,26,6
344,38,19,1,28,30,28,47,28,30,28
345,39,16,32,35,1,25,1,19,1,35
346,40,24,29,10,29,36,29,28,29,13
347,41,35,46,24,1,19,38,19,48,23
348,42,35,30,28,31,35,33,35,45,28
349,43,35,37,35,32,16,35,1,13,47
350,44,13,28,30,35,32,9,39,29,11
351,45,28,29,6,5,6,16,23,16,28
352,46,24,29,4,29,35,9,11,9,36
353,47,13,26,35,1,25,1,37,1,0
354,48,19,48,24,48,23,48,23,47,28
355,49,29,49,16,50,29,36,9,28,1
356,50,47,39,16,23,16,39,47,49,47
357,0,19,9,12,9,39,47,15,16,32
358,1,28,9,14,29,39,16,35,30,28
359,2,16,23,48,23,29,32,16,39,29
360,3,35,32,9,32,16,28,45,28,1
361,4,47,24,40,24,47,4,47,50,29
362,5,6,16,32,29,12,29,6,37,35
363,6,26,35,41,35,18,35,41,35,9
364,7,19,7,19,1,19,1,35,27,6
365,8,35,9,12,29,36,29,10,29,32
366,9,12,9,36,29,28,9,28,30,28
367,10,17,35,45,35,26,35,1,19,9
368,11,31,35,22,28,13,44,35,30,28
369,12,9,11,31,11,9,19,9,36,9
370,13,29,32,35,18,35,34,35,34,35
371,14,40,24,40,14,9,36,29,49,47
372,15,16,4,16,6,5,6,16,39,9
373,16,32,29,14,29,28,30,28,30,28
374,17,13,17,13,28,1,35,20,35,42
375,18,35,30,28,16,39,16,32,9,36
376,19,1,13,47,4,47,28,31,35,30
377,20,35,30,35,32,16,23,47,19,47
378,21,23,47,28,30,35,27,35,45,28
379,22,28,1,24,29,28,1,19,38,35
380,23,21,23,16,28,31,28,31,28,16
381,24,1,37,35,41,35,27,6,16,32
382,25,1,19,7,19,7,19,46,19,48
383,26,39,9,19,7,19,9,36,9,39
384,27,6,29,39,9,11,29,28,30,35
385,28,30,35,32,16,15,16,49,29,35
386,29,11,9,28,31,28,29,11,29,28
387,30,35,26,6,27,6,29,28,1,0
388,31,28,16,39,9,36,9,32,29,32
389,32,29,23,16,23,16,4,47,23,16
390,33,35,33,35,42,35,33,35,0,35
391,34,35,44,28,13,17,13,47,28,30
392,35,27,35,30,28,29,4,16,32,16
393,36,9,11,9,39,16,39,9,12,9
394,37,1,0,19,46,35,45,28,30,28
395,38,19,0,19,0,19,48,23,21,23
396,39,16,39,16,32,35,31,11,9,36
397,40,14,29,50,16,28,31,11,9,12
398,41,35,45,35,33,35,41,35,27,35
399,42,35,31,11,9,11,29,15,29,4
400,43,13,47,23,21,35,32,9,36,9
401,44,35,16,23,21,23,16,2,16,4
402,45,28,1,28,31,35,31,11,9,36
403,46,24,46,35,46,19,48,23,47,50
404,47,49,47,50,47,24,47,39,16,13
405,48,19,29,11,9,19,38,19,7,19
406,49,29,12,29,39,29,11,9,39,9
407,50,29,15,47,23,21,23,16,28,47
408,0,19,48,23,21,23,16,39,16,23
409,1,0,1,19,46,19,0,1,28,47
410,2,16,15,16,32,9,36,9,36,9
411,3,35,20,35,37,35,32,9,11,9
412,4,29,4,16,39,26,35,43,13,26
413,5,6,29,13,29,10,29,23,47,23
414,6,29,12,9,32,9,32,35,32,16
415,7,19,0,1,13,43,28,29,36,9
416,8,35,18,35,43,35,44,28,1,0
417,9,39,16,13,29,23,48,24,46,24
418,10,17,10,29,14,9,39,47,23,29
419,11,9,39,16,6,37,6,26,35,44
420,12,9,28,29,28,43,13,1,35,1
421,13,43,28,31,35,33,35,9,32,16
422,14,9,36,29,36,29,32,29,39,47
423,15,29,50,47,4,29,14,9,12,29
424,16,23,16,32,9,39,16,39,29,28
425,17,13,47,39,47,49,16,13,1,19
426,18,35,42,35,34,35,21,23,47,19
427,19,9,32,29,36,9,14,40,24,47
428,20,35,16,39,16,49,16,28,30,28
429,21,35,37,35,16,32,9,28,30,28
430,22,35,31,11,29,12,9,19,7,19
431,23,21,35,26,35,38,35,41,35,29
432,24,48,23,16,23,16,15,16,2,16
433,25,1,19,48,19,48,24,29,4,16
434,26,35,21,35,41,35,1,28,1,19
435,27,6,27,6,27,6,26,6,16,49
436,28,1,0,1,0,1,37,6,27,6
437,29,35,43,28,1,37,6,27,35,31
438,30,13,30,28,22,28,47,4,16,32
439,31,28,22,35,0,1,24,1,28,30
440,32,16,32,35,29,14,29,14,9,32
441,33,35,33,35,3,35,17,13,17,13
442,34,35,26,35,31,28,45,35,20,35
443,35,38,19,48,23,16,32,16,6,27
444,36,9,36,9,14,9,14,29,28,30
445,37,35,29,39,29,15,47,49,29,10
446,38,35,8,35,16,39,9,36,29,12
447,39,16,23,21,23,47,23,21,35,31
448,40,14,40,24,46,35,33,35,42,35
449,41,35,3,35,29,35,31,35,33,35
450,42,35,42,35,9,36,29,32,16,32
451,43,28,22,28,1,28,22,35,30,28
452,44,13,47,15,29,36,29,19,7,19
453,45,35,33,35,42,35,26,39,29,39
454,46,24,48,24,46,19,1,25,1,35
455,47,28,47,4,16,32,9,32,9,12
456,48,19,1,13,44,13,44,35,43,13
457,49,47,49,47,49,47,50,47,35,16
458,50,47,28,13,28,13,26,35,9,39
459,0,1,35,33,35,44,35,33,35,32
460,1,0,35,27,35,33,35,8,35,31
461,2,16,4,29,28,31,35,30,28,1
462,3,35,34,35,44,13,44,13,26,35
463,4,16,39,16,32,35,20,35,17,13
464,5,6,5,6,26,39,47,15,47,4
465,6,37,35,46,19,0,1,19,29,23
466,7,19,29,10,29,50,47,49,47,28
467,8,35,44,28,30,28,9,39,16,28
468,9,39,9,28,9,14,40,14,9,36
469,10,29,50,16,23,29,19,48,24,40
470,11,9,19,48,19,48,24,46,19,48
471,12,29,6,26,6,27,6,37,1,37
472,13,29,28,1,25,1,28,29,10,29
473,14,29,36,9,32,35,33,35,8,35
474,15,47,49,47,39,9,14,29,39,47
475,16,23,47,24,47,23,47,15,47,39
476,17,10,29,49,16,32,29,6,26,35
477,18,35,27,35,33,35,44,13,29,49
478,19,48,24,46,19,46,19,46,19,48
479,20,35,30,28,1,0,19,48,23,47
480,21,23,16,39,9,39,16,32,29,28
481,22,28,30,35,27,35,16,32,16,35
482,23,16,15,47,39,29,36,29,6,26
483,24,48,23,47,50,47,19,1,24,48
484,25,1,24,29,24,1,24,47,13,1
485,26,13,1,28,43,35,31,35,45,35
486,27,35,33,35,45,35,27,6,26,6
487,28,1,0,19,7,19,48,23,29,50
488,29,12,9,28,16,39,16,39,47,15
489,30,28,13,1,37,1,28,22,28,29
490,31,11,31,35,1,37,1,25,1,35
491,32,16,2,16,23,21,23,29,28,45
492,33,35,41,35,42,35,21,23,16,39
493,34,35,45,28,1,37,1,25,1,28
494,35,47,50,47,4,16,49,47,13,16
495,36,9,11,9,32,35,21,23,47,50
496,37,1,25,1,37,6,5,6,27,35
497,38,19,29,50,47,19,29,11,31,28
498,39,29,12,29,10,17,13,29,50,47
499,40,14,9,32,29,50,47,49,47,49
500,41,35,33,35,27,6,5,6,27,6
501,42,35,45,35,16,2,16,28,47,13
502,43,28,30,35,3,35,32,16,32,29
503,44,35,37,6,27,6,27,6,5,6
504,45,35,30,13,16,4,47,28,47,28
505,46,24,48,19,0,1,25,1,37,1
506,47,49,16,6,26,39,16,15,47,15
507,48,23,48,19,1,28,29,11,9,32
508,49,29,15,47,4,29,36,29,13,47
509,50,47,50,29,32,16,32,29,28,1
