,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
167,14,28,19,0,26,18,29,9,16,29
168,15,35,23,15,6,39,23,19,1,3
169,16,26,32,49,39,32,28,35,33,20
170,17,32,39,6,35,13,35,9,29,26
171,18,46,48,29,48,7,38,48,9,46
172,19,25,28,13,32,39,13,28,25,35
173,20,33,16,9,29,0,25,24,23,32
174,21,33,30,26,47,1,30,44,27,26
175,22,3,41,30,13,19,13,6,50,4
176,23,19,0,31,16,29,16,30,47,0
177,24,28,36,32,12,28,37,0,28,35
178,25,0,8,18,27,31,16,33,20,41
179,26,30,9,16,35,10,6,32,39,6
180,27,37,17,27,33,47,41,38,0,13
181,28,37,18,37,32,50,32,17,30,22
182,29,9,33,46,8,33,16,9,33,30
183,30,26,1,19,11,32,23,49,23,49
184,31,33,42,27,9,31,17,34,8,27
185,32,13,50,13,1,3,45,43,16,9
186,33,34,31,1,30,22,9,26,44,32
187,34,30,13,10,32,46,44,16,47,34
188,35,13,49,23,4,28,32,6,4,49
189,36,12,13,49,28,0,46,30,8,22
190,37,32,39,28,32,28,50,6,14,32
191,38,7,29,44,45,32,13,50,23,6
192,39,6,36,13,35,28,13,10,13,35
193,40,9,31,43,34,29,16,35,14,39
194,41,27,42,16,30,45,26,1,40,29
195,42,30,29,47,1,31,44,20,27,47
196,43,31,30,16,27,5,26,34,1,29
197,44,1,48,47,21,30,32,26,32,30
198,45,20,27,32,4,35,28,19,28,23
199,46,1,44,41,22,13,32,14,4,10
200,47,29,30,44,22,21,3,46,20,41
201,48,47,27,33,0,27,47,16,29,16
202,49,36,19,0,13,35,39,32,1,42
203,50,14,13,50,12,11,36,10,23,39
204,0,17,31,30,22,29,38,37,33,26
205,1,43,26,27,37,32,23,39,32,3
206,2,39,28,36,39,50,19,50,35,6
207,3,32,6,50,28,4,15,32,21,32
208,4,14,11,49,23,32,14,13,32,27
209,5,37,46,21,33,35,11,32,39,12
210,6,35,39,36,39,36,39,35,13,49
211,7,47,31,20,27,30,27,29,48,7
212,8,16,9,38,8,46,26,27,31,32
213,9,29,44,18,29,16,47,13,35,36
214,10,11,19,39,12,39,13,28,50,15
215,11,39,35,11,39,11,39,32,36,14
216,12,39,23,39,6,1,38,43,32,36
217,13,28,6,4,39,15,32,2,39,36
218,14,36,14,39,36,11,39,19,24,25
219,15,32,28,25,28,39,28,15,13,23
220,16,29,31,22,31,44,17,26,16,47
221,17,31,47,26,0,24,28,35,0,46
222,18,31,26,32,28,35,16,0,19,24
223,19,23,50,4,13,11,12,14,32,23
224,20,16,9,29,9,29,47,1,30,26
225,21,46,31,0,3,31,9,16,9,31
226,22,30,42,37,13,22,31,44,34,9
227,23,32,35,0,26,29,16,47,9,16
228,24,6,39,13,19,13,28,13,32,10
229,25,24,23,35,19,13,10,28,23,15
230,26,30,45,13,25,28,39,2,13,28
231,27,16,9,29,1,16,30,32,11,49
232,28,13,39,12,19,11,39,23,50,13
233,29,9,34,20,27,5,16,47,48,47
234,30,47,16,37,1,31,30,9,29,30
235,31,22,37,32,35,13,25,28,35,28
236,32,50,4,49,32,15,24,19,28,13
237,33,37,0,7,38,29,16,35,6,12
238,34,33,26,0,17,32,50,28,35,39
239,35,23,50,39,6,35,19,32,36,32
240,36,12,39,36,6,32,19,39,14,35
241,37,0,28,0,19,28,0,28,13,47
242,38,48,40,9,29,9,35,6,39,14
243,39,15,36,50,23,19,11,23,50,35
244,40,48,40,48,47,45,17,26,21,26
245,41,32,14,11,36,32,1,29,34,22
246,42,31,1,22,26,22,45,44,22,30
247,43,46,26,29,5,27,37,26,46,18
248,44,20,43,16,47,43,31,29,28,19
249,45,30,45,32,29,5,37,13,1,26
250,46,47,46,31,13,24,49,23,24,19
251,47,22,20,34,26,42,27,38,9,29
252,48,7,29,31,1,16,27,26,32,35
253,49,32,16,37,0,9,35,28,39,50
254,50,23,13,35,14,12,28,19,28,24
255,0,26,9,16,47,43,9,29,1,29
256,1,38,3,8,42,17,33,37,13,28
257,2,4,12,11,36,35,19,11,35,49
258,3,21,9,30,31,30,37,35,28,13
259,4,13,28,19,39,36,11,10,36,39
260,5,26,33,8,46,47,16,30,43,30
261,6,24,19,39,12,39,12,6,39,14
262,7,48,38,32,50,39,11,12,28,6
263,8,37,38,33,37,30,1,29,9,16
264,9,22,31,1,29,27,29,0,32,39
265,10,49,15,50,13,15,23,28,39,12
266,11,19,13,30,29,16,33,32,27,21
267,12,28,50,15,35,16,35,49,19,35
268,13,50,13,15,23,49,24,0,28,25
269,14,36,32,17,31,22,41,34,33,9
270,15,23,24,49,50,4,24,39,35,11
271,16,5,29,47,41,44,22,32,35,28
272,17,9,47,30,27,46,20,33,26,30
273,18,38,17,30,1,48,38,1,35,13
274,19,15,32,39,35,28,35,28,49,15
275,20,8,29,26,5,27,30,47,37,17
276,21,16,29,46,8,22,30,26,1,43
277,22,27,47,30,44,30,32,28,35,23
278,23,39,36,4,23,15,32,6,32,22
279,24,28,39,13,49,15,23,39,28,4
280,25,28,39,11,35,28,39,32,8,17
281,26,22,8,21,29,9,47,33,26,29
282,27,44,30,32,6,49,24,23,39,36
283,28,19,49,13,39,4,50,28,23,35
284,29,47,46,1,16,9,45,8,33,1
285,30,9,29,38,33,38,29,27,16,47
286,31,26,38,30,22,33,26,17,38,26
287,32,8,21,33,17,31,16,9,29,31
288,33,41,43,33,38,21,31,30,16,30
289,34,37,26,45,8,33,16,27,37,31
290,35,24,50,39,10,4,39,28,12,36
291,36,32,36,4,50,39,32,12,32,12
292,37,1,47,21,42,37,20,27,5,29
293,38,47,16,17,34,16,29,9,32,23
294,39,49,32,15,23,4,39,12,39,32
295,40,47,45,1,43,32,50,19,39,50
296,41,26,18,9,33,42,20,0,34,16
297,42,31,38,27,30,13,43,1,48,47
298,43,33,31,32,19,28,15,13,19,28
299,44,30,3,29,1,27,32,28,0,46
300,45,37,8,34,0,31,1,20,29,40
301,46,3,43,16,1,0,1,40,47,1
302,47,29,26,1,29,9,16,44,47,13
303,48,47,26,27,26,38,1,16,26,0
304,49,6,1,30,43,17,1,20,42,43
305,50,23,4,39,11,50,19,39,10,24
306,0,28,11,39,12,19,14,19,50,19
307,1,9,29,35,19,25,19,35,39,13
308,2,32,26,27,41,42,32,39,35,29
309,3,32,27,9,29,47,9,7,47,38
310,4,2,32,37,13,45,9,32,26,22
311,5,29,30,26,16,9,31,29,31,22
312,6,35,23,35,39,36,15,13,32,35
313,7,48,38,1,9,37,8,22,45,31
314,8,26,38,48,47,29,9,16,31,37
315,9,29,26,30,1,7,1,43,37,17
316,10,23,39,35,6,35,19,0,30,45
317,11,12,35,50,23,24,28,15,39,36
318,12,14,39,23,14,11,36,24,28,36
319,13,24,49,14,39,6,28,32,14,24
320,14,12,32,36,19,36,39,32,26,21
321,15,36,11,32,36,11,39,23,39,50
322,16,35,33,37,16,29,16,47,42,41
323,17,44,17,26,29,45,29,7,29,16
324,18,26,1,31,1,0,47,37,42,1
325,19,15,23,39,32,39,4,39,12,32
326,20,34,29,31,21,31,45,30,27,20
327,21,26,42,26,42,30,47,28,0,32
328,22,42,38,34,0,28,39,50,32,39
329,23,24,10,35,39,14,19,13,35,39
330,24,49,28,36,12,39,6,1,30,31
331,25,35,39,32,39,32,19,0,48,38
332,26,42,1,45,1,45,16,17,21,34
333,27,1,33,21,33,43,30,31,27,30
334,28,14,10,12,11,35,9,47,16,27
335,29,16,31,30,31,43,47,29,47,16
336,30,9,1,35,28,13,28,15,32,26
337,31,26,33,26,21,31,33,34,31,26
338,32,37,33,30,45,30,31,30,32,4
339,33,42,26,16,26,30,22,9,47,9
340,34,27,37,16,29,46,31,16,29,16
341,35,9,16,9,16,46,26,29,16,35
342,36,12,35,28,39,12,39,35,39,24
343,37,27,0,27,30,31,27,43,29,35
344,38,16,5,27,42,33,3,16,9,16
345,39,35,33,9,29,26,32,18,34,32
346,40,1,28,13,29,22,30,37,17,22
347,41,31,8,37,19,24,25,0,28,6
348,42,26,31,9,16,9,1,32,26,30
349,43,33,37,47,29,47,9,45,47,16
350,44,1,40,9,48,1,7,29,16,9
351,45,34,22,41,37,44,1,47,26,37
352,46,1,29,45,22,43,16,47,48,16
353,47,28,19,28,32,36,4,12,15,23
354,48,0,43,30,45,20,42,16,31,41
355,49,28,12,11,14,24,28,32,18,8
356,50,24,28,50,24,19,28,50,49,32
357,0,33,45,9,38,32,12,39,50,4
358,1,48,29,21,27,47,48,1,30,8
359,2,39,50,39,13,39,50,15,4,11
360,3,9,33,27,38,1,43,33,30,8
361,4,24,13,2,23,39,32,46,27,37
362,5,29,44,26,41,44,1,8,43,30
363,6,35,19,11,36,49,39,32,2,39
364,7,1,33,30,33,46,21,43,33,43
365,8,30,44,26,38,48,9,29,13,16
366,9,30,22,31,1,31,29,7,1,35
367,10,19,24,13,32,44,30,44,1,30
368,11,28,16,35,6,35,10,32,42,45
369,12,35,28,19,39,50,19,28,39,50
370,13,0,42,26,16,47,26,46,26,17
371,14,28,35,12,11,12,11,32,31,47
372,15,28,13,29,30,31,42,30,16,1
373,16,9,29,26,44,31,1,26,3,33
374,17,31,21,33,26,41,26,47,33,9
375,18,8,0,48,1,9,47,30,1,35
376,19,25,19,23,13,39,15,39,32,39
377,20,38,0,48,1,29,22,45,26,29
378,21,33,3,26,5,37,30,33,8,31
379,22,43,1,38,44,30,44,9,29,9
380,23,49,4,28,39,32,43,30,29,43
381,24,28,36,39,11,36,11,28,32,37
382,25,28,32,4,14,19,50,36,28,39
383,26,9,35,23,39,35,32,39,12,19
384,27,17,33,27,34,20,21,48,21,9
385,28,0,19,13,28,35,16,37,21,47
386,29,44,38,27,30,32,11,28,32,39
387,30,9,16,29,1,47,31,47,9,48
388,31,30,43,17,43,28,12,14,35,9
389,32,4,39,49,39,49,35,10,39,23
390,33,30,31,20,37,31,20,31,1,30
391,34,3,45,29,13,15,39,23,36,11
392,35,28,50,35,28,12,39,50,49,4
393,36,4,39,15,39,32,39,15,23,39
394,37,44,30,1,28,11,36,14,32,31
395,38,31,26,33,37,27,26,9,30,43
396,39,10,35,28,35,19,35,39,12,11
397,40,29,9,29,48,47,9,31,20,9
398,41,21,47,33,35,11,12,39,32,50
399,42,20,21,26,37,44,26,44,34,30
400,43,30,45,34,41,42,30,29,9,16
401,44,34,26,29,41,16,31,37,47,43
402,45,46,48,1,3,43,18,37,30,43
403,46,17,29,5,27,21,30,37,20,32
404,47,16,9,29,16,30,47,29,43,30
405,48,1,35,0,19,12,50,15,13,12
406,49,12,36,11,19,11,35,49,28,25
407,50,23,19,36,15,6,35,33,45,20
408,0,37,27,32,33,26,47,48,47,44
409,1,43,33,26,31,26,27,3,47,40
410,2,23,11,32,39,4,19,36,19,35
411,3,30,31,26,30,9,27,33,44,17
412,4,35,28,24,23,12,4,14,35,32
413,5,27,33,9,33,8,9,26,38,22
414,6,23,28,35,23,14,32,4,32,2
415,7,38,9,27,38,27,17,16,27,16
416,8,46,26,3,26,32,26,30,28,39
417,9,16,26,16,47,43,32,49,32,18
418,10,19,15,23,15,32,2,39,4,2
419,11,39,32,30,44,1,47,26,45,1
420,12,39,50,14,39,50,49,50,39,23
421,13,30,32,39,2,32,19,39,6,35
422,14,32,11,39,19,13,30,1,46,1
423,15,28,35,14,12,14,32,37,9,1
424,16,13,32,23,4,14,12,11,19,1
425,17,32,28,39,28,13,35,19,49,12
426,18,30,45,26,45,31,26,30,33,18
427,19,24,10,13,24,32,35,33,26,18
428,20,22,41,43,1,35,28,13,10,23
429,21,31,41,16,26,31,43,1,46,30
430,22,34,26,17,1,30,47,0,1,26
431,23,39,32,35,16,47,20,31,22,1
432,24,19,37,31,45,38,34,22,38,30
433,25,37,29,17,37,30,26,37,33,32
434,26,27,21,45,16,27,38,27,37,31
435,27,17,27,45,37,41,21,32,28,50
436,28,29,22,44,16,29,9,16,31,16
437,29,31,33,35,49,6,35,49,28,26
438,30,16,26,29,27,26,42,38,32,6
439,31,20,16,37,3,18,37,25,35,32
440,32,30,41,37,33,35,19,32,39,32
441,33,26,8,27,5,37,8,30,47,1
442,34,43,16,47,48,9,16,3,33,34
443,35,0,32,15,35,28,1,30,43,32
444,36,13,49,13,15,4,14,36,32,39
445,37,42,0,42,18,37,30,9,26,44
446,38,17,8,33,21,33,1,44,1,44
447,39,23,35,28,35,19,1,19,32,36
448,40,29,9,16,45,30,16,9,21,27
449,41,43,29,31,29,33,35,23,28,0
450,42,26,27,32,39,23,35,6,11,28
451,43,46,31,46,42,20,17,8,3,22
452,44,26,17,9,33,27,45,27,16,26
453,45,32,15,4,39,32,35,29,5,29
454,46,32,42,45,33,46,34,26,33,30
455,47,16,47,29,34,18,38,33,44,17
456,48,29,46,9,32,4,39,4,39,6
457,49,23,28,50,15,23,4,32,11,39
458,50,32,6,35,9,40,47,44,43,30
459,0,33,17,1,16,29,27,34,26,9
460,1,30,42,16,35,9,16,26,37,45
461,2,15,24,35,29,31,34,26,16,27
462,3,17,16,9,16,26,27,37,27,26
463,4,19,39,6,35,39,32,30,47,16
464,5,37,27,5,29,17,26,8,18,17
465,6,35,28,49,35,39,50,11,32,14
466,7,29,47,30,45,16,22,8,30,47
467,8,22,30,45,18,8,34,32,33,9
468,9,38,29,9,22,29,44,3,26,30
469,10,4,24,49,4,13,4,15,49,6
470,11,32,12,35,16,35,23,49,15,12
471,12,36,39,13,50,23,32,28,19,49
472,13,15,39,12,32,8,0,28,24,37
473,14,35,16,37,32,23,50,35,32,19
474,15,23,39,36,19,32,11,39,36,11
475,16,35,15,6,23,12,11,35,6,32
476,17,20,1,48,46,38,46,34,30,16
477,18,30,38,9,1,33,9,31,9,16
478,19,36,11,50,32,41,27,42,31,1
479,20,32,39,36,32,39,15,32,36,19
480,21,34,30,1,37,20,32,29,44,18
481,22,41,18,9,3,43,47,44,13,35
482,23,39,35,11,39,28,14,35,23,32
483,24,50,35,39,28,6,23,50,32,11
484,25,19,28,0,24,19,35,24,50,28
485,26,30,37,34,37,33,35,29,16,33
486,27,33,17,41,30,17,41,32,6,50
487,28,13,10,49,23,32,36,15,39,23
488,29,47,9,7,1,44,1,29,16,35
489,30,29,28,35,23,50,23,36,39,11
490,31,20,37,29,46,20,0,28,43,32
491,32,49,13,4,13,32,23,24,49,13
492,33,1,33,38,27,37,33,32,1,30
493,34,31,32,36,39,49,50,35,13,24
494,35,19,28,11,28,37,16,47,29,1
495,36,39,24,0,3,45,30,1,46,1
496,37,29,40,29,48,29,35,23,50,24
497,38,29,16,21,47,30,29,16,29,1
498,39,10,6,32,36,12,36,23,49,32
499,40,48,46,0,44,17,37,27,43,26
500,41,18,17,30,43,44,1,32,30,26
501,42,30,31,37,27,30,1,9,29,47
502,43,27,20,29,9,16,29,16,17,20
503,44,1,47,44,32,50,13,49,32,37
504,45,26,9,34,38,32,49,28,14,28
505,46,20,0,24,19,36,32,44,30,1
506,47,9,31,43,31,21,42,30,43,26
507,48,0,37,21,26,16,29,1,48,1
508,49,23,35,10,50,39,15,35,36,32
509,50,13,39,12,13,49,32,11,35,13
