,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
73,22,35,21,35,26,39,29,4,29,11
74,23,48,19,7,19,29,14,40,14,9
75,24,48,24,29,11,31,35,20,35,8
76,25,1,24,40,24,48,19,46,24,40
77,26,6,5,6,26,39,47,19,1,25
78,27,35,32,9,39,16,39,16,39,16
79,28,9,39,29,11,29,13,29,28,30
80,29,23,21,23,29,14,9,14,29,11
81,30,35,16,32,9,36,29,10,17,35
82,31,35,26,35,27,6,26,13,44,28
83,32,16,50,47,19,48,23,47,50,47
84,33,35,27,6,16,32,35,37,35,41
85,34,35,26,35,16,39,9,32,9,12
86,35,44,35,47,49,16,28,13,30,28
87,36,29,50,47,24,48,19,7,19,1
88,37,1,28,31,35,33,35,1,13,44
89,38,35,22,35,45,35,44,13,28,1
90,39,29,49,47,23,47,50,16,28,31
91,40,14,40,14,9,39,26,35,27,35
92,41,35,41,35,44,35,1,0,19,0
93,42,35,26,13,1,19,47,49,16,35
94,43,13,1,0,19,46,35,47,13,28
95,44,13,44,35,44,35,34,35,43,35
96,45,28,1,37,35,38,35,3,35,21
97,46,35,18,35,30,28,29,50,47,19
98,47,13,16,39,9,12,9,39,16,49
99,48,19,47,13,29,23,21,35,33,35
100,49,29,10,29,12,29,15,47,50,47
101,50,29,28,43,35,31,35,9,11,29
102,0,1,28,30,28,30,28,30,28,31
103,1,25,1,28,31,28,43,28,30,28
104,2,16,39,16,23,47,49,16,15,47
105,3,35,18,35,1,35,1,13,1,28
106,4,29,10,17,35,3,35,38,19,46
107,5,6,27,6,27,6,27,6,27,35
108,6,27,6,26,35,26,35,42,35,34
109,7,19,48,24,1,19,38,19,29,15
110,8,35,26,35,46,24,48,19,47,50
111,9,36,9,19,29,6,37,35,30,28
112,10,17,10,29,15,16,39,9,36,29
113,11,31,28,29,36,9,39,16,49,16
114,12,9,32,35,0,1,0,35,33,35
115,13,28,29,35,46,35,9,35,27,6
116,14,9,12,9,36,29,28,30,28,22
117,15,16,32,9,28,30,35,21,35,8
118,16,49,47,49,47,15,47,49,29,19
119,17,13,28,30,35,20,35,26,13,47
120,18,35,44,13,1,19,38,35,26,35
121,19,48,24,47,13,17,35,27,35,44
122,20,35,33,35,41,35,8,35,44,35
123,21,23,47,49,47,19,48,24,47,19
124,22,28,30,28,1,28,9,35,26,35
125,23,48,24,47,28,47,35,27,35,37
126,24,47,49,16,39,26,35,45,28,31
127,25,1,24,48,23,48,19,48,19,48
128,26,35,17,13,47,39,29,28,45,35
129,27,6,27,6,27,35,18,35,26,35
130,28,1,35,31,28,22,35,21,23,48
131,29,35,45,35,26,35,33,35,26,35
132,30,28,1,37,1,37,6,29,28,29
133,31,11,9,39,9,19,48,24,48,19
134,32,9,36,29,32,29,11,31,28,1
135,33,35,44,13,47,23,29,10,29,6
136,34,35,27,35,26,35,26,35,22,35
137,35,16,32,9,39,16,32,16,49,47
138,36,29,23,48,19,48,19,0,1,13
139,37,6,26,6,16,4,29,39,9,35
140,38,35,31,28,9,19,29,14,40,14
141,39,9,39,26,39,9,11,29,39,29
142,40,14,40,14,40,24,48,19,1,0
143,41,35,27,35,18,35,9,19,7,19
144,42,35,41,35,16,39,9,28,16,23
145,43,28,44,35,16,28,30,28,16,28
146,44,13,26,35,17,10,17,10,29,39
147,45,28,43,35,30,35,43,35,41,35
148,46,19,1,24,1,25,1,28,31,35
149,47,49,16,4,29,6,26,13,43,35
150,48,19,1,0,19,1,35,26,35,43
151,49,47,24,48,24,29,28,22,35,33
152,50,47,4,47,49,47,35,27,6,16
153,0,35,3,35,26,13,30,35,45,35
154,1,0,1,37,6,29,14,29,28,9
155,2,16,2,16,50,16,23,21,23,47
156,3,35,27,6,27,35,9,35,3,35
157,4,29,28,44,35,37,6,37,35,26
158,5,6,29,14,29,4,16,39,29,10
159,6,16,32,16,49,16,50,29,50,47
160,7,19,38,35,20,35,33,35,26,35
161,8,35,21,23,16,2,16,39,16,32
162,9,11,31,11,9,12,9,36,9,39
163,10,17,10,17,35,37,1,35,46,24
164,11,31,28,31,28,1,19,0,1,0
165,12,29,35,32,29,11,9,11,9,35
166,13,29,28,1,0,1,19,48,24,48
167,14,29,12,9,32,35,33,35,47,13
168,15,47,35,37,35,33,35,32,9,12
169,16,32,35,37,35,27,35,22,35,32
170,17,13,43,28,22,35,1,28,1,35
171,18,35,47,13,26,39,9,39,16,23
172,19,7,19,29,39,26,35,47,35,30
173,20,35,43,35,9,12,9,39,26,39
174,21,35,32,35,32,16,4,29,6,5
175,22,28,29,39,47,15,29,6,5,6
176,23,21,35,42,35,42,35,27,6,37
177,24,46,24,1,0,1,0,19,47,28
178,25,1,19,29,19,47,28,29,32,29
179,26,35,26,39,9,32,9,12,29,39
180,27,6,29,50,16,39,9,11,29,13
181,28,1,13,43,13,28,31,35,33,35
182,29,14,40,14,29,12,9,36,29,32
183,30,35,26,13,17,13,29,24,40,24
184,31,35,33,35,21,35,8,35,31,35
185,32,16,32,9,32,16,2,16,39,9
186,33,35,26,35,30,13,30,35,33,35
187,34,35,32,35,27,35,41,35,26,35
188,35,30,28,43,28,30,28,22,35,26
189,36,9,32,29,10,17,35,26,13,28
190,37,6,5,6,27,6,5,6,37,1
191,38,35,32,35,42,35,31,35,30,28
192,39,9,12,9,14,29,14,29,32,16
193,40,14,9,39,9,32,9,11,31,11
194,41,35,20,35,27,6,29,35,9,35
195,42,35,22,35,27,35,26,35,26,35
196,43,13,29,13,30,28,31,28,9,39
197,44,35,26,35,33,35,9,39,29,11
198,45,35,3,35,33,35,27,35,29,10
199,46,19,48,19,0,1,24,1,24,40
200,47,50,29,11,29,28,31,28,29,49
201,48,24,48,24,48,19,48,19,48,24
202,49,47,19,48,23,16,6,29,39,29
203,50,47,50,29,32,16,49,29,11,9
204,0,1,0,1,0,1,0,19,9,36
205,1,0,1,35,27,35,0,35,26,13
206,2,16,32,16,50,47,50,47,4,47
207,3,35,38,35,17,10,29,13,16,39
208,4,47,19,48,23,47,13,29,10,17
209,5,6,16,23,48,24,48,19,9,11
210,6,27,6,37,35,17,13,29,11,31
211,7,19,0,19,47,24,1,28,9,35
212,8,35,21,23,48,19,0,35,8,35
213,9,11,9,36,9,35,18,35,31,35
214,10,29,15,16,6,27,6,37,35,31
215,11,31,11,9,32,35,34,35,41,35
216,12,9,36,9,11,9,36,9,36,9
217,13,17,13,29,10,17,35,8,35,38
218,14,40,24,40,24,48,24,29,6,16
219,15,29,11,29,24,48,24,40,24,40
220,16,4,47,39,29,6,16,39,9,12
221,17,35,26,35,30,28,1,19,48,24
222,18,35,33,35,31,11,29,10,29,35
223,19,47,4,47,39,9,39,16,32,16
224,20,35,27,6,26,6,16,39,16,28
225,21,23,29,13,28,1,28,47,50,16
226,22,35,34,35,27,6,16,32,16,15
227,23,16,23,16,32,9,39,16,6,5
228,24,1,28,31,28,43,13,30,28,22
229,25,1,28,13,17,35,22,35,43,28
230,26,35,32,9,35,26,13,43,28,29
231,27,6,37,35,27,6,27,6,37,6
232,28,31,28,13,1,13,47,15,29,23
233,29,23,29,50,29,23,16,39,9,12
234,30,28,16,39,29,15,47,50,16,23
235,31,35,32,16,23,16,32,16,4,29
236,32,35,44,13,30,28,31,28,9,11
237,33,35,17,35,0,35,43,13,1,25
238,34,35,1,19,1,28,45,28,1,35
239,35,45,35,33,35,21,35,27,6,37
240,36,9,11,9,36,9,11,29,39,9
241,37,35,30,28,44,13,29,15,29,19
242,38,19,1,37,1,37,35,26,35,45
243,39,16,39,16,32,35,26,6,37,1
244,40,14,29,49,16,35,45,28,45,35
245,41,35,33,35,30,28,47,15,16,13
246,42,35,1,37,35,1,19,46,35,33
247,43,35,27,6,27,6,16,32,9,39
248,44,35,32,35,20,35,26,6,37,35
249,45,28,47,28,13,47,24,48,19,7
250,46,35,42,35,30,13,1,19,0,1
251,47,24,29,24,48,19,0,19,48,23
252,48,23,47,15,29,6,27,35,20,35
253,49,47,13,1,19,1,25,1,0,19
254,50,16,15,47,4,47,19,1,35,47
255,0,1,25,1,28,1,28,22,35,38
256,1,28,31,28,31,28,31,28,13,44
257,2,16,6,26,6,27,6,5,6,16
258,3,35,38,35,45,35,43,13,43,35
259,4,47,23,47,23,47,28,1,37,35
260,5,6,27,6,5,6,37,35,16,2
261,6,27,35,30,28,16,39,16,39,9
262,7,19,29,24,29,35,33,35,41,35
263,8,35,43,35,37,1,13,43,13,44
264,9,36,9,35,33,35,34,35,16,39
265,10,29,15,47,50,16,32,9,35,37
266,11,9,36,9,39,47,50,16,23,21
267,12,9,11,9,36,9,36,9,36,29
268,13,17,10,29,32,29,19,47,24,48
269,14,40,24,47,23,47,13,16,32,16
270,15,29,15,47,23,21,35,30,28,29
271,16,39,9,12,9,32,29,23,21,23
272,17,13,29,24,47,49,16,4,16,49
273,18,35,32,16,32,29,28,16,23,16
274,19,9,12,9,12,9,39,9,11,9
275,20,35,42,35,1,28,43,28,30,35
276,21,23,16,39,26,35,33,35,3,35
277,22,35,17,10,29,28,31,28,30,35
278,23,16,32,16,32,35,33,35,21,23
279,24,47,13,29,49,47,15,47,50,29
280,25,1,0,1,13,17,13,28,16,6
281,26,13,29,13,26,35,30,13,29,14
282,27,6,27,6,37,6,27,6,27,6
283,28,44,13,43,28,1,13,43,35,0
284,29,10,17,13,16,32,9,32,16,39
285,30,35,9,32,16,23,48,23,16,39
286,31,35,47,49,47,49,47,49,47,19
287,32,9,35,37,35,26,35,37,35,27
288,33,35,27,6,16,35,26,39,16,23
289,34,35,47,50,16,13,26,35,26,35
290,35,33,35,30,28,47,19,46,24,48
291,36,29,23,29,35,44,35,30,28,44
292,37,1,0,35,46,35,22,35,33,35
293,38,19,1,37,1,13,29,13,30,28
294,39,16,50,16,4,47,13,47,19,7
295,40,14,9,36,29,24,40,24,48,23
296,41,35,0,19,9,12,9,12,29,50
297,42,35,31,35,27,6,5,6,26,39
298,43,35,37,6,27,35,20,35,33,35
299,44,13,17,10,17,10,17,10,17,13
300,45,35,38,19,1,37,6,5,6,5
301,46,24,1,28,30,13,1,28,29,32
302,47,28,47,28,1,19,7,19,48,24
303,48,23,47,23,47,23,16,39,29,36
304,49,47,13,47,49,47,15,29,11,29
305,50,47,28,31,35,18,35,33,35,22
306,0,1,28,1,35,33,35,37,1,35
307,1,35,37,35,27,35,30,28,22,28
308,2,16,23,47,23,16,32,35,9,32
309,3,35,22,35,32,9,32,29,39,9
310,4,29,10,17,13,44,13,1,19,46
311,5,6,27,35,46,24,29,32,9,19
312,6,27,6,29,36,9,39,16,2,16
313,7,19,7,19,47,49,16,50,29,39
314,8,35,30,35,30,28,44,35,30,28
315,9,32,9,12,9,14,29,6,27,6
316,10,29,10,29,36,9,12,9,32,29
317,11,31,35,21,35,33,35,22,28,45
318,12,9,39,9,11,29,28,44,28,29
319,13,28,30,28,1,13,26,35,32,29
320,14,29,49,47,4,29,24,29,14,9
321,15,47,13,29,36,29,35,47,15,47
322,16,32,9,39,9,28,30,35,43,13
323,17,13,44,35,26,35,16,39,9,11
324,18,35,43,28,29,24,29,15,29,4
325,19,47,23,48,24,48,23,16,39,26
326,20,35,0,1,24,46,35,18,35,0
327,21,35,27,6,27,6,5,6,27,6
328,22,35,26,35,41,35,45,28,16,39
329,23,16,23,21,35,22,35,1,0,1
330,24,1,28,45,35,33,35,37,35,37
331,25,1,28,30,13,43,28,1,13,29
332,26,13,30,28,30,28,30,28,30,13
333,27,6,29,11,9,36,9,32,16,49
334,28,30,28,13,1,0,35,26,6,37
335,29,10,29,11,9,32,9,19,46,24
336,30,28,30,28,22,35,8,35,34,35
337,31,28,31,28,16,39,9,12,29,14
338,32,29,50,47,23,16,32,29,12,9
339,33,35,20,35,33,35,37,35,34,35
340,34,35,31,11,29,13,1,37,6,5
341,35,30,35,20,35,1,28,47,49,29
342,36,9,11,29,10,29,49,16,49,47
343,37,6,16,23,47,24,1,24,29,6
344,38,35,41,35,16,28,1,0,35,1
345,39,16,39,47,50,47,15,47,28,31
346,40,14,9,39,16,35,26,35,26,35
347,41,35,32,16,39,9,32,9,11,29
348,42,35,32,9,36,29,23,16,39,47
349,43,13,43,35,32,9,12,29,11,29
350,44,35,1,28,9,39,29,4,16,39
351,45,28,43,13,47,15,47,15,47,39
352,46,24,29,15,29,49,47,23,48,24
353,47,35,46,24,48,23,21,23,47,35
354,48,24,48,24,46,19,0,1,28,9
355,49,16,49,47,23,21,35,26,39,16
356,50,47,50,47,19,1,35,34,35,9
357,0,19,29,14,29,28,30,28,31,35
358,1,37,1,28,22,28,29,36,29,49
359,2,16,32,16,23,47,24,46,24,46
360,3,35,0,1,28,29,23,48,19,0
361,4,16,39,26,35,46,19,46,24,46
362,5,6,26,6,5,6,29,36,9,36
363,6,16,39,16,39,29,24,1,0,1
364,7,19,1,0,1,35,43,35,9,19
365,8,35,46,19,7,19,0,35,32,16
366,9,39,9,39,9,39,16,32,16,39
367,10,17,13,30,35,37,35,26,35,30
368,11,9,36,29,13,30,35,27,6,16
369,12,9,36,9,19,1,0,1,19,9
370,13,16,32,29,39,16,50,29,24,47
371,14,40,24,40,14,29,14,40,14,9
372,15,47,15,16,49,47,39,16,23,47
373,16,50,29,39,16,32,35,41,35,31
374,17,35,45,28,30,28,43,28,30,13
375,18,35,44,35,37,35,33,35,21,23
376,19,47,39,16,23,47,28,31,35,27
377,20,35,31,28,29,49,29,14,40,14
378,21,23,29,19,1,19,38,35,32,35
379,22,28,43,28,45,28,22,28,29,23
380,23,16,23,47,49,29,23,16,6,5
381,24,48,19,7,19,46,35,31,11,9
382,25,1,37,6,27,35,43,28,45,35
383,26,6,29,32,16,39,47,50,29,10
384,27,6,27,35,29,50,47,49,47,13
385,28,1,28,16,39,47,13,47,23,29
386,29,36,29,39,16,32,16,49,29,14
387,30,35,1,19,47,23,47,50,47,23
388,31,28,22,35,33,35,26,13,43,28
389,32,9,39,9,39,47,49,16,13,28
390,33,35,30,28,22,35,17,10,17,13
391,34,35,33,35,37,35,31,11,31,11
392,35,31,35,17,13,26,6,37,35,45
393,36,9,32,35,26,6,29,35,30,28
394,37,6,16,32,16,23,16,23,21,23
395,38,35,38,35,44,35,38,19,47,49
396,39,16,32,29,49,47,23,48,19,7
397,40,24,47,4,16,32,9,14,29,24
398,41,35,27,6,5,6,27,6,27,6
399,42,35,27,35,32,35,41,35,22,35
400,43,35,3,35,45,28,31,28,1,35
401,44,28,16,39,9,11,31,28,31,35
402,45,28,13,26,35,32,35,45,35,30
403,46,19,1,19,1,28,45,35,32,9
404,47,39,9,12,9,39,47,28,1,19
405,48,23,21,23,29,36,9,39,9,39
406,49,47,19,46,24,1,19,1,37,35
407,50,47,50,16,32,16,39,16,15,16
408,0,1,19,9,39,9,32,9,14,9
409,1,0,1,0,1,37,6,5,6,5
410,2,16,15,29,49,47,39,47,4,16
411,3,35,30,35,8,35,27,35,16,4
412,4,29,39,16,35,31,11,9,11,9
413,5,6,26,6,26,35,42,35,29,32
414,6,37,35,41,35,31,11,31,28,16
415,7,19,48,19,0,1,28,29,11,9
416,8,35,33,35,34,35,9,39,9,39
417,9,28,44,13,1,19,7,19,29,13
418,10,17,13,16,32,16,4,29,14,29
419,11,29,28,30,28,1,28,30,28,1
420,12,9,39,9,14,29,28,13,26,35
421,13,1,28,9,32,29,28,43,28,1
422,14,29,19,7,19,46,24,48,24,48
423,15,16,49,47,23,47,35,26,6,29
424,16,35,44,28,1,24,48,23,16,4
425,17,10,29,10,17,10,29,36,29,28
426,18,35,29,28,31,35,20,35,26,39
427,19,1,35,43,13,17,10,29,4,47
428,20,35,42,35,26,39,16,4,16,28
429,21,35,29,32,29,19,1,28,44,35
430,22,28,45,28,1,24,48,23,16,32
431,23,47,49,47,19,9,12,9,12,9
432,24,48,19,0,1,25,1,28,22,35
433,25,1,0,1,0,19,29,10,17,35
434,26,13,26,6,27,35,18,35,42,35
435,27,35,17,13,43,13,44,28,16,32
436,28,45,28,45,35,38,19,1,28,1
437,29,39,47,50,29,19,9,19,46,19
438,30,35,45,28,29,12,29,36,29,13
439,31,28,1,0,19,9,36,29,13,47
440,32,9,39,9,39,9,12,9,39,47
441,33,35,38,19,1,28,1,25,1,25
442,34,35,33,35,31,35,33,35,33,35
443,35,34,35,3,35,22,35,9,32,35
444,36,9,39,9,39,26,13,47,49,47
445,37,35,20,35,44,13,44,13,30,28
446,38,35,22,35,37,6,37,35,16,13
447,39,16,32,16,6,27,6,27,6,27
448,40,24,47,13,28,30,28,1,28,30
449,41,35,41,35,30,35,26,13,44,35
450,42,35,26,39,16,23,47,4,29,49
451,43,28,31,28,43,13,17,35,20,35
452,44,35,45,28,31,35,42,35,30,28
453,45,35,16,49,16,32,9,19,7,19
454,46,19,47,19,47,28,45,28,43,28
455,47,39,29,15,47,49,29,11,29,23
456,48,19,1,0,1,28,43,28,1,28
457,49,29,28,1,28,30,28,31,28,30
458,50,16,23,16,39,9,28,45,35,46
459,0,19,48,19,48,19,7,19,38,19
460,1,24,1,25,1,25,1,28,30,13
461,2,16,35,38,35,20,35,30,35,8
462,3,35,43,35,1,35,33,35,43,35
463,4,29,24,1,25,1,25,1,28,30
464,5,6,5,6,26,35,33,35,47,39
465,6,27,6,27,6,29,39,9,39,29
466,7,19,47,4,29,24,47,39,29,15
467,8,35,34,35,44,35,37,1,19,48
468,9,12,9,35,8,35,0,19,9,12
469,10,17,10,17,13,28,45,28,30,35
470,11,31,28,30,35,27,6,27,35,8
471,12,9,11,9,28,30,28,29,13,26
472,13,17,10,29,50,16,4,16,13,1
473,14,29,32,29,13,17,35,33,35,31
474,15,29,36,9,12,9,39,9,14,9
475,16,32,29,36,9,32,9,12,9,35
476,17,13,29,19,48,19,47,50,47,50
477,18,35,18,35,1,19,0,1,28,16
478,19,38,19,1,13,26,35,33,35,33
479,20,35,33,35,33,35,32,16,39,29
480,21,23,29,36,29,28,13,16,49,47
481,22,35,30,28,30,35,3,35,42,35
482,23,48,24,48,23,16,39,16,28,30
483,24,46,19,48,24,29,35,31,28,31
484,25,1,35,33,35,32,35,26,35,31
485,26,13,44,13,43,35,26,35,17,10
486,27,6,26,35,45,28,30,28,44,28
487,28,31,35,1,19,38,19,46,24,48
488,29,19,46,24,47,15,16,35,1,25
489,30,13,28,16,23,16,15,29,50,29
490,31,11,9,35,42,35,38,19,46,19
491,32,35,26,35,37,35,46,24,47,35
492,33,35,31,35,33,35,42,35,26,6
493,34,35,34,35,3,35,33,35,18,35
494,35,1,37,6,26,39,29,35,30,13
495,36,9,11,9,32,16,15,47,49,16
496,37,35,41,35,3,35,43,35,37,1
497,38,19,0,1,28,30,13,43,35,30
498,39,9,11,29,6,27,35,27,35,41
499,40,14,40,24,48,19,38,35,16,13
500,41,35,29,36,9,36,9,12,9,32
501,42,35,21,35,26,39,9,39,9,11
502,43,35,32,16,49,47,24,40,14,40
503,44,13,28,13,16,28,47,28,22,28
504,45,35,26,35,26,6,5,6,29,12
505,46,19,1,0,1,28,9,39,47,39
506,47,23,21,35,30,35,27,6,27,6
507,48,19,47,24,48,24,47,23,47,23
508,49,29,13,17,13,16,4,16,32,16
509,50,29,13,43,28,9,28,29,14,9
