,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
83,32,9,36,9,39,9,19,9,32,16
84,33,35,46,24,48,24,48,23,47,39
85,34,35,33,35,45,28,9,14,9,39
86,35,22,35,30,13,26,13,1,0,19
87,36,9,32,9,11,9,35,29,23,29
88,37,35,47,50,47,49,16,13,44,35
89,38,19,29,19,29,4,16,32,9,32
90,39,9,19,46,19,1,0,19,48,23
91,40,14,9,14,29,24,46,35,1,0
92,41,35,32,16,35,22,35,37,35,22
93,42,35,18,35,31,28,29,32,16,23
94,43,28,29,32,16,39,16,2,16,39
95,44,28,44,28,45,28,30,28,22,28
96,45,28,1,19,46,24,40,24,47,24
97,46,24,40,24,40,14,40,14,9,36
98,47,39,26,6,27,6,16,39,16,15
99,48,19,29,49,47,23,47,28,22,28
100,49,47,35,3,35,18,35,26,39,9
101,50,47,28,1,28,1,35,43,13,47
102,0,1,35,21,35,45,28,30,28,44
103,1,24,1,35,33,35,32,29,4,16
104,2,16,32,16,4,16,15,16,50,16
105,3,35,26,6,5,6,27,6,5,6
106,4,16,39,9,11,9,39,16,35,41
107,5,6,29,4,47,13,30,35,31,35
108,6,29,50,16,32,29,6,37,35,33
109,7,19,38,35,16,23,47,49,47,35
110,8,35,37,35,38,19,46,35,30,28
111,9,19,38,19,38,35,33,35,46,24
112,10,17,13,30,13,29,49,47,28,30
113,11,9,11,9,36,9,36,29,35,30
114,12,29,35,32,29,11,9,35,22,28
115,13,28,1,35,18,35,27,6,37,35
116,14,9,36,29,36,9,36,9,11,9
117,15,29,32,16,50,47,28,13,1,19
118,16,49,16,28,22,35,20,35,17,35
119,17,10,29,32,9,11,31,28,47,23
120,18,35,45,35,20,35,46,19,38,35
121,19,48,24,29,13,1,35,34,35,0
122,20,35,3,35,0,1,0,1,19,38
123,21,23,16,23,16,39,47,24,1,13
124,22,35,31,28,44,13,30,28,31,28
125,23,16,39,9,39,47,23,16,50,29
126,24,40,24,47,23,21,35,8,35,44
127,25,1,0,1,35,0,1,28,43,28
128,26,35,31,11,29,6,5,6,37,1
129,27,6,27,35,9,36,29,32,29,15
130,28,16,23,47,13,28,13,26,6,26
131,29,28,44,28,30,35,42,35,1,0
132,30,13,16,6,5,6,37,35,38,35
133,31,28,43,35,33,35,31,28,43,28
134,32,9,11,31,35,32,35,33,35,33
135,33,35,46,24,46,19,1,0,19,47
136,34,35,21,23,29,32,16,39,16,39
137,35,37,1,19,1,28,29,36,9,36
138,36,9,39,26,39,9,11,9,39,9
139,37,6,16,4,47,50,47,19,29,35
140,38,35,27,35,16,50,29,39,16,32
141,39,26,35,27,35,43,35,21,23,16
142,40,14,29,10,17,13,16,39,9,19
143,41,35,31,28,31,35,21,35,45,28
144,42,35,9,35,0,19,1,19,29,13
145,43,13,30,13,29,23,16,35,18,35
146,44,35,16,15,47,15,47,50,47,35
147,45,35,30,35,30,28,29,24,47,23
148,46,19,48,24,46,19,7,19,38,35
149,47,50,29,36,29,13,29,32,29,49
150,48,23,29,19,48,19,38,19,29,36
151,49,29,32,9,39,9,36,29,19,9
152,50,47,28,29,13,1,13,47,50,29
153,0,1,24,46,19,46,35,16,4,29
154,1,19,1,19,1,24,40,24,1,28
155,2,16,32,35,38,19,1,0,35,26
156,3,35,18,35,29,35,47,24,40,24
157,4,29,49,16,2,16,15,29,28,1
158,5,6,5,6,5,6,29,49,47,49
159,6,16,6,27,6,5,6,27,35,34
160,7,19,1,19,48,19,48,24,40,14
161,8,35,17,13,1,19,9,36,9,12
162,9,32,35,44,35,38,19,1,28,29
163,10,29,39,47,50,29,36,9,36,29
164,11,9,14,9,39,9,12,9,39,16
165,12,9,28,30,35,18,35,41,35,30
166,13,30,28,1,19,0,19,38,35,16
167,14,29,32,9,19,38,35,32,16,6
168,15,47,35,26,6,29,32,29,36,29
169,16,2,16,39,9,39,16,4,16,32
170,17,35,26,35,47,28,1,28,9,12
171,18,35,33,35,9,39,16,50,47,19
172,19,9,39,29,36,29,11,31,28,9
173,20,35,30,28,43,28,16,2,16,23
174,21,35,22,35,22,35,46,35,18,35
175,22,28,13,28,45,35,9,14,40,14
176,23,16,32,9,11,9,28,44,13,16
177,24,46,24,47,35,26,13,1,37,35
178,25,1,19,7,19,0,19,9,32,29
179,26,35,16,50,16,32,9,32,16,28
180,27,35,37,1,0,1,19,1,13,16
181,28,43,13,44,13,26,13,26,6,27
182,29,35,27,35,42,35,42,35,33,35
183,30,13,43,13,47,15,16,13,29,36
184,31,35,37,35,8,35,33,35,17,13
185,32,16,39,16,35,16,6,26,6,5
186,33,35,41,35,31,28,9,28,1,24
187,34,35,41,35,31,28,44,35,26,35
188,35,30,28,43,28,30,28,30,35,34
189,36,9,14,29,39,16,39,47,49,47
190,37,6,27,35,33,35,38,19,9,39
191,38,35,31,28,29,11,9,12,9,39
192,39,29,10,29,24,46,35,33,35,1
193,40,24,29,28,47,23,21,23,16,28
194,41,35,18,35,41,35,30,35,30,35
195,42,35,31,35,0,19,7,19,0,1
196,43,13,28,30,35,32,16,39,26,39
197,44,35,30,28,31,35,32,35,0,35
198,45,35,31,11,29,19,38,19,38,35
199,46,24,46,24,40,14,9,39,16,32
200,47,28,30,28,9,39,9,11,9,36
201,48,24,1,28,45,35,21,35,47,35
202,49,47,4,29,24,40,24,40,24,46
203,50,47,28,1,37,6,26,13,29,4
204,0,35,29,32,35,9,11,9,32,35
205,1,13,26,35,43,35,33,35,31,35
206,2,16,39,9,36,9,39,9,19,48
207,3,35,41,35,1,28,1,28,16,32
208,4,29,32,16,32,35,18,35,42,35
209,5,6,37,35,26,35,27,6,29,4
210,6,29,11,31,28,1,19,48,19,38
211,7,19,48,23,47,49,47,28,31,35
212,8,35,22,35,27,6,16,28,44,28
213,9,39,9,19,38,19,48,19,48,24
214,10,29,28,31,11,29,4,47,49,29
215,11,9,36,9,39,16,32,16,23,48
216,12,29,14,9,11,9,32,16,6,27
217,13,30,35,26,39,9,36,29,32,16
218,14,40,14,40,24,48,19,46,24,48
219,15,47,28,1,19,47,35,30,28,9
220,16,39,29,15,47,23,47,35,44,13
221,17,10,29,13,26,35,32,35,34,35
222,18,35,31,35,26,13,28,29,19,47
223,19,48,24,48,23,16,32,35,32,9
224,20,35,9,32,9,32,35,33,35,41
225,21,35,21,23,48,23,21,35,26,35
226,22,35,45,35,43,13,44,13,28,16
227,23,47,49,29,4,29,15,47,24,46
228,24,48,19,7,19,46,35,3,35,17
229,25,1,0,1,13,29,28,16,23,21
230,26,13,47,35,27,35,42,35,9,39
231,27,6,27,6,29,28,1,24,40,14
232,28,47,15,29,39,29,4,16,28,29
233,29,14,40,24,29,39,47,35,33,35
234,30,28,31,35,33,35,33,35,31,11
235,31,35,37,35,22,35,22,28,45,28
236,32,16,39,16,13,47,50,47,28,9
237,33,35,31,28,22,35,8,35,31,11
238,34,35,33,35,3,35,1,19,0,1
239,35,8,35,32,29,35,30,28,1,24
240,36,9,11,29,28,29,50,47,50,29
241,37,1,28,22,35,32,16,49,29,36
242,38,19,1,37,35,27,6,5,6,16
243,39,16,50,16,32,29,32,35,22,35
244,40,24,48,24,46,24,48,24,1,35
245,41,35,29,10,29,36,29,14,9,32
246,42,35,33,35,47,35,18,35,32,9
247,43,13,30,35,9,39,26,35,0,19
248,44,28,30,35,27,35,27,35,29,15
249,45,28,45,35,26,6,5,6,5,6
250,46,19,7,19,47,23,16,49,47,35
251,47,35,18,35,21,35,47,15,47,49
252,48,24,48,19,1,13,17,35,8,35
253,49,16,23,29,50,16,49,47,39,9
254,50,29,49,47,49,47,4,16,4,29
255,0,19,29,32,35,27,6,5,6,27
256,1,0,1,24,1,0,1,0,19,47
257,2,16,32,35,33,35,9,12,9,32
258,3,35,22,35,31,28,9,11,9,36
259,4,16,23,29,49,29,13,17,10,29
260,5,6,16,39,16,49,29,12,29,15
261,6,26,35,29,36,29,23,21,23,16
262,7,19,48,23,48,19,7,19,29,6
263,8,35,47,13,47,28,31,35,3,35
264,9,39,16,32,16,32,35,42,35,47
265,10,29,28,45,35,41,35,34,35,30
266,11,29,13,30,28,1,37,1,28,47
267,12,9,36,29,49,47,23,16,23,48
268,13,1,25,1,37,6,27,35,1,13
269,14,9,36,9,19,46,19,47,24,29
270,15,29,39,9,39,29,4,16,4,29
271,16,50,47,19,9,36,9,35,38,19
272,17,13,17,13,29,39,29,28,9,19
273,18,35,9,14,9,19,7,19,48,23
274,19,1,37,6,29,49,29,35,0,1
275,20,35,42,35,45,28,29,39,9,32
276,21,23,16,39,26,35,43,35,34,35
277,22,35,30,28,9,39,29,6,5,6
278,23,21,23,47,35,33,35,17,10,29
279,24,40,14,40,14,9,12,9,36,9
280,25,1,13,29,15,16,4,47,24,46
281,26,39,29,50,47,28,30,28,1,28
282,27,35,45,35,34,35,1,19,38,19
283,28,9,11,9,28,30,28,29,36,29
284,29,39,9,39,26,35,33,35,18,35
285,30,28,29,13,1,0,1,13,44,28
286,31,28,30,13,47,49,16,13,43,13
287,32,16,39,9,32,35,31,28,30,28
288,33,35,29,49,29,32,16,6,27,6
289,34,35,32,9,39,47,24,46,35,8
290,35,32,16,32,9,39,16,23,21,23
291,36,29,19,48,23,47,49,29,4,29
292,37,35,27,35,18,35,26,6,27,35
293,38,19,9,28,29,13,29,36,29,28
294,39,47,35,18,35,9,39,9,39,16
295,40,14,29,23,16,39,9,12,29,36
296,41,35,37,35,38,35,22,35,27,35
297,42,35,26,35,9,32,16,23,29,14
298,43,28,9,11,31,35,8,35,22,28
299,44,35,30,28,31,28,30,28,31,35
300,45,28,30,28,13,30,35,27,6,5
301,46,24,48,19,1,28,47,23,16,28
302,47,49,47,28,30,35,26,35,45,35
303,48,24,29,10,17,10,29,13,26,35
304,49,47,28,30,28,43,28,43,13,30
305,50,47,15,47,15,16,39,16,2,16
306,0,35,37,35,30,28,1,28,13,1
307,1,0,1,13,28,29,39,16,28,47
308,2,16,50,29,50,29,12,29,12,29
309,3,35,8,35,37,35,20,35,43,28
310,4,16,4,47,35,21,35,37,35,33
311,5,6,27,6,5,6,27,6,16,32
312,6,27,35,16,39,26,35,0,1,37
313,7,19,1,19,29,24,46,24,48,24
314,8,35,16,32,35,26,13,26,35,33
315,9,28,45,35,37,35,20,35,37,1
316,10,29,6,27,6,27,6,5,6,27
317,11,9,14,40,24,48,24,47,15,47
318,12,9,36,9,36,29,24,48,24,48
319,13,16,39,16,28,30,13,30,28,30
320,14,40,24,46,19,38,35,18,35,46
321,15,47,39,16,23,47,50,16,32,35
322,16,13,29,32,35,26,35,31,35,31
323,17,10,17,13,1,0,19,7,19,1
324,18,35,3,35,27,6,16,32,9,36
325,19,7,19,1,19,48,24,47,23,16
326,20,35,33,35,26,6,27,35,8,35
327,21,23,48,19,1,0,19,46,24,47
328,22,35,26,35,26,35,41,35,0,1
329,23,48,24,48,19,48,23,29,49,47
330,24,48,19,1,35,30,35,21,35,38
331,25,1,28,30,28,44,13,1,28,16
332,26,35,31,11,9,12,29,39,29,14
333,27,6,26,39,29,50,16,6,16,23
334,28,16,13,16,13,28,1,25,1,25
335,29,39,9,36,9,12,29,24,29,23
336,30,28,1,25,1,25,1,0,1,35
337,31,35,31,28,1,37,6,5,6,27
338,32,35,32,9,12,9,32,16,2,16
339,33,35,44,35,37,1,0,1,0,19
340,34,35,47,24,40,24,29,4,16,32
341,35,26,6,16,39,16,39,9,39,26
342,36,29,32,35,45,35,22,28,43,13
343,37,35,20,35,30,35,42,35,32,29
344,38,19,47,13,44,28,16,39,9,39
345,39,9,39,29,28,9,39,26,35,31
346,40,24,1,0,1,28,29,32,35,33
347,41,35,38,35,33,35,29,4,47,4
348,42,35,44,13,47,19,0,1,35,26
349,43,28,30,35,29,23,47,19,1,19
350,44,28,22,35,27,6,26,35,30,28
351,45,28,16,39,16,39,9,35,38,19
352,46,19,48,24,48,24,48,19,9,39
353,47,15,16,39,16,15,47,28,1,19
354,48,19,46,19,46,24,1,25,1,28
355,49,47,13,28,1,19,48,19,1,13
356,50,16,39,9,28,13,29,4,16,39
357,0,1,24,47,23,48,23,47,13,26
358,1,0,35,21,35,43,28,31,11,31
359,2,16,28,45,35,31,28,31,35,21
360,3,35,37,6,27,35,16,32,35,9
361,4,16,23,47,28,1,28,31,28,44
362,5,6,27,35,41,35,3,35,26,39
363,6,37,1,35,33,35,30,28,1,13
364,7,19,1,28,47,50,16,28,31,28
365,8,35,30,35,38,35,21,35,29,39
366,9,32,29,14,9,35,37,6,27,6
367,10,29,28,29,39,47,13,30,35,1
368,11,31,35,38,35,38,35,42,35,30
369,12,29,35,1,0,35,34,35,33,35
370,13,28,45,35,32,9,39,26,35,22
371,14,29,32,9,39,47,28,30,28,1
372,15,16,4,16,4,47,23,21,23,47
373,16,39,16,4,16,49,16,28,43,13
374,17,10,29,36,9,35,27,6,27,6
375,18,35,37,35,27,6,29,10,17,10
376,19,1,19,1,28,1,28,1,28,29
377,20,35,31,35,26,35,22,28,13,30
378,21,35,46,19,0,1,28,30,35,44
379,22,28,13,43,28,1,28,30,13,28
380,23,21,35,29,35,8,35,33,35,33
381,24,47,15,47,15,29,19,46,35,30
382,25,1,35,41,35,1,28,1,0,35
383,26,35,34,35,33,35,44,35,32,16
384,27,6,5,6,27,35,46,24,48,19
385,28,1,28,30,35,18,35,42,35,26
386,29,36,9,11,9,14,9,19,48,19
387,30,13,43,13,1,13,26,39,9,32
388,31,28,31,11,29,35,27,6,5,6
389,32,29,15,47,13,47,19,9,12,9
390,33,35,47,19,1,0,1,0,1,19
391,34,35,37,6,16,2,16,2,16,28
392,35,44,35,32,16,32,29,39,9,12
393,36,29,13,47,19,7,19,0,1,0
394,37,35,32,9,32,35,31,28,13,26
395,38,19,38,19,1,0,1,0,1,28
396,39,29,28,13,1,28,44,28,9,36
397,40,14,29,10,29,12,9,12,29,4
398,41,35,41,35,27,35,42,35,31,28
399,42,35,27,6,27,6,27,6,37,35
400,43,28,29,14,9,39,9,12,29,24
401,44,35,46,35,3,35,44,13,16,13
402,45,28,22,35,17,10,29,10,17,10
403,46,24,29,35,37,35,32,35,26,35
404,47,15,47,28,30,28,30,35,33,35
405,48,19,1,13,1,19,48,24,47,35
406,49,16,23,48,19,48,19,48,19,48
407,50,16,39,29,19,1,35,26,35,30
408,0,1,37,6,16,39,29,28,1,28
409,1,19,1,13,28,1,28,30,35,8
410,2,16,32,16,4,29,12,9,35,29
411,3,35,34,35,31,28,44,13,47,49
412,4,16,2,16,6,37,1,19,0,1
413,5,6,5,6,16,32,9,19,1,13
414,6,27,6,5,6,27,35,21,35,31
415,7,19,29,35,43,13,28,22,35,32
416,8,35,37,35,31,11,31,35,46,35
417,9,35,33,35,31,11,9,28,31,35
418,10,29,36,9,39,9,14,40,14,29
419,11,9,11,9,12,9,35,31,28,13
420,12,9,39,29,12,29,23,47,24,40
421,13,43,35,38,35,1,37,6,5,6
422,14,40,14,9,32,35,8,35,26,13
423,15,16,4,47,50,16,32,35,26,35
424,16,39,9,39,29,50,47,35,21,23
425,17,13,30,28,13,44,28,30,28,13
426,18,35,27,6,5,6,29,10,17,10
427,19,1,37,35,20,35,32,29,32,9
428,20,35,8,35,42,35,38,19,1,37
429,21,23,48,19,48,19,29,32,16,39
430,22,35,38,35,27,6,27,6,27,35
431,23,16,39,16,39,29,11,29,36,9
432,24,1,0,35,44,35,27,35,27,6
433,25,1,25,1,37,35,27,6,29,14
434,26,6,5,6,27,6,29,14,40,14
435,27,6,29,4,16,32,16,6,5,6
436,28,30,13,47,35,16,4,29,39,16
437,29,24,48,19,9,36,29,35,44,35
438,30,35,9,36,29,39,26,13,43,28
439,31,35,32,16,39,9,11,31,11,9
440,32,16,32,29,24,47,35,30,35,41
441,33,35,47,28,9,32,9,36,9,39
442,34,35,37,35,18,35,9,36,9,39
443,35,0,1,28,1,28,1,28,1,19
444,36,29,32,29,32,9,28,30,35,17
445,37,1,28,1,28,22,35,8,35,0
446,38,19,9,39,29,11,9,36,9,36
447,39,9,36,9,39,16,35,22,28,45
448,40,24,40,24,47,23,48,19,1,0
449,41,35,22,35,41,35,9,14,29,36
450,42,35,31,35,0,35,9,36,9,39
451,43,35,30,28,30,28,22,35,1,24
452,44,13,26,39,9,36,9,14,40,14
453,45,28,1,28,29,12,9,19,38,35
454,46,19,46,24,48,19,46,35,18,35
455,47,23,16,15,16,13,30,35,47,28
456,48,24,48,19,7,19,0,1,19,1
457,49,47,23,48,24,46,35,33,35,18
458,50,47,28,31,11,29,32,29,28,44
459,0,35,41,35,0,1,24,47,24,48
460,1,0,19,0,1,0,35,17,10,29
461,2,16,28,16,28,30,13,28,29,28
462,3,35,30,28,29,49,47,24,48,24
463,4,16,6,27,6,29,14,40,24,48
464,5,6,27,6,27,6,16,49,29,39
465,6,27,35,18,35,18,35,30,28,47
466,7,19,29,50,47,23,48,19,29,19
467,8,35,33,35,21,35,21,23,47,35
468,9,28,31,35,32,29,35,30,28,30
469,10,17,35,18,35,1,19,47,35,37
470,11,29,49,47,24,48,19,38,35,31
471,12,29,15,47,4,47,24,29,50,47
472,13,44,35,8,35,29,36,9,12,9
473,14,29,15,29,32,29,19,9,11,31
474,15,29,4,16,2,16,32,16,39,16
475,16,35,46,35,43,35,31,28,29,39
476,17,13,30,35,42,35,33,35,29,24
477,18,35,27,6,27,35,31,28,45,28
478,19,48,23,16,32,9,39,16,32,16
479,20,35,1,37,35,29,11,9,11,9
480,21,23,29,4,16,39,9,39,16,32
481,22,28,22,28,1,19,0,1,28,30
482,23,29,13,44,35,9,28,31,28,47
483,24,29,49,47,39,29,23,21,23,48
484,25,1,0,1,0,35,27,6,37,35
485,26,35,27,35,22,35,9,11,29,23
486,27,35,8,35,32,29,19,47,35,33
487,28,44,28,31,28,31,28,30,13,43
488,29,28,29,50,16,32,16,32,35,3
489,30,28,1,19,29,39,29,28,16,28
490,31,28,31,28,13,16,6,37,6,37
491,32,29,28,30,28,31,11,29,24,1
492,33,35,42,35,32,9,11,31,35,42
493,34,35,31,35,9,11,31,28,29,39
494,35,27,6,5,6,29,6,27,6,27
495,36,29,39,29,11,29,39,16,39,9
496,37,35,3,35,31,35,37,6,27,6
497,38,19,47,4,47,19,9,11,9,36
498,39,9,19,7,19,1,25,1,0,1
499,40,24,29,35,26,39,9,14,29,12
500,41,35,46,35,1,28,31,35,32,29
501,42,35,33,35,31,35,26,6,5,6
502,43,35,27,6,29,32,35,31,28,1
503,44,35,38,19,1,19,0,1,19,38
504,45,35,29,49,16,39,16,32,29,32
505,46,24,40,24,29,36,29,36,29,19
506,47,50,47,4,29,23,21,23,48,24
507,48,19,0,35,37,35,33,35,32,35
508,49,47,19,0,1,28,30,28,30,28
509,50,29,14,29,32,9,39,16,13,1
