,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9
71,20,18,20,37,41,47,29,5,16,30
72,21,33,41,47,44,30,1,33,31,30
73,22,47,46,47,22,34,32,23,24,50
74,23,39,2,32,6,35,10,15,32,13
75,24,35,32,16,26,31,20,37,8,30
76,25,24,39,32,34,27,8,30,45,30
77,26,3,46,9,45,30,17,47,28,14
78,27,26,47,32,13,25,35,39,32,28
79,28,32,13,49,23,6,32,23,32,23
80,29,17,27,9,16,47,21,31,32,0
81,30,27,26,16,29,30,29,45,33,26
82,31,16,9,43,27,26,22,37,26,29
83,32,15,12,32,21,48,7,46,17,33
84,33,34,30,8,30,1,13,9,26,46
85,34,37,26,3,43,1,44,26,44,21
86,35,13,23,49,39,36,14,39,36,35
87,36,39,32,34,29,40,29,9,29,9
88,37,44,1,44,30,33,34,31,34,26
89,38,32,23,32,35,16,13,9,31,30
90,39,32,39,4,6,12,32,13,49,24
91,40,29,48,29,1,31,30,33,30,47
92,41,44,32,46,3,17,21,46,27,3
93,42,18,27,29,16,47,21,26,27,37
94,43,44,38,47,18,20,26,42,34,32
95,44,30,44,33,0,19,0,48,46,34
96,45,26,32,39,32,43,33,18,43,27
97,46,37,24,28,13,1,33,43,38,43
98,47,31,9,16,35,13,12,14,39,32
99,48,7,38,9,48,0,32,36,28,13
100,49,4,19,50,49,35,16,9,26,37
101,50,13,25,24,0,1,46,37,24,0
102,0,37,43,26,33,21,26,3,45,16
103,1,45,34,8,0,8,21,45,22,20
104,2,15,49,24,12,11,12,14,32,39
105,3,1,3,17,47,48,1,27,20,45
106,4,49,50,24,19,13,23,2,39,32
107,5,27,34,33,27,22,18,37,8,45
108,6,32,33,1,43,30,18,42,1,30
109,7,29,47,16,9,16,9,16,47,44
110,8,27,1,48,38,29,30,29,9,38
111,9,31,38,0,33,0,19,28,36,35
112,10,28,32,39,11,4,39,32,34,8
113,11,28,23,49,36,14,36,28,13,49
114,12,14,11,39,6,35,19,28,39,12
115,13,35,33,37,44,29,46,1,22,31
116,14,23,39,49,15,35,15,39,28,23
117,15,39,50,15,35,37,42,44,20,26
118,16,42,38,1,26,16,33,22,17,33
119,17,27,38,1,30,1,47,18,17,33
120,18,37,26,46,48,38,0,28,35,1
121,19,0,3,20,45,43,29,9,18,34
122,20,41,33,26,31,1,48,16,9,42
123,21,16,21,47,29,9,35,29,21,34
124,22,31,27,29,31,32,12,11,23,39
125,23,13,2,39,32,28,13,24,13,23
126,24,19,4,23,13,28,23,6,28,35
127,25,28,37,38,45,30,32,36,32,6
128,26,42,27,26,9,16,41,30,31,3
129,27,29,9,26,30,43,37,41,37,0
130,28,35,14,15,39,14,39,36,28,13
131,29,9,16,5,16,47,1,29,3,0
132,30,1,47,44,42,32,49,15,28,36
133,31,30,21,43,47,1,22,47,30,16
134,32,19,36,39,13,19,24,19,39,12
135,33,26,47,46,20,3,38,45,29,9
136,34,18,9,16,29,22,3,31,30,8
137,35,9,41,33,31,26,9,47,30,29
138,36,12,39,28,15,39,14,36,32,49
139,37,19,32,44,3,26,20,47,26,1
140,38,44,27,22,32,9,47,21,9,1
141,39,36,28,13,45,30,1,45,26,37
142,40,29,26,41,27,9,29,16,29,16
143,41,45,26,47,16,9,29,47,43,30
144,42,46,47,29,9,31,9,29,22,41
145,43,26,17,26,37,17,1,47,30,42
146,44,47,37,43,26,45,30,26,38,34
147,45,38,21,32,28,35,49,6,32,33
148,46,47,3,18,37,42,26,44,29,9
149,47,31,1,30,8,31,30,31,9,29
150,48,1,45,3,47,29,20,8,34,27
151,49,23,39,15,32,36,14,39,12,23
152,50,19,39,50,2,15,14,12,35,24
153,0,9,47,30,0,28,11,28,19,37
154,1,31,30,8,22,30,47,29,47,17
155,2,32,39,14,6,28,24,35,39,4
156,3,33,30,32,39,28,19,23,4,6
157,4,24,12,19,25,13,28,19,50,4
158,5,16,45,33,20,8,3,33,29,1
159,6,35,28,36,19,1,9,30,29,16
160,7,1,16,28,10,39,49,35,19,35
161,8,33,32,46,16,26,16,47,30,44
162,9,16,31,32,36,39,32,34,0,32
163,10,13,1,31,34,0,21,47,29,31
164,11,28,35,32,37,35,28,6,13,47
165,12,32,47,16,9,16,9,35,28,13
166,13,28,4,6,35,33,35,39,36,39
167,14,39,13,39,12,36,39,49,23,35
168,15,19,50,4,35,28,35,32,26,27
169,16,47,30,26,46,38,41,33,26,5
170,17,30,13,39,36,13,4,28,32,36
171,18,29,16,29,7,48,0,32,43,28
172,19,28,13,30,44,45,32,39,6,35
173,20,38,47,31,13,39,24,14,6,10
174,21,30,1,45,20,30,1,30,31,3
175,22,31,30,26,22,44,43,31,30,31
176,23,15,39,13,32,12,28,32,33,30
177,24,4,24,23,19,50,36,11,39,6
178,25,28,35,19,32,39,15,12,36,11
179,26,32,18,0,28,35,39,28,23,32
180,27,29,31,45,33,34,9,44,28,35
181,28,36,39,4,15,49,39,32,12,28
182,29,9,29,9,33,31,46,37,27,9
183,30,9,47,28,39,13,11,36,32,38
184,31,29,44,20,26,28,19,37,33,1
185,32,28,37,22,8,32,12,32,30,1
186,33,26,33,42,26,41,32,39,36,39
187,34,9,29,16,29,33,38,1,19,24
188,35,24,19,0,37,8,30,29,9,44
189,36,14,28,11,12,32,4,50,35,12
190,37,9,29,16,9,20,41,27,37,42
191,38,7,48,46,27,29,5,29,45,31
192,39,12,4,28,32,12,39,13,11,39
193,40,48,46,17,32,15,14,4,13,49
194,41,33,45,30,22,29,13,4,39,12
195,42,22,1,22,47,29,41,47,1,48
196,43,20,31,27,47,22,0,29,7,1
197,44,30,47,38,0,34,31,17,31,30
198,45,41,32,39,35,13,50,4,14,49
199,46,37,33,46,27,31,22,1,30,37
200,47,38,37,26,33,37,33,31,47,48
201,48,47,38,1,30,44,42,33,30,33
202,49,32,8,21,44,20,26,34,44,33
203,50,39,50,39,32,11,14,39,32,13
204,0,27,5,37,24,23,36,14,35,28
205,1,47,16,9,16,9,31,30,43,33
206,2,49,11,12,24,28,23,19,35,29
207,3,29,27,9,26,42,29,48,46,29
208,4,49,15,50,32,36,19,49,2,35
209,5,16,30,31,30,9,29,48,1,35
210,6,49,39,28,0,46,17,41,33,27
211,7,0,29,1,30,32,10,24,35,28
212,8,18,26,33,26,32,44,47,43,21
213,9,29,47,29,45,44,30,9,3,16
214,10,35,32,33,18,26,47,16,29,35
215,11,32,28,10,28,0,28,19,15,28
216,12,39,23,39,32,44,32,29,9,16
217,13,10,49,15,23,39,35,36,39,32
218,14,36,39,35,6,15,39,11,39,2
219,15,23,13,11,28,24,23,50,49,6
220,16,29,27,44,45,33,32,41,18,29
221,17,20,18,33,46,29,9,16,29,37
222,18,46,47,16,9,29,47,16,27,47
223,19,6,39,13,19,28,32,9,29,43
224,20,29,26,30,16,9,29,45,29,16
225,21,29,47,30,1,43,31,45,26,27
226,22,29,31,9,26,0,1,47,29,9
227,23,14,39,15,39,19,32,39,32,39
228,24,49,13,24,35,13,19,0,19,37
229,25,13,0,37,42,26,31,47,1,29
230,26,34,45,47,46,32,10,32,43,29
231,27,31,44,30,32,28,16,29,26,47
232,28,11,12,36,13,43,16,29,8,38
233,29,16,9,35,6,13,28,36,12,24
234,30,32,46,26,30,31,13,30,1,35
235,31,26,29,45,31,22,30,42,46,32
236,32,33,35,4,32,17,3,1,20,0
237,33,35,13,49,32,28,39,32,20,31
238,34,32,28,35,9,44,29,47,7,48
239,35,33,1,40,46,47,28,24,49,32
240,36,49,23,28,32,4,39,32,18,37
241,37,32,4,19,15,35,39,32,27,29
242,38,29,9,29,47,31,22,9,16,38
243,39,35,39,2,32,28,0,27,22,21
244,40,46,9,16,29,48,29,44,13,28
245,41,47,30,16,9,29,33,45,9,31
246,42,9,31,33,0,28,19,36,39,32
247,43,37,5,29,16,9,16,17,41,32
248,44,31,47,9,22,18,32,39,24,19
249,45,34,38,7,1,42,17,37,45,30
250,46,32,33,34,1,31,47,9,18,8
251,47,48,0,16,47,21,16,29,9,16
252,48,29,1,27,9,41,17,43,18,33
253,49,39,32,28,32,23,28,13,35,6
254,50,36,39,35,15,32,27,5,27,5
255,0,33,27,31,29,16,30,13,1,32
256,1,45,43,45,9,38,43,45,1,30
257,2,32,28,2,4,49,6,24,23,32
258,3,45,26,31,1,16,29,1,37,44
259,4,36,19,32,31,30,29,31,26,9
260,5,37,16,26,37,32,38,33,20,34
261,6,32,39,23,50,35,28,36,14,50
262,7,1,47,16,33,26,33,30,31,1
263,8,9,16,9,29,9,27,37,17,16
264,9,29,31,3,47,16,17,43,30,33
265,10,15,24,36,14,49,50,49,32,38
266,11,39,11,12,28,35,6,13,16,47
267,12,39,50,15,50,6,13,31,33,26
268,13,35,39,32,49,15,10,12,11,35
269,14,39,11,14,39,32,38,27,33,26
270,15,19,23,49,36,4,39,15,39,32
271,16,37,28,32,36,39,32,33,37,29
272,17,38,9,26,18,30,1,3,17,29
273,18,21,29,33,17,32,39,36,4,13
274,19,11,32,39,35,23,24,35,28,0
275,20,45,29,47,9,29,33,30,31,30
276,21,26,45,0,25,28,50,23,50,23
277,22,30,31,27,33,29,16,29,16,9
278,23,15,24,23,32,13,28,13,24,23
279,24,19,23,35,19,39,49,10,11,12
280,25,19,35,6,32,11,39,49,10,19
281,26,45,32,27,26,16,29,22,44,0
282,27,29,26,38,30,45,44,29,16,9
283,28,4,23,39,15,49,32,1,38,8
284,29,9,20,29,5,27,0,47,29,16
285,30,43,42,30,1,0,22,3,17,28
286,31,33,45,37,19,39,4,12,19,28
287,32,28,50,32,23,15,28,35,36,12
288,33,32,9,30,28,11,35,36,12,14
289,34,9,26,37,27,0,43,9,16,43
290,35,14,36,28,25,0,37,16,47,30
291,36,28,36,14,50,39,12,32,22,26
292,37,33,42,33,20,33,26,0,20,26
293,38,0,26,29,7,9,29,43,22,37
294,39,32,23,50,35,28,35,15,32,23
295,40,29,17,34,47,16,29,35,23,39
296,41,26,9,29,9,16,9,16,45,38
297,42,33,45,30,1,48,1,0,28,35
298,43,17,37,28,25,0,28,19,0,30
299,44,30,32,28,25,28,4,28,29,27
300,45,29,9,16,21,33,27,21,45,43
301,46,31,20,34,30,22,26,31,9,30
302,47,29,30,44,31,30,33,27,30,13
303,48,29,9,16,9,29,31,13,49,13
304,49,19,28,39,11,39,35,6,4,36
305,50,15,23,19,50,32,28,49,4,19
306,0,46,48,29,1,16,47,16,32,36
307,1,32,20,16,9,1,47,16,37,33
308,2,35,28,35,13,6,50,35,28,24
309,3,46,0,29,16,43,9,16,47,29
310,4,39,4,6,28,35,23,39,23,32
311,5,27,8,42,46,44,3,31,21,18
312,6,35,2,39,35,2,32,31,29,1
313,7,48,29,22,47,16,9,32,24,19
314,8,18,22,43,26,37,28,32,39,4
315,9,35,28,35,33,0,27,37,22,26
316,10,35,19,32,39,32,15,39,23,39
317,11,39,11,39,28,19,28,35,29,30
318,12,19,24,50,24,0,9,16,29,16
319,13,35,28,50,11,39,28,39,23,50
320,14,32,27,18,44,29,46,48,47,27
321,15,6,19,15,35,39,32,27,32,28
322,16,9,16,9,46,1,22,31,44,47
323,17,30,44,45,1,34,33,26,43,47
324,18,30,37,21,26,16,9,30,44,30
325,19,39,28,39,11,14,12,28,19,12
326,20,29,9,30,16,43,30,27,37,33
327,21,16,22,21,1,31,16,35,49,36
328,22,46,31,30,16,29,9,8,43,30
329,23,13,25,35,33,37,31,47,16,29
330,24,19,1,22,47,46,26,33,8,27
331,25,28,50,28,19,12,23,35,19,24
332,26,0,8,3,26,32,1,31,30,29
333,27,8,26,27,31,27,41,3,30,33
334,28,17,26,29,16,9,46,3,27,18
335,29,16,35,6,28,4,23,4,28,23
336,30,42,44,1,48,16,29,38,37,27
337,31,13,14,32,0,42,18,26,17,30
338,32,2,28,35,6,35,33,21,32,49
339,33,31,27,16,9,29,18,37,32,28
340,34,42,38,37,45,13,14,32,50,32
341,35,6,39,14,6,39,50,49,39,32
342,36,11,36,12,15,19,24,19,24,36
343,37,31,44,30,47,33,8,29,31,1
344,38,48,47,33,43,3,26,33,42,34
345,39,32,4,35,9,43,45,33,17,32
346,40,48,16,9,30,42,26,27,32,36
347,41,30,1,30,16,9,46,18,46,29
348,42,9,29,47,29,9,16,47,16,29
349,43,32,19,15,23,49,39,11,15,32
350,44,26,47,31,45,46,16,29,16,31
351,45,32,16,37,44,45,30,16,44,45
352,46,31,26,0,34,3,38,26,1,0
353,47,34,30,27,8,31,0,43,13,28
354,48,7,0,33,21,8,47,1,7,47
355,49,50,13,6,35,9,16,9,29,9
356,50,32,37,17,32,39,12,32,28,39
357,0,29,38,48,38,26,44,1,0,25
358,1,9,16,27,16,35,28,11,19,24
359,2,39,12,24,14,39,32,19,25,28
360,3,45,18,0,37,20,34,17,44,17
361,4,15,36,12,14,36,11,15,36,14
362,5,26,37,34,0,28,15,14,50,28
363,6,39,36,24,28,39,28,29,9,8
364,7,48,1,29,44,30,43,30,17,33
365,8,30,18,20,31,18,9,16,29,32
366,9,16,47,9,29,1,45,30,8,43
367,10,19,32,37,26,9,27,33,31,27
368,11,32,44,29,43,32,23,4,14,28
369,12,19,23,2,4,6,2,50,23,4
370,13,0,19,25,19,24,39,14,32,38
371,14,19,13,2,23,28,19,11,35,16
372,15,35,50,15,24,23,19,12,11,36
373,16,27,45,30,1,30,37,9,1,30
374,17,32,23,15,14,12,11,36,23,36
375,18,32,44,22,32,34,17,43,42,20
376,19,35,15,23,13,19,50,23,32,19
377,20,37,27,5,27,16,34,27,26,37
378,21,48,7,46,41,9,31,44,17,22
379,22,47,29,9,16,29,20,1,44,3
380,23,19,28,36,13,22,9,16,21,33
381,24,11,36,39,14,24,19,36,11,12
382,25,24,19,35,6,39,35,13,39,36
383,26,38,42,38,48,1,30,3,34,37
384,27,43,41,0,43,26,31,45,31,0
385,28,16,33,29,46,1,9,29,16,45
386,29,48,1,31,38,0,29,1,0,43
387,30,32,50,39,35,23,35,6,35,9
388,31,29,26,16,37,3,33,45,31,45
389,32,15,13,44,16,47,29,43,30,45
390,33,35,36,28,6,15,13,37,32,41
391,34,29,16,47,29,48,38,26,30,16
392,35,19,28,12,32,23,39,35,32,35
393,36,23,39,19,28,49,50,24,28,13
394,37,38,1,46,42,30,42,46,31,42
395,38,9,16,30,13,6,13,30,33,26
396,39,32,50,39,23,19,14,28,13,2
397,40,9,26,33,31,17,29,9,0,30
398,41,33,8,34,21,16,1,29,28,35
399,42,18,8,30,1,43,9,16,8,47
400,43,29,30,31,33,18,1,47,46,7
401,44,32,10,11,39,14,10,14,12,19
402,45,46,32,18,42,34,47,29,30,45
403,46,21,1,30,44,46,18,3,33,9
404,47,29,43,26,31,30,22,29,30,43
405,48,29,33,8,26,31,30,31,1,48
406,49,28,47,43,16,29,48,9,47,27
407,50,49,2,39,12,32,39,6,13,39
408,0,37,27,8,32,14,4,39,32,14
409,1,6,15,10,35,16,29,3,26,27
410,2,4,50,15,13,10,24,14,32,12
411,3,33,8,22,17,33,37,31,42,37
412,4,15,39,49,23,28,32,28,32,11
413,5,26,17,47,9,26,1,30,22,26
414,6,32,33,30,45,42,26,43,29,0
415,7,48,38,9,18,27,41,30,44,30
416,8,29,30,16,30,22,30,20,17,29
417,9,31,1,7,46,48,7,1,13,32
418,10,39,28,0,25,35,14,35,2,39
419,11,28,15,32,49,24,35,28,25,35
420,12,11,36,35,19,13,49,32,39,19
421,13,28,35,23,24,23,15,35,28,6
422,14,35,4,19,35,15,49,4,19,36
423,15,2,15,13,39,32,11,28,35,6
424,16,43,30,45,37,16,47,45,16,31
425,17,29,35,4,49,39,12,36,49,15
426,18,41,27,29,9,29,30,8,45,43
427,19,1,48,21,9,16,29,16,9,1
428,20,18,27,18,32,35,28,15,24,28
429,21,18,34,38,16,29,31,42,17,37
430,22,32,19,24,12,11,39,19,25,13
431,23,32,36,32,47,31,16,46,1,31
432,24,15,4,39,15,10,50,23,49,23
433,25,0,24,19,50,49,28,25,19,36
434,26,22,46,26,33,17,26,31,29,16
435,27,38,0,46,30,41,33,45,30,26
436,28,36,32,39,36,39,23,19,12,39
437,29,32,2,4,36,39,32,4,36,12
438,30,1,16,26,22,0,19,32,39,12
439,31,34,44,47,44,30,38,32,6,10
440,32,23,35,11,32,2,23,11,39,32
441,33,45,46,41,31,21,3,47,18,27
442,34,41,17,29,30,22,45,47,16,47
443,35,23,32,11,36,32,11,10,39,11
444,36,23,13,25,35,28,39,36,11,10
445,37,19,28,0,9,33,35,24,28,39
446,38,27,3,31,16,29,47,28,44,41
447,39,32,39,15,11,32,43,28,44,9
448,40,29,47,29,16,0,47,0,28,50
449,41,20,26,32,23,13,35,39,35,6
450,42,43,30,31,33,8,37,18,33,46
451,43,38,30,16,47,32,15,28,11,32
452,44,30,1,29,38,7,29,16,29,1
453,45,30,44,31,16,21,8,31,8,38
454,46,31,42,34,26,34,27,5,27,16
455,47,29,47,16,29,9,29,16,9,16
456,48,9,29,33,18,47,30,29,26,31
457,49,24,6,39,50,32,36,39,6,10
458,50,28,35,28,17,26,5,26,30,1
459,0,16,5,37,26,20,18,46,30,32
460,1,30,32,4,32,35,10,35,28,19
461,2,35,4,49,39,15,19,0,7,0
462,3,30,45,46,1,13,24,39,35,32
463,4,6,13,32,19,37,9,43,30,1
464,5,26,27,31,44,31,45,43,30,43
465,6,35,11,39,2,23,39,23,35,28
466,7,38,48,1,42,26,38,43,33,16
467,8,17,31,33,27,45,9,16,27,20
468,9,29,31,29,9,16,29,1,26,30
469,10,49,4,39,23,49,6,36,10,32
470,11,28,12,35,28,35,28,43,13,15
471,12,39,6,4,39,23,39,19,13,39
472,13,9,26,41,33,31,26,9,29,47
473,14,12,6,35,6,35,33,8,47,21
474,15,23,39,32,12,32,2,15,39,50
475,16,26,27,5,27,32,23,13,36,32
476,17,30,31,30,8,30,41,38,29,44
477,18,44,30,22,43,29,44,9,35,36
478,19,24,14,39,15,23,19,28,39,11
479,20,45,43,17,20,46,1,30,1,22
480,21,47,29,40,29,9,16,29,9,29
481,22,27,47,29,30,41,31,38,46,48
482,23,35,50,28,50,32,26,16,27,44
483,24,35,24,6,32,43,37,27,37,34
484,25,0,3,33,44,31,9,16,29,16
485,26,18,20,9,31,20,16,46,26,32
486,27,29,42,18,34,44,21,30,46,1
487,28,23,14,28,19,28,50,35,1,34
488,29,35,16,27,20,27,31,30,9,16
489,30,42,33,31,26,0,43,17,9,26
490,31,17,16,26,33,22,42,26,21,29
491,32,46,0,13,23,32,26,29,16,5
492,33,18,37,47,26,30,28,36,50,23
493,34,32,28,36,28,50,39,32,23,24
494,35,39,23,10,36,12,39,23,49,4
495,36,28,13,10,13,31,1,16,29,1
496,37,32,35,28,19,24,23,4,39,32
497,38,9,27,47,16,21,8,9,29,47
498,39,4,50,13,32,26,8,38,37,29
499,40,46,22,31,3,34,8,16,35,24
500,41,21,38,29,16,35,28,23,32,27
501,42,31,30,46,47,27,34,30,31,9
502,43,31,42,38,42,37,26,38,42,43
503,44,43,29,16,29,30,26,45,41,33
504,45,9,29,30,37,31,45,32,29,27
505,46,29,16,29,9,20,32,33,47,1
506,47,9,48,38,20,33,27,41,22,8
507,48,0,47,26,31,20,30,34,0,27
508,49,50,39,12,49,23,32,13,39,24
509,50,32,16,48,1,48,1,44,47,17
